fwer,sensitivity,sm_sigma,snr,n_subj,method
0.03,0.47827930174563593,1.75,2.75,7,clusterwise_perm
0.04,0.49096009975062344,1.75,3.0,7,clusterwise_perm
0.03,0.0,1.75,0.0,10,clusterwise_perm
0.025,0.0032793017456359103,1.75,0.1,10,clusterwise_perm
0.045,0.1174438902743142,1.75,0.25,10,clusterwise_perm
0.06,0.2932418952618454,1.75,0.5,10,clusterwise_perm
0.025,0.3640523690773067,1.75,0.75,10,clusterwise_perm
0.045,0.40773067331670815,1.75,1.0,10,clusterwise_perm
0.045,0.44182044887780547,1.75,1.25,10,clusterwise_perm
0.045,0.4655985037406484,1.75,1.5,10,clusterwise_perm
0.055,0.48769326683291775,1.75,1.75,10,clusterwise_perm
0.015,0.5025062344139651,1.75,2.0,10,clusterwise_perm
0.045,0.5172194513715711,1.75,2.25,10,clusterwise_perm
0.045,0.5328304239401497,1.75,2.5,10,clusterwise_perm
0.03,0.5437032418952619,1.75,2.75,10,clusterwise_perm
0.055,0.5561970074812967,1.75,3.0,10,clusterwise_perm
0.055,0.00034912718204488776,1.75,0.0,15,clusterwise_perm
0.045,0.012768079800498752,1.75,0.1,15,clusterwise_perm
0.025,0.20524937655860348,1.75,0.25,15,clusterwise_perm
0.025,0.3517581047381546,1.75,0.5,15,clusterwise_perm
0.05,0.4135411471321696,1.75,0.75,15,clusterwise_perm
0.07,0.4533042394014963,1.75,1.0,15,clusterwise_perm
0.05,0.4847630922693267,1.75,1.25,15,clusterwise_perm
0.085,0.5060598503740649,1.75,1.5,15,clusterwise_perm
0.075,0.5260723192019952,1.75,1.75,15,clusterwise_perm
0.05,0.5432917705735661,1.75,2.0,15,clusterwise_perm
0.06,0.5584912718204489,1.75,2.25,15,clusterwise_perm
0.025,0.5738279301745636,1.75,2.5,15,clusterwise_perm
0.035,0.5829675810473816,1.75,2.75,15,clusterwise_perm
0.08,0.5941022443890275,1.75,3.0,15,clusterwise_perm
0.035,0.0,1.75,0.0,20,clusterwise_perm
0.04,0.030673316708229422,1.75,0.1,20,clusterwise_perm
0.035,0.25895261845386536,1.75,0.25,20,clusterwise_perm
0.07,0.38268079800498755,1.75,0.5,20,clusterwise_perm
0.025,0.44137157107231917,1.75,0.75,20,clusterwise_perm
0.055,0.48021197007481303,1.75,1.0,20,clusterwise_perm
0.055,0.5099376558603491,1.75,1.25,20,clusterwise_perm
0.09,0.5318952618453866,1.75,1.5,20,clusterwise_perm
0.065,0.5502743142144638,1.75,1.75,20,clusterwise_perm
0.07,0.5687157107231919,1.75,2.0,20,clusterwise_perm
0.06,0.5809476309226933,1.75,2.25,20,clusterwise_perm
0.065,0.5940648379052369,1.75,2.5,20,clusterwise_perm
0.085,0.605286783042394,1.75,2.75,20,clusterwise_perm
0.06,0.613366583541147,1.75,3.0,20,clusterwise_perm
0.04,0.0,1.75,0.0,30,clusterwise_perm
0.1,0.07750623441396508,1.75,0.1,30,clusterwise_perm
0.05,0.3082418952618454,1.75,0.25,30,clusterwise_perm
0.055,0.4188029925187033,1.75,0.5,30,clusterwise_perm
0.065,0.4733790523690773,1.75,0.75,30,clusterwise_perm
0.065,0.5112718204488779,1.75,1.0,30,clusterwise_perm
0.085,0.5398004987531172,1.75,1.25,30,clusterwise_perm
0.035,0.5643890274314214,1.75,1.5,30,clusterwise_perm
0.035,0.5827680798004988,1.75,1.75,30,clusterwise_perm
0.065,0.5970324189526184,1.75,2.0,30,clusterwise_perm
0.045,0.610860349127182,1.75,2.25,30,clusterwise_perm
0.05,0.6202369077306733,1.75,2.5,30,clusterwise_perm
0.05,0.6289650872817955,1.75,2.75,30,clusterwise_perm
0.085,0.6413715710723192,1.75,3.0,30,clusterwise_perm
0.055,0.00014962593516209475,1.75,0.0,45,clusterwise_perm
0.055,0.13592269326683293,1.75,0.1,45,clusterwise_perm
0.06,0.3480299251870324,1.75,0.25,45,clusterwise_perm
0.03,0.45159600997506233,1.75,0.5,45,clusterwise_perm
0.03,0.5050872817955112,1.75,0.75,45,clusterwise_perm
0.055,0.5408603491271822,1.75,1.0,45,clusterwise_perm
0.065,0.5723690773067331,1.75,1.25,45,clusterwise_perm
0.04,0.590137157107232,1.75,1.5,45,clusterwise_perm
0.07,0.609862842892768,1.75,1.75,45,clusterwise_perm
0.06,0.622643391521197,1.75,2.0,45,clusterwise_perm
0.095,0.6348753117206982,1.75,2.25,45,clusterwise_perm
0.095,0.6446882793017457,1.75,2.5,45,clusterwise_perm
0.035,0.655997506234414,1.75,2.75,45,clusterwise_perm
0.085,0.667219451371571,1.75,3.0,45,clusterwise_perm
0.045,4.987531172069825e-05,1.75,0.0,60,clusterwise_perm
0.01,0.18716957605985038,1.75,0.1,60,clusterwise_perm
0.065,0.37362842892768083,1.75,0.25,60,clusterwise_perm
0.035,0.47250623441396505,1.75,0.5,60,clusterwise_perm
0.085,0.5238029925187032,1.75,0.75,60,clusterwise_perm
0.06,0.5631172069825436,1.75,1.0,60,clusterwise_perm
0.095,0.5890149625935163,1.75,1.25,60,clusterwise_perm
0.065,0.6077805486284289,1.75,1.5,60,clusterwise_perm
0.1,0.6248877805486285,1.75,1.75,60,clusterwise_perm
0.06,0.6375436408977556,1.75,2.0,60,clusterwise_perm
0.045,0.6519451371571071,1.75,2.25,60,clusterwise_perm
0.07,0.6636533665835411,1.75,2.5,60,clusterwise_perm
0.085,0.6764713216957606,1.75,2.75,60,clusterwise_perm
0.065,0.6874688279301746,1.75,3.0,60,clusterwise_perm
