FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.09333333333333338,2.949852507374631e-05,0.0,0.0,2,Clusterwise RFT,4.0,2.367668875320453
0.06000000000000005,2.359882005899705e-05,0.0,0.0,5,Clusterwise RFT,4.0,2.364643980292784
0.06000000000000005,5.899705014749263e-06,0.0,0.0,7,Clusterwise RFT,4.0,2.4029339445935394
0.036666666666666625,1.7699115044247787e-05,0.0,0.0,10,Clusterwise RFT,4.0,2.3469340139138755
0.04066666666666663,5.899705014749263e-06,0.0,0.0,15,Clusterwise RFT,4.0,2.3557330252300597
0.03733333333333333,5.899705014749263e-06,0.0,0.0,20,Clusterwise RFT,4.0,2.354136741502407
0.03466666666666662,5.899705014749263e-06,0.0,0.0,30,Clusterwise RFT,4.0,2.3605111560273144
0.03866666666666663,2.359882005899705e-05,0.0,0.0,45,Clusterwise RFT,4.0,2.7087554223259653
0.043333333333333335,2.359882005899705e-05,0.0,0.0,60,Clusterwise RFT,4.0,2.359812011477377
0.09999999999999998,2.949852507374631e-05,0.0,0.1,2,Clusterwise RFT,4.0,2.3362287077234702
0.06000000000000005,1.7699115044247787e-05,0.0,0.1,5,Clusterwise RFT,4.0,2.3571001991841043
0.04200000000000004,5.899705014749263e-06,0.0,0.1,7,Clusterwise RFT,4.0,2.3318970162067125
0.04133333333333333,1.7699115044247787e-05,0.0,0.1,10,Clusterwise RFT,4.0,2.3458265797451667
0.04200000000000004,4.129793510324484e-05,0.0,0.1,15,Clusterwise RFT,4.0,2.3675516080284877
0.033333333333333326,8.849557522123893e-05,0.0,0.1,20,Clusterwise RFT,4.0,2.3474790464936284
0.030000000000000027,5.899705014749262e-05,0.0,0.1,30,Clusterwise RFT,4.0,2.354079518560556
0.03733333333333333,0.00011209439528023598,0.0,0.1,45,Clusterwise RFT,4.0,2.3518994496461403
0.04066666666666663,0.00013569321533923303,0.0,0.1,60,Clusterwise RFT,4.0,2.3386163673289166
0.08933333333333338,2.949852507374631e-05,0.0,0.25,2,Clusterwise RFT,4.0,2.3869307002778157
0.05266666666666664,5.899705014749262e-05,0.0,0.25,5,Clusterwise RFT,4.0,2.3583806929862297
