,FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
829,0.0,,0.25,0.25,30,Clusterwise RFT,3.0,3.330407129416101
830,0.0,,0.25,0.25,30,Clusterwise RFT,3.2,3.339976792312043
831,0.0010000000000000009,,0.25,0.25,45,Clusterwise RFT,2.6,3.327978183259638
832,0.0,,0.25,0.25,45,Clusterwise RFT,3.0,3.323558691221808
833,0.0,,0.25,0.25,45,Clusterwise RFT,3.2,3.3305806096870096
834,0.0040000000000000036,,0.25,0.25,60,Clusterwise RFT,2.6,3.333998377559385
835,0.0010000000000000009,,0.25,0.25,60,Clusterwise RFT,3.0,3.330030509481471
836,0.0,,0.25,0.25,60,Clusterwise RFT,3.2,3.330181455739103
837,0.0,,0.25,0.5,2,Clusterwise RFT,2.6,3.323386933910669
838,0.0,,0.25,0.5,2,Clusterwise RFT,3.0,3.327052590286131
839,0.0,,0.25,0.5,2,Clusterwise RFT,3.2,3.3379993020015224
840,0.0,,0.25,0.5,5,Clusterwise RFT,2.6,3.3292609261348183
841,0.0,,0.25,0.5,5,Clusterwise RFT,3.0,3.3388579894829116
842,0.0,,0.25,0.5,5,Clusterwise RFT,3.2,3.305127183334206
843,0.0,,0.25,0.5,7,Clusterwise RFT,2.6,3.3288103767505066
844,0.0,,0.25,0.5,7,Clusterwise RFT,3.0,3.3316504146445998
845,0.0,,0.25,0.5,7,Clusterwise RFT,3.2,3.3310818869721404
846,0.0,,0.25,0.5,10,Clusterwise RFT,2.6,3.327121458702255
847,0.0,,0.25,0.5,10,Clusterwise RFT,3.0,3.3250170665196404
848,0.0,,0.25,0.5,10,Clusterwise RFT,3.2,3.340697552779222
849,0.0010000000000000009,,0.25,0.5,15,Clusterwise RFT,2.6,3.3367638695051003
850,0.0,,0.25,0.5,15,Clusterwise RFT,3.0,3.3273586397316617
851,0.0,,0.25,0.5,15,Clusterwise RFT,3.2,3.336911614740517
852,0.01100000000000001,,0.25,0.5,20,Clusterwise RFT,2.6,3.3264131696289034
853,0.0,,0.25,0.5,20,Clusterwise RFT,3.0,3.3338736243184983
854,0.0010000000000000009,,0.25,0.5,20,Clusterwise RFT,3.2,3.3270975967955145
855,0.03300000000000003,,0.25,0.5,30,Clusterwise RFT,2.6,3.3318672780211127
856,0.009000000000000008,,0.25,0.5,30,Clusterwise RFT,3.0,3.3350223112040385
857,0.0010000000000000009,,0.25,0.5,30,Clusterwise RFT,3.2,3.329235485174643
858,0.06799999999999995,,0.25,0.5,45,Clusterwise RFT,2.6,3.3279534772452557
859,0.013000000000000012,,0.25,0.5,45,Clusterwise RFT,3.0,3.3290668946672097
860,0.010000000000000009,,0.25,0.5,45,Clusterwise RFT,3.2,3.3298552807665844
861,0.06399999999999995,,0.25,0.5,60,Clusterwise RFT,2.6,3.3333916583395546
862,0.02400000000000002,,0.25,0.5,60,Clusterwise RFT,3.0,3.331891260614495
863,0.01100000000000001,,0.25,0.5,60,Clusterwise RFT,3.2,3.3310160206709325
864,0.0,,0.25,0.75,2,Clusterwise RFT,2.6,3.307459668300284
865,0.0,,0.25,0.75,2,Clusterwise RFT,3.0,3.3292358203621397
866,0.0,,0.25,0.75,2,Clusterwise RFT,3.2,3.3328351954841144
867,0.0,,0.25,0.75,5,Clusterwise RFT,2.6,3.3192780445840087
868,0.0,,0.25,0.75,5,Clusterwise RFT,3.0,3.3377336127309096
869,0.0,,0.25,0.75,5,Clusterwise RFT,3.2,3.3424896826983805
870,0.0,,0.25,0.75,7,Clusterwise RFT,2.6,3.3296422858599666
871,0.0,,0.25,0.75,7,Clusterwise RFT,3.0,3.3269500728344443
872,0.0,,0.25,0.75,7,Clusterwise RFT,3.2,3.3305524983870805
873,0.0030000000000000027,,0.25,0.75,10,Clusterwise RFT,2.6,3.328810128742515
874,0.0,,0.25,0.75,10,Clusterwise RFT,3.0,3.332302972460228
875,0.0,,0.25,0.75,10,Clusterwise RFT,3.2,3.325586641957901
876,0.031000000000000028,,0.25,0.75,15,Clusterwise RFT,2.6,3.3329138272914074
877,0.0030000000000000027,,0.25,0.75,15,Clusterwise RFT,3.0,3.3224248177009295
878,0.0,,0.25,0.75,15,Clusterwise RFT,3.2,3.3304953002210276
879,0.05400000000000005,,0.25,0.75,20,Clusterwise RFT,2.6,3.3352946246415702
880,0.01200000000000001,,0.25,0.75,20,Clusterwise RFT,3.0,3.330302814096509
881,0.0050000000000000044,,0.25,0.75,20,Clusterwise RFT,3.2,3.3168578694525794
882,0.07499999999999996,,0.25,0.75,30,Clusterwise RFT,2.6,3.3256577016244284
883,0.02100000000000002,,0.25,0.75,30,Clusterwise RFT,3.0,3.3340213902768054
884,0.017000000000000015,,0.25,0.75,30,Clusterwise RFT,3.2,3.3301672807121028
885,0.08099999999999996,,0.25,0.75,45,Clusterwise RFT,2.6,3.3303406595086678
886,0.018000000000000016,,0.25,0.75,45,Clusterwise RFT,3.0,3.3318443508090776
887,0.015000000000000013,,0.25,0.75,45,Clusterwise RFT,3.2,3.331898052411816
888,0.09899999999999998,,0.25,0.75,60,Clusterwise RFT,2.6,3.328536127478591
889,0.02200000000000002,,0.25,0.75,60,Clusterwise RFT,3.0,3.3338586799138246
890,0.014000000000000012,,0.25,0.75,60,Clusterwise RFT,3.2,3.3327396110376837
891,0.0,,0.25,1.0,2,Clusterwise RFT,2.6,3.350248828704247
892,0.0,,0.25,1.0,2,Clusterwise RFT,3.0,3.364218314185721
893,0.0,,0.25,1.0,2,Clusterwise RFT,3.2,3.3329679557897416
894,0.0,,0.25,1.0,5,Clusterwise RFT,2.6,3.3326812226888927
895,0.0,,0.25,1.0,5,Clusterwise RFT,3.0,3.337601143386163
896,0.0,,0.25,1.0,5,Clusterwise RFT,3.2,3.3315230166235295
897,0.0050000000000000044,,0.25,1.0,7,Clusterwise RFT,2.6,3.3423507231424643
898,0.0,,0.25,1.0,7,Clusterwise RFT,3.0,3.3304558485827784
899,0.0,,0.25,1.0,7,Clusterwise RFT,3.2,3.3201285297629415
900,0.03400000000000003,,0.25,1.0,10,Clusterwise RFT,2.6,3.3248224843063983
901,0.0040000000000000036,,0.25,1.0,10,Clusterwise RFT,3.0,3.321126832590601
902,0.0,,0.25,1.0,10,Clusterwise RFT,3.2,3.32202543492868
903,0.06599999999999995,,0.25,1.0,15,Clusterwise RFT,2.6,3.332826252652585
904,0.015000000000000013,,0.25,1.0,15,Clusterwise RFT,3.0,3.3334879614415005
905,0.0010000000000000009,,0.25,1.0,15,Clusterwise RFT,3.2,3.3319738085834554
906,0.08999999999999997,,0.25,1.0,20,Clusterwise RFT,2.6,3.3260064106757388
907,0.026000000000000023,,0.25,1.0,20,Clusterwise RFT,3.0,3.3307830562908496
908,0.013000000000000012,,0.25,1.0,20,Clusterwise RFT,3.2,3.336206647711793
909,0.09499999999999997,,0.25,1.0,30,Clusterwise RFT,2.6,3.3318239952984094
910,0.03300000000000003,,0.25,1.0,30,Clusterwise RFT,3.0,3.329743851181214
911,0.015000000000000013,,0.25,1.0,30,Clusterwise RFT,3.2,3.3318894336057396
912,0.09299999999999997,,0.25,1.0,45,Clusterwise RFT,2.6,3.322261682789776
913,0.02100000000000002,,0.25,1.0,45,Clusterwise RFT,3.0,3.3304016845827946
914,0.01100000000000001,,0.25,1.0,45,Clusterwise RFT,3.2,3.325522505741494
915,0.08899999999999997,,0.25,1.0,60,Clusterwise RFT,2.6,3.331459082703578
916,0.025000000000000022,,0.25,1.0,60,Clusterwise RFT,3.0,3.332543492019108
917,0.01200000000000001,,0.25,1.0,60,Clusterwise RFT,3.2,3.332782359472681
918,0.0,,0.25,1.25,2,Clusterwise RFT,2.6,3.35570895300386
919,0.0,,0.25,1.25,2,Clusterwise RFT,3.0,3.337885787060519
920,0.0,,0.25,1.25,2,Clusterwise RFT,3.2,3.3489916375616446
921,0.0010000000000000009,,0.25,1.25,5,Clusterwise RFT,2.6,3.326199303264626
922,0.0,,0.25,1.25,5,Clusterwise RFT,3.0,3.321876086844292
923,0.0,,0.25,1.25,5,Clusterwise RFT,3.2,3.3380487744266456
924,0.018000000000000016,,0.25,1.25,7,Clusterwise RFT,2.6,3.347522092412318
925,0.0010000000000000009,,0.25,1.25,7,Clusterwise RFT,3.0,3.3194880298687743
926,0.0,,0.25,1.25,7,Clusterwise RFT,3.2,3.312507935366932
927,0.06899999999999995,,0.25,1.25,10,Clusterwise RFT,2.6,3.320730435987742
928,0.01100000000000001,,0.25,1.25,10,Clusterwise RFT,3.0,3.3258130815160203
929,0.0030000000000000027,,0.25,1.25,10,Clusterwise RFT,3.2,3.3149824413967615
930,0.08699999999999997,,0.25,1.25,15,Clusterwise RFT,2.6,3.3262180299630355
931,0.02100000000000002,,0.25,1.25,15,Clusterwise RFT,3.0,3.3306127179215816
932,0.007000000000000006,,0.25,1.25,15,Clusterwise RFT,3.2,3.32548016099145
933,0.08999999999999997,,0.25,1.25,20,Clusterwise RFT,2.6,3.332878951365313
934,0.030000000000000027,,0.25,1.25,20,Clusterwise RFT,3.0,3.3285137321715976
935,0.017000000000000015,,0.25,1.25,20,Clusterwise RFT,3.2,3.3266784206758646
936,0.09199999999999997,,0.25,1.25,30,Clusterwise RFT,2.6,3.3351263342252895
937,0.03500000000000003,,0.25,1.25,30,Clusterwise RFT,3.0,3.334392422736819
938,0.010000000000000009,,0.25,1.25,30,Clusterwise RFT,3.2,3.3310503748731213
939,0.08599999999999997,,0.25,1.25,45,Clusterwise RFT,2.6,3.333691001374
940,0.02100000000000002,,0.25,1.25,45,Clusterwise RFT,3.0,3.3333774801021425
941,0.014000000000000012,,0.25,1.25,45,Clusterwise RFT,3.2,3.328779406174485
942,0.07499999999999996,,0.25,1.25,60,Clusterwise RFT,2.6,3.3282860298319834
943,0.02400000000000002,,0.25,1.25,60,Clusterwise RFT,3.0,3.3328142553423694
944,0.013000000000000012,,0.25,1.25,60,Clusterwise RFT,3.2,3.330494391661667
945,0.0,,0.25,1.5,2,Clusterwise RFT,2.6,3.3628908366904486
946,0.0,,0.25,1.5,2,Clusterwise RFT,3.0,3.31650376916392
947,0.0,,0.25,1.5,2,Clusterwise RFT,3.2,3.279114442798046
948,0.01100000000000001,,0.25,1.5,5,Clusterwise RFT,2.6,3.328744246097818
949,0.0,,0.25,1.5,5,Clusterwise RFT,3.0,3.310815801394993
950,0.0,,0.25,1.5,5,Clusterwise RFT,3.2,3.342123394869355
951,0.05400000000000005,,0.25,1.5,7,Clusterwise RFT,2.6,3.3481425868293138
952,0.008000000000000007,,0.25,1.5,7,Clusterwise RFT,3.0,3.3341656890340765
953,0.0020000000000000018,,0.25,1.5,7,Clusterwise RFT,3.2,3.3304337422089554
954,0.08599999999999997,,0.25,1.5,10,Clusterwise RFT,2.6,3.331534229695953
955,0.019000000000000017,,0.25,1.5,10,Clusterwise RFT,3.0,3.3269150382572996
956,0.0040000000000000036,,0.25,1.5,10,Clusterwise RFT,3.2,3.3373948184451234
957,0.08599999999999997,,0.25,1.5,15,Clusterwise RFT,2.6,3.3224151591082753
958,0.02400000000000002,,0.25,1.5,15,Clusterwise RFT,3.0,3.3260749420846976
959,0.014000000000000012,,0.25,1.5,15,Clusterwise RFT,3.2,3.329454890147103
960,0.08099999999999996,,0.25,1.5,20,Clusterwise RFT,2.6,3.329822640569252
961,0.02400000000000002,,0.25,1.5,20,Clusterwise RFT,3.0,3.3210464056686284
962,0.015000000000000013,,0.25,1.5,20,Clusterwise RFT,3.2,3.334899143421721
963,0.09499999999999997,,0.25,1.5,30,Clusterwise RFT,2.6,3.332344156929177
964,0.02200000000000002,,0.25,1.5,30,Clusterwise RFT,3.0,3.3261427125857432
965,0.009000000000000008,,0.25,1.5,30,Clusterwise RFT,3.2,3.3363688239231593
966,0.08899999999999997,,0.25,1.5,45,Clusterwise RFT,2.6,3.325796074095069
967,0.020000000000000018,,0.25,1.5,45,Clusterwise RFT,3.0,3.330949524481074
968,0.019000000000000017,,0.25,1.5,45,Clusterwise RFT,3.2,3.331171115009762
969,0.09199999999999997,,0.25,1.5,60,Clusterwise RFT,2.6,3.3272106193476447
970,0.03300000000000003,,0.25,1.5,60,Clusterwise RFT,3.0,3.3303281480326943
971,0.013000000000000012,,0.25,1.5,60,Clusterwise RFT,3.2,3.3270250298899713
972,0.0,,0.25,1.75,2,Clusterwise RFT,2.6,3.3143284929865295
973,0.0,,0.25,1.75,2,Clusterwise RFT,3.0,3.3544055567840387
974,0.0,,0.25,1.75,2,Clusterwise RFT,3.2,3.3449882296548687
975,0.03400000000000003,,0.25,1.75,5,Clusterwise RFT,2.6,3.3429870056241473
976,0.0010000000000000009,,0.25,1.75,5,Clusterwise RFT,3.0,3.3217741839905806
977,0.0,,0.25,1.75,5,Clusterwise RFT,3.2,3.324506596839323
978,0.06799999999999995,,0.25,1.75,7,Clusterwise RFT,2.6,3.3334757709345673
979,0.01100000000000001,,0.25,1.75,7,Clusterwise RFT,3.0,3.3283737533535764
980,0.0030000000000000027,,0.25,1.75,7,Clusterwise RFT,3.2,3.3282404914892507
981,0.09199999999999997,,0.25,1.75,10,Clusterwise RFT,2.6,3.3252949262974347
982,0.027000000000000024,,0.25,1.75,10,Clusterwise RFT,3.0,3.323963655920029
983,0.013000000000000012,,0.25,1.75,10,Clusterwise RFT,3.2,3.3211228514908497
984,0.10399999999999998,,0.25,1.75,15,Clusterwise RFT,2.6,3.331338060155148
985,0.020000000000000018,,0.25,1.75,15,Clusterwise RFT,3.0,3.337655945159319
986,0.01200000000000001,,0.25,1.75,15,Clusterwise RFT,3.2,3.3231366903429156
987,0.07799999999999996,,0.25,1.75,20,Clusterwise RFT,2.6,3.329632299683258
988,0.027000000000000024,,0.25,1.75,20,Clusterwise RFT,3.0,3.32177810854231
989,0.015000000000000013,,0.25,1.75,20,Clusterwise RFT,3.2,3.334366013403329
990,0.09699999999999998,,0.25,1.75,30,Clusterwise RFT,2.6,3.327933292769759
991,0.02100000000000002,,0.25,1.75,30,Clusterwise RFT,3.0,3.3306251276431826
992,0.01100000000000001,,0.25,1.75,30,Clusterwise RFT,3.2,3.32842501717597
993,0.08199999999999996,,0.25,1.75,45,Clusterwise RFT,2.6,3.3292113587878625
994,0.031000000000000028,,0.25,1.75,45,Clusterwise RFT,3.0,3.3296900211715035
995,0.01200000000000001,,0.25,1.75,45,Clusterwise RFT,3.2,3.328130008157518
996,0.07299999999999995,,0.25,1.75,60,Clusterwise RFT,2.6,3.3357071361552078
997,0.031000000000000028,,0.25,1.75,60,Clusterwise RFT,3.0,3.3330126091515373
998,0.016000000000000014,,0.25,1.75,60,Clusterwise RFT,3.2,3.329647998138529
999,0.0,,0.25,2.0,2,Clusterwise RFT,2.6,3.3483555626771633
1000,0.0,,0.25,2.0,2,Clusterwise RFT,3.0,3.3056049881896366
1001,0.0,,0.25,2.0,2,Clusterwise RFT,3.2,3.3247276316298953
1002,0.04500000000000004,,0.25,2.0,5,Clusterwise RFT,2.6,3.3428451197580356
1003,0.0040000000000000036,,0.25,2.0,5,Clusterwise RFT,3.0,3.337120798088166
1004,0.0,,0.25,2.0,5,Clusterwise RFT,3.2,3.3280999029686034
1005,0.06699999999999995,,0.25,2.0,7,Clusterwise RFT,2.6,3.347023091834589
1006,0.02300000000000002,,0.25,2.0,7,Clusterwise RFT,3.0,3.3144212327250475
1007,0.0040000000000000036,,0.25,2.0,7,Clusterwise RFT,3.2,3.332401424477331
1008,0.09299999999999997,,0.25,2.0,10,Clusterwise RFT,2.6,3.3436492164214933
1009,0.020000000000000018,,0.25,2.0,10,Clusterwise RFT,3.0,3.329140457128627
1010,0.016000000000000014,,0.25,2.0,10,Clusterwise RFT,3.2,3.336022504132761
1011,0.07599999999999996,,0.25,2.0,15,Clusterwise RFT,2.6,3.3355874406733816
1012,0.028000000000000025,,0.25,2.0,15,Clusterwise RFT,3.0,3.322310868019884
1013,0.014000000000000012,,0.25,2.0,15,Clusterwise RFT,3.2,3.3315043166770124
1014,0.08099999999999996,,0.25,2.0,20,Clusterwise RFT,2.6,3.334319378870306
1015,0.026000000000000023,,0.25,2.0,20,Clusterwise RFT,3.0,3.3265550312796957
1016,0.010000000000000009,,0.25,2.0,20,Clusterwise RFT,3.2,3.333037650469021
1017,0.08299999999999996,,0.25,2.0,30,Clusterwise RFT,2.6,3.3275508757222783
1018,0.026000000000000023,,0.25,2.0,30,Clusterwise RFT,3.0,3.327243234577093
1019,0.01200000000000001,,0.25,2.0,30,Clusterwise RFT,3.2,3.3291182268305723
1020,0.07099999999999995,,0.25,2.0,45,Clusterwise RFT,2.6,3.3274765234500685
1021,0.02200000000000002,,0.25,2.0,45,Clusterwise RFT,3.0,3.3303655603070315
1022,0.01200000000000001,,0.25,2.0,45,Clusterwise RFT,3.2,3.336316402992618
1023,0.09499999999999997,,0.25,2.0,60,Clusterwise RFT,2.6,3.330700841329293
1024,0.031000000000000028,,0.25,2.0,60,Clusterwise RFT,3.0,3.329586757037814
1025,0.013000000000000012,,0.25,2.0,60,Clusterwise RFT,3.2,3.3274882744805256
1026,0.0,,0.25,2.25,2,Clusterwise RFT,2.6,3.331410798966744
1027,0.0,,0.25,2.25,2,Clusterwise RFT,3.0,3.3172524881136525
1028,0.0,,0.25,2.25,2,Clusterwise RFT,3.2,3.308015238270251
1029,0.06799999999999995,,0.25,2.25,5,Clusterwise RFT,2.6,3.3307852151327135
1030,0.0,,0.25,2.25,5,Clusterwise RFT,3.0,3.336909064602481
1031,0.0,,0.25,2.25,5,Clusterwise RFT,3.2,3.325209135261718
1032,0.08599999999999997,,0.25,2.25,7,Clusterwise RFT,2.6,3.3334615907264435
1033,0.019000000000000017,,0.25,2.25,7,Clusterwise RFT,3.0,3.3307232409432306
1034,0.009000000000000008,,0.25,2.25,7,Clusterwise RFT,3.2,3.3275059341199897
1035,0.09499999999999997,,0.25,2.25,10,Clusterwise RFT,2.6,3.335167428122704
1036,0.03700000000000003,,0.25,2.25,10,Clusterwise RFT,3.0,3.31747679593475
1037,0.015000000000000013,,0.25,2.25,10,Clusterwise RFT,3.2,3.335620861350985
1038,0.07799999999999996,,0.25,2.25,15,Clusterwise RFT,2.6,3.319216553882667
1039,0.026000000000000023,,0.25,2.25,15,Clusterwise RFT,3.0,3.332934990573025
1040,0.009000000000000008,,0.25,2.25,15,Clusterwise RFT,3.2,3.327306748541158
1041,0.08699999999999997,,0.25,2.25,20,Clusterwise RFT,2.6,3.316660088183733
1042,0.03200000000000003,,0.25,2.25,20,Clusterwise RFT,3.0,3.3318550786481986
1043,0.016000000000000014,,0.25,2.25,20,Clusterwise RFT,3.2,3.3286074097587104
1044,0.07699999999999996,,0.25,2.25,30,Clusterwise RFT,2.6,3.3322187051844026
1045,0.025000000000000022,,0.25,2.25,30,Clusterwise RFT,3.0,3.3293246015552063
1046,0.01100000000000001,,0.25,2.25,30,Clusterwise RFT,3.2,3.329099989612521
1047,0.07599999999999996,,0.25,2.25,45,Clusterwise RFT,2.6,3.33063874408945
1048,0.029000000000000026,,0.25,2.25,45,Clusterwise RFT,3.0,3.326457323164843
1049,0.020000000000000018,,0.25,2.25,45,Clusterwise RFT,3.2,3.327158276538963
1050,0.08999999999999997,,0.25,2.25,60,Clusterwise RFT,2.6,3.3317955685995972
1051,0.03700000000000003,,0.25,2.25,60,Clusterwise RFT,3.0,3.3275469299636424
1052,0.018000000000000016,,0.25,2.25,60,Clusterwise RFT,3.2,3.3327177270777324
1053,0.0,,0.25,2.5,2,Clusterwise RFT,2.6,3.3223866237991584
1054,0.0,,0.25,2.5,2,Clusterwise RFT,3.0,3.3425900819478476
1055,0.0,,0.25,2.5,2,Clusterwise RFT,3.2,3.3171093483957357
1056,0.06299999999999994,,0.25,2.5,5,Clusterwise RFT,2.6,3.319207385435602
1057,0.008000000000000007,,0.25,2.5,5,Clusterwise RFT,3.0,3.327065640458318
1058,0.0,,0.25,2.5,5,Clusterwise RFT,3.2,3.343483324290543
1059,0.08799999999999997,,0.25,2.5,7,Clusterwise RFT,2.6,3.3253068878520233
1060,0.019000000000000017,,0.25,2.5,7,Clusterwise RFT,3.0,3.3359844812045685
1061,0.018000000000000016,,0.25,2.5,7,Clusterwise RFT,3.2,3.3232159926630827
1062,0.10499999999999998,,0.25,2.5,10,Clusterwise RFT,2.6,3.3350523314700045
1063,0.026000000000000023,,0.25,2.5,10,Clusterwise RFT,3.0,3.3209615551007996
1064,0.008000000000000007,,0.25,2.5,10,Clusterwise RFT,3.2,3.3340066836462605
1065,0.09099999999999997,,0.25,2.5,15,Clusterwise RFT,2.6,3.3289348662782636
1066,0.03600000000000003,,0.25,2.5,15,Clusterwise RFT,3.0,3.326749274023565
1067,0.010000000000000009,,0.25,2.5,15,Clusterwise RFT,3.2,3.3366024321969228
1068,0.09899999999999998,,0.25,2.5,20,Clusterwise RFT,2.6,3.3259193755035503
1069,0.025000000000000022,,0.25,2.5,20,Clusterwise RFT,3.0,3.327220253265004
1070,0.01200000000000001,,0.25,2.5,20,Clusterwise RFT,3.2,3.3200292115511916
1071,0.08299999999999996,,0.25,2.5,30,Clusterwise RFT,2.6,3.329253188034009
1072,0.027000000000000024,,0.25,2.5,30,Clusterwise RFT,3.0,3.3237899640783555
1073,0.018000000000000016,,0.25,2.5,30,Clusterwise RFT,3.2,3.339556904438167
1074,0.10499999999999998,,0.25,2.5,45,Clusterwise RFT,2.6,3.3325080913006917
1075,0.031000000000000028,,0.25,2.5,45,Clusterwise RFT,3.0,3.3334965914699164
1076,0.015000000000000013,,0.25,2.5,45,Clusterwise RFT,3.2,3.3250120498012925
1077,0.10099999999999998,,0.25,2.5,60,Clusterwise RFT,2.6,3.3320403844963424
1078,0.030000000000000027,,0.25,2.5,60,Clusterwise RFT,3.0,3.3266730823507817
1079,0.014000000000000012,,0.25,2.5,60,Clusterwise RFT,3.2,3.3300240282191083
1080,0.0,,0.25,2.75,2,Clusterwise RFT,2.6,3.30718037869248
1081,0.0,,0.25,2.75,2,Clusterwise RFT,3.0,3.3315038204243095
1082,0.0,,0.25,2.75,2,Clusterwise RFT,3.2,3.298873892681696
1083,0.07999999999999996,,0.25,2.75,5,Clusterwise RFT,2.6,3.321980549197618
1084,0.01200000000000001,,0.25,2.75,5,Clusterwise RFT,3.0,3.35756401381351
1085,0.0050000000000000044,,0.25,2.75,5,Clusterwise RFT,3.2,3.334851109789861
1086,0.08199999999999996,,0.25,2.75,7,Clusterwise RFT,2.6,3.3311976643335406
1087,0.020000000000000018,,0.25,2.75,7,Clusterwise RFT,3.0,3.3419510798520413
1088,0.007000000000000006,,0.25,2.75,7,Clusterwise RFT,3.2,3.313984659455829
1089,0.08699999999999997,,0.25,2.75,10,Clusterwise RFT,2.6,3.3277461952851968
1090,0.027000000000000024,,0.25,2.75,10,Clusterwise RFT,3.0,3.329111206124278
1091,0.01100000000000001,,0.25,2.75,10,Clusterwise RFT,3.2,3.3321254380449505
1092,0.08099999999999996,,0.25,2.75,15,Clusterwise RFT,2.6,3.33773634067457
1093,0.03500000000000003,,0.25,2.75,15,Clusterwise RFT,3.0,3.3342670940147876
1094,0.013000000000000012,,0.25,2.75,15,Clusterwise RFT,3.2,3.3318627367944864
1095,0.07499999999999996,,0.25,2.75,20,Clusterwise RFT,2.6,3.3398355758339724
1096,0.02400000000000002,,0.25,2.75,20,Clusterwise RFT,3.0,3.3214792226936334
1097,0.014000000000000012,,0.25,2.75,20,Clusterwise RFT,3.2,3.3282706004011287
1098,0.06999999999999995,,0.25,2.75,30,Clusterwise RFT,2.6,3.3266296601818306
1099,0.025000000000000022,,0.25,2.75,30,Clusterwise RFT,3.0,3.3328003032465463
1100,0.020000000000000018,,0.25,2.75,30,Clusterwise RFT,3.2,3.330194365038963
1101,0.09199999999999997,,0.25,2.75,45,Clusterwise RFT,2.6,3.331581395133252
1102,0.041000000000000036,,0.25,2.75,45,Clusterwise RFT,3.0,3.3336893331215682
1103,0.01200000000000001,,0.25,2.75,45,Clusterwise RFT,3.2,3.3293521016900716
1104,0.09999999999999998,,0.25,2.75,60,Clusterwise RFT,2.6,3.3265705182036913
1105,0.027000000000000024,,0.25,2.75,60,Clusterwise RFT,3.0,3.3318299946537913
1106,0.017000000000000015,,0.25,2.75,60,Clusterwise RFT,3.2,3.333327540761138
1107,0.0,,0.25,3.0,2,Clusterwise RFT,2.6,3.337291259270469
1108,0.0,,0.25,3.0,2,Clusterwise RFT,3.0,3.3325508056136535
1109,0.0,,0.25,3.0,2,Clusterwise RFT,3.2,3.34277047008814
1110,0.07599999999999996,,0.25,3.0,5,Clusterwise RFT,2.6,3.32846538783487
1111,0.016000000000000014,,0.25,3.0,5,Clusterwise RFT,3.0,3.3284581691306236
1112,0.006000000000000005,,0.25,3.0,5,Clusterwise RFT,3.2,3.3270570185105397
1113,0.09699999999999998,,0.25,3.0,7,Clusterwise RFT,2.6,3.348941119454631
1114,0.03700000000000003,,0.25,3.0,7,Clusterwise RFT,3.0,3.3281657510548723
1115,0.015000000000000013,,0.25,3.0,7,Clusterwise RFT,3.2,3.3294149534642816
1116,0.09899999999999998,,0.25,3.0,10,Clusterwise RFT,2.6,3.3240889993418015
1117,0.025000000000000022,,0.25,3.0,10,Clusterwise RFT,3.0,3.3300084080437014
1118,0.009000000000000008,,0.25,3.0,10,Clusterwise RFT,3.2,3.3410671798152203
1119,0.10499999999999998,,0.25,3.0,15,Clusterwise RFT,2.6,3.3278132219974554
1120,0.02400000000000002,,0.25,3.0,15,Clusterwise RFT,3.0,3.335422610674053
1121,0.017000000000000015,,0.25,3.0,15,Clusterwise RFT,3.2,3.3320671565152287
1122,0.08999999999999997,,0.25,3.0,20,Clusterwise RFT,2.6,3.329616058810828
1123,0.026000000000000023,,0.25,3.0,20,Clusterwise RFT,3.0,3.3277814238583434
1124,0.007000000000000006,,0.25,3.0,20,Clusterwise RFT,3.2,3.323627472312234
1125,0.09499999999999997,,0.25,3.0,30,Clusterwise RFT,2.6,3.3266327978189594
1126,0.031000000000000028,,0.25,3.0,30,Clusterwise RFT,3.0,3.3359538236224227
1127,0.017000000000000015,,0.25,3.0,30,Clusterwise RFT,3.2,3.32367010919709
1128,0.08599999999999997,,0.25,3.0,45,Clusterwise RFT,2.6,3.3357458986164477
1129,0.030000000000000027,,0.25,3.0,45,Clusterwise RFT,3.0,3.3275734511011072
1130,0.01100000000000001,,0.25,3.0,45,Clusterwise RFT,3.2,3.332592289325835
1131,0.08399999999999996,,0.25,3.0,60,Clusterwise RFT,2.6,3.3289266231472543
1132,0.026000000000000023,,0.25,3.0,60,Clusterwise RFT,3.0,3.3334037867528123
1133,0.010000000000000009,,0.25,3.0,60,Clusterwise RFT,3.2,3.33130813589873
1134,0.0,,0.5,0.0,2,Clusterwise RFT,2.6,3.354625019901979
1135,0.0,,0.5,0.0,2,Clusterwise RFT,3.0,3.3370044031022106
1136,0.0,,0.5,0.0,2,Clusterwise RFT,3.2,3.348710331038279
1137,0.0,,0.5,0.0,5,Clusterwise RFT,2.6,3.3555102217164547
1138,0.0,,0.5,0.0,5,Clusterwise RFT,3.0,3.375295344369346
1139,0.0,,0.5,0.0,5,Clusterwise RFT,3.2,3.3740308145787896
1140,0.0,,0.5,0.0,7,Clusterwise RFT,2.6,3.3547038391708917
1141,0.0,,0.5,0.0,7,Clusterwise RFT,3.0,3.3525847537397944
1142,0.0,,0.5,0.0,7,Clusterwise RFT,3.2,3.3612044034945407
1143,0.0,,0.5,0.0,10,Clusterwise RFT,2.6,3.360743198393211
1144,0.0,,0.5,0.0,10,Clusterwise RFT,3.0,3.3636803646901856
1145,0.0,,0.5,0.0,10,Clusterwise RFT,3.2,3.36539215376299
1146,0.0,,0.5,0.0,15,Clusterwise RFT,2.6,3.363699204219333
1147,0.0,,0.5,0.0,15,Clusterwise RFT,3.0,3.3583696443734214
