,FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
720,0.18999999999999995,,0.1,2.75,30,Clusterwise RFT,2.6,3.3296176919735827
721,0.07999999999999996,,0.1,2.75,30,Clusterwise RFT,3.0,3.3347135230250973
722,0.030000000000000027,,0.1,2.75,30,Clusterwise RFT,3.2,3.3342779327502727
723,0.30000000000000004,,0.1,2.75,45,Clusterwise RFT,2.6,3.327746436005768
724,0.06000000000000005,,0.1,2.75,45,Clusterwise RFT,3.0,3.327339373896621
725,0.020000000000000018,,0.1,2.75,45,Clusterwise RFT,3.2,3.332890529340061
726,0.20999999999999996,,0.1,2.75,60,Clusterwise RFT,2.6,3.3337546952183565
727,0.06999999999999995,,0.1,2.75,60,Clusterwise RFT,3.0,3.331131740683121
728,0.050000000000000044,,0.1,2.75,60,Clusterwise RFT,3.2,3.329631443912
729,0.0,,0.1,3.0,2,Clusterwise RFT,2.6,3.285504577462599
730,0.0,,0.1,3.0,2,Clusterwise RFT,3.0,3.3298168525437584
731,0.0,,0.1,3.0,2,Clusterwise RFT,3.2,3.3517086157564644
732,0.27,,0.1,3.0,5,Clusterwise RFT,2.6,3.345720783227731
733,0.06000000000000005,,0.1,3.0,5,Clusterwise RFT,3.0,3.327358076472588
734,0.020000000000000018,,0.1,3.0,5,Clusterwise RFT,3.2,3.330945029481673
735,0.17000000000000004,,0.1,3.0,7,Clusterwise RFT,2.6,3.3296470125218125
736,0.06999999999999995,,0.1,3.0,7,Clusterwise RFT,3.0,3.3211553857283276
737,0.050000000000000044,,0.1,3.0,7,Clusterwise RFT,3.2,3.3227212504290193
738,0.18999999999999995,,0.1,3.0,10,Clusterwise RFT,2.6,3.3270974200802894
739,0.020000000000000018,,0.1,3.0,10,Clusterwise RFT,3.0,3.3393264782720533
740,0.06999999999999995,,0.1,3.0,10,Clusterwise RFT,3.2,3.3216793960851305
741,0.25,,0.1,3.0,15,Clusterwise RFT,2.6,3.3307914157518606
742,0.12,,0.1,3.0,15,Clusterwise RFT,3.0,3.326667762860499
743,0.040000000000000036,,0.1,3.0,15,Clusterwise RFT,3.2,3.325631804400012
744,0.28,,0.1,3.0,20,Clusterwise RFT,2.6,3.336459725730303
745,0.09999999999999998,,0.1,3.0,20,Clusterwise RFT,3.0,3.3250431270397267
746,0.050000000000000044,,0.1,3.0,20,Clusterwise RFT,3.2,3.3373929211850846
747,0.20999999999999996,,0.1,3.0,30,Clusterwise RFT,2.6,3.334077817981264
748,0.030000000000000027,,0.1,3.0,30,Clusterwise RFT,3.0,3.333256450086512
749,0.010000000000000009,,0.1,3.0,30,Clusterwise RFT,3.2,3.3391908224252957
750,0.10999999999999999,,0.1,3.0,45,Clusterwise RFT,2.6,3.330491938661785
751,0.050000000000000044,,0.1,3.0,45,Clusterwise RFT,3.0,3.329301901069843
752,0.030000000000000027,,0.1,3.0,45,Clusterwise RFT,3.2,3.3269636791093453
753,0.19999999999999996,,0.1,3.0,60,Clusterwise RFT,2.6,3.334008767341989
754,0.07999999999999996,,0.1,3.0,60,Clusterwise RFT,3.0,3.3303017665321546
755,0.040000000000000036,,0.1,3.0,60,Clusterwise RFT,3.2,3.3358013100562984
756,0.0,,0.25,0.0,2,Clusterwise RFT,2.6,3.3282422103042313
757,0.0,,0.25,0.0,2,Clusterwise RFT,3.0,3.3472966978677956
758,0.0,,0.25,0.0,2,Clusterwise RFT,3.2,3.351195648124227
759,0.0,,0.25,0.0,5,Clusterwise RFT,2.6,3.3427525137706424
760,0.0,,0.25,0.0,5,Clusterwise RFT,3.0,3.3215744589625387
761,0.0,,0.25,0.0,5,Clusterwise RFT,3.2,3.3225475771193524
762,0.0,,0.25,0.0,7,Clusterwise RFT,2.6,3.328195009751138
763,0.0,,0.25,0.0,7,Clusterwise RFT,3.0,3.328246359943475
764,0.0,,0.25,0.0,7,Clusterwise RFT,3.2,3.328867412569955
765,0.0,,0.25,0.0,10,Clusterwise RFT,2.6,3.324400305112082
766,0.0,,0.25,0.0,10,Clusterwise RFT,3.0,3.3248663216259366
767,0.0,,0.25,0.0,10,Clusterwise RFT,3.2,3.3316813620668704
768,0.0,,0.25,0.0,15,Clusterwise RFT,2.6,3.3277821985852865
769,0.0,,0.25,0.0,15,Clusterwise RFT,3.0,3.33619800387574
770,0.0,,0.25,0.0,15,Clusterwise RFT,3.2,3.331220035866019
771,0.0,,0.25,0.0,20,Clusterwise RFT,2.6,3.332446775304806
772,0.0,,0.25,0.0,20,Clusterwise RFT,3.0,3.3309600101872987
773,0.0,,0.25,0.0,20,Clusterwise RFT,3.2,3.334925464410719
774,0.0,,0.25,0.0,30,Clusterwise RFT,2.6,3.3276737731388066
775,0.0,,0.25,0.0,30,Clusterwise RFT,3.0,3.3408305165657284
776,0.0,,0.25,0.0,30,Clusterwise RFT,3.2,3.330929427898274
777,0.0,,0.25,0.0,45,Clusterwise RFT,2.6,3.3281948486219086
778,0.0,,0.25,0.0,45,Clusterwise RFT,3.0,3.334195513489806
779,0.0,,0.25,0.0,45,Clusterwise RFT,3.2,3.333843929537397
780,0.0,,0.25,0.0,60,Clusterwise RFT,2.6,3.3336845833272846
781,0.0,,0.25,0.0,60,Clusterwise RFT,3.0,3.334016833172199
782,0.0,,0.25,0.0,60,Clusterwise RFT,3.2,3.328454076598584
783,0.0,,0.25,0.1,2,Clusterwise RFT,2.6,3.3409171329711356
784,0.0,,0.25,0.1,2,Clusterwise RFT,3.0,3.330799973807778
785,0.0,,0.25,0.1,2,Clusterwise RFT,3.2,3.3211232447861927
786,0.0,,0.25,0.1,5,Clusterwise RFT,2.6,3.328315029518109
787,0.0,,0.25,0.1,5,Clusterwise RFT,3.0,3.3303051095870146
788,0.0,,0.25,0.1,5,Clusterwise RFT,3.2,3.3194423932482797
789,0.0,,0.25,0.1,7,Clusterwise RFT,2.6,3.3205125104818065
790,0.0,,0.25,0.1,7,Clusterwise RFT,3.0,3.333827763664311
791,0.0,,0.25,0.1,7,Clusterwise RFT,3.2,3.3419668546049524
792,0.0,,0.25,0.1,10,Clusterwise RFT,2.6,3.329245059223365
793,0.0,,0.25,0.1,10,Clusterwise RFT,3.0,3.313768731138208
794,0.0,,0.25,0.1,10,Clusterwise RFT,3.2,3.3306050693295663
795,0.0,,0.25,0.1,15,Clusterwise RFT,2.6,3.325193816596434
796,0.0,,0.25,0.1,15,Clusterwise RFT,3.0,3.3264877368579633
797,0.0,,0.25,0.1,15,Clusterwise RFT,3.2,3.3265243481140816
798,0.0,,0.25,0.1,20,Clusterwise RFT,2.6,3.3274654006402176
799,0.0,,0.25,0.1,20,Clusterwise RFT,3.0,3.3283858744060164
800,0.0,,0.25,0.1,20,Clusterwise RFT,3.2,3.338113700554721
801,0.0,,0.25,0.1,30,Clusterwise RFT,2.6,3.3349725767992937
802,0.0,,0.25,0.1,30,Clusterwise RFT,3.0,3.333280053494318
803,0.0,,0.25,0.1,30,Clusterwise RFT,3.2,3.3345093258060228
804,0.0,,0.25,0.1,45,Clusterwise RFT,2.6,3.3307830945901293
805,0.0,,0.25,0.1,45,Clusterwise RFT,3.0,3.3300162551604076
806,0.0,,0.25,0.1,45,Clusterwise RFT,3.2,3.3306764796784556
807,0.0,,0.25,0.1,60,Clusterwise RFT,2.6,3.329534509323919
808,0.0,,0.25,0.1,60,Clusterwise RFT,3.0,3.3272438327996237
809,0.0,,0.25,0.1,60,Clusterwise RFT,3.2,3.3341471552436155
810,0.0,,0.25,0.25,2,Clusterwise RFT,2.6,3.3380261196309924
811,0.0,,0.25,0.25,2,Clusterwise RFT,3.0,3.354700821271082
812,0.0,,0.25,0.25,2,Clusterwise RFT,3.2,3.3481389866727977
813,0.0,,0.25,0.25,5,Clusterwise RFT,2.6,3.330122133996403
814,0.0,,0.25,0.25,5,Clusterwise RFT,3.0,3.327654507209175
815,0.0,,0.25,0.25,5,Clusterwise RFT,3.2,3.3196579737456413
816,0.0,,0.25,0.25,7,Clusterwise RFT,2.6,3.344495437787597
817,0.0,,0.25,0.25,7,Clusterwise RFT,3.0,3.3319998773268815
818,0.0,,0.25,0.25,7,Clusterwise RFT,3.2,3.326000526340303
819,0.0,,0.25,0.25,10,Clusterwise RFT,2.6,3.336571401444301
820,0.0,,0.25,0.25,10,Clusterwise RFT,3.0,3.334121505740742
821,0.0,,0.25,0.25,10,Clusterwise RFT,3.2,3.3265119415992963
822,0.0,,0.25,0.25,15,Clusterwise RFT,2.6,3.3263586475295477
823,0.0,,0.25,0.25,15,Clusterwise RFT,3.0,3.344020549582448
824,0.0,,0.25,0.25,15,Clusterwise RFT,3.2,3.326516924234559
825,0.0,,0.25,0.25,20,Clusterwise RFT,2.6,3.335340203608311
826,0.0,,0.25,0.25,20,Clusterwise RFT,3.0,3.3286788431471637
827,0.0,,0.25,0.25,20,Clusterwise RFT,3.2,3.336083339837204
828,0.0,,0.25,0.25,30,Clusterwise RFT,2.6,3.3226249065288016
829,0.0,,0.25,0.25,30,Clusterwise RFT,3.0,3.3187681286520236
830,0.0,,0.25,0.25,30,Clusterwise RFT,3.2,3.334473642946981
831,0.0,,0.25,0.25,45,Clusterwise RFT,2.6,3.3284420702013673
832,0.0,,0.25,0.25,45,Clusterwise RFT,3.0,3.3284102814452914
833,0.0,,0.25,0.25,45,Clusterwise RFT,3.2,3.327722172370462
834,0.0,,0.25,0.25,60,Clusterwise RFT,2.6,3.3245794830455466
835,0.0,,0.25,0.25,60,Clusterwise RFT,3.0,3.3288843926166396
836,0.0,,0.25,0.25,60,Clusterwise RFT,3.2,3.3292581639769177
837,0.0,,0.25,0.5,2,Clusterwise RFT,2.6,3.3126310150672884
838,0.0,,0.25,0.5,2,Clusterwise RFT,3.0,3.3132525491971343
839,0.0,,0.25,0.5,2,Clusterwise RFT,3.2,3.3090576237812073
840,0.0,,0.25,0.5,5,Clusterwise RFT,2.6,3.332486283635039
841,0.0,,0.25,0.5,5,Clusterwise RFT,3.0,3.3364526187237584
842,0.0,,0.25,0.5,5,Clusterwise RFT,3.2,3.3251904685670146
843,0.0,,0.25,0.5,7,Clusterwise RFT,2.6,3.3394700842351983
844,0.0,,0.25,0.5,7,Clusterwise RFT,3.0,3.3323005724625725
845,0.0,,0.25,0.5,7,Clusterwise RFT,3.2,3.3219484232472363
846,0.0,,0.25,0.5,10,Clusterwise RFT,2.6,3.3235032970965515
847,0.0,,0.25,0.5,10,Clusterwise RFT,3.0,3.317213655301502
848,0.0,,0.25,0.5,10,Clusterwise RFT,3.2,3.3214433431989465
849,0.0,,0.25,0.5,15,Clusterwise RFT,2.6,3.3333046682026435
850,0.0,,0.25,0.5,15,Clusterwise RFT,3.0,3.331698694049414
851,0.0,,0.25,0.5,15,Clusterwise RFT,3.2,3.320318906489799
852,0.020000000000000018,,0.25,0.5,20,Clusterwise RFT,2.6,3.3362776820501834
853,0.0,,0.25,0.5,20,Clusterwise RFT,3.0,3.3434203562711002
854,0.0,,0.25,0.5,20,Clusterwise RFT,3.2,3.3385243077010465
855,0.040000000000000036,,0.25,0.5,30,Clusterwise RFT,2.6,3.3261393863837356
856,0.0,,0.25,0.5,30,Clusterwise RFT,3.0,3.333550875857488
857,0.010000000000000009,,0.25,0.5,30,Clusterwise RFT,3.2,3.3256383244651913
858,0.06000000000000005,,0.25,0.5,45,Clusterwise RFT,2.6,3.330389632785966
859,0.010000000000000009,,0.25,0.5,45,Clusterwise RFT,3.0,3.3282935798557682
860,0.0,,0.25,0.5,45,Clusterwise RFT,3.2,3.3310438390224055
861,0.050000000000000044,,0.25,0.5,60,Clusterwise RFT,2.6,3.3312039928453436
862,0.040000000000000036,,0.25,0.5,60,Clusterwise RFT,3.0,3.328855973542106
863,0.010000000000000009,,0.25,0.5,60,Clusterwise RFT,3.2,3.3297126741965832
864,0.0,,0.25,0.75,2,Clusterwise RFT,2.6,3.3565056408039897
865,0.0,,0.25,0.75,2,Clusterwise RFT,3.0,3.3035647137598856
866,0.0,,0.25,0.75,2,Clusterwise RFT,3.2,3.3261332774677643
867,0.0,,0.25,0.75,5,Clusterwise RFT,2.6,3.3362452401260625
868,0.0,,0.25,0.75,5,Clusterwise RFT,3.0,3.352154287494375
869,0.0,,0.25,0.75,5,Clusterwise RFT,3.2,3.3197002885772102
870,0.0,,0.25,0.75,7,Clusterwise RFT,2.6,3.3248646836811626
871,0.0,,0.25,0.75,7,Clusterwise RFT,3.0,3.330376062597989
872,0.0,,0.25,0.75,7,Clusterwise RFT,3.2,3.334450960173712
873,0.020000000000000018,,0.25,0.75,10,Clusterwise RFT,2.6,3.325006029220244
874,0.0,,0.25,0.75,10,Clusterwise RFT,3.0,3.326809211476383
875,0.0,,0.25,0.75,10,Clusterwise RFT,3.2,3.33454755291589
876,0.040000000000000036,,0.25,0.75,15,Clusterwise RFT,2.6,3.335317836661213
877,0.0,,0.25,0.75,15,Clusterwise RFT,3.0,3.3334459077110132
878,0.0,,0.25,0.75,15,Clusterwise RFT,3.2,3.32154714512429
879,0.09999999999999998,,0.25,0.75,20,Clusterwise RFT,2.6,3.3278562834652807
880,0.010000000000000009,,0.25,0.75,20,Clusterwise RFT,3.0,3.3330146101635765
881,0.010000000000000009,,0.25,0.75,20,Clusterwise RFT,3.2,3.331866129852273
882,0.09999999999999998,,0.25,0.75,30,Clusterwise RFT,2.6,3.325826075871361
883,0.010000000000000009,,0.25,0.75,30,Clusterwise RFT,3.0,3.3302720038419356
884,0.0,,0.25,0.75,30,Clusterwise RFT,3.2,3.331677302912621
885,0.040000000000000036,,0.25,0.75,45,Clusterwise RFT,2.6,3.3304288974672214
886,0.010000000000000009,,0.25,0.75,45,Clusterwise RFT,3.0,3.323144876877253
887,0.0,,0.25,0.75,45,Clusterwise RFT,3.2,3.3318571316941887
888,0.09999999999999998,,0.25,0.75,60,Clusterwise RFT,2.6,3.3327068758315233
889,0.040000000000000036,,0.25,0.75,60,Clusterwise RFT,3.0,3.3278642771080413
890,0.010000000000000009,,0.25,0.75,60,Clusterwise RFT,3.2,3.328919802125308
891,0.0,,0.25,1.0,2,Clusterwise RFT,2.6,3.3462949362988788
892,0.0,,0.25,1.0,2,Clusterwise RFT,3.0,3.3287642296608664
893,0.0,,0.25,1.0,2,Clusterwise RFT,3.2,3.2905235420803036
894,0.0,,0.25,1.0,5,Clusterwise RFT,2.6,3.322779956977906
895,0.0,,0.25,1.0,5,Clusterwise RFT,3.0,3.3218579209782595
896,0.0,,0.25,1.0,5,Clusterwise RFT,3.2,3.330564403306807
897,0.010000000000000009,,0.25,1.0,7,Clusterwise RFT,2.6,3.319640284644927
898,0.0,,0.25,1.0,7,Clusterwise RFT,3.0,3.3291508214495784
899,0.0,,0.25,1.0,7,Clusterwise RFT,3.2,3.3232863377952953
900,0.050000000000000044,,0.25,1.0,10,Clusterwise RFT,2.6,3.334790789701237
901,0.0,,0.25,1.0,10,Clusterwise RFT,3.0,3.3300859662590967
902,0.0,,0.25,1.0,10,Clusterwise RFT,3.2,3.3300454221708957
903,0.06000000000000005,,0.25,1.0,15,Clusterwise RFT,2.6,3.329271432212079
904,0.020000000000000018,,0.25,1.0,15,Clusterwise RFT,3.0,3.3320600822300492
905,0.010000000000000009,,0.25,1.0,15,Clusterwise RFT,3.2,3.3339609472583738
906,0.08999999999999997,,0.25,1.0,20,Clusterwise RFT,2.6,3.3193312988783754
907,0.030000000000000027,,0.25,1.0,20,Clusterwise RFT,3.0,3.3294608625113953
908,0.0,,0.25,1.0,20,Clusterwise RFT,3.2,3.343242170138041
909,0.09999999999999998,,0.25,1.0,30,Clusterwise RFT,2.6,3.3284546542573996
910,0.010000000000000009,,0.25,1.0,30,Clusterwise RFT,3.0,3.328968988909505
911,0.010000000000000009,,0.25,1.0,30,Clusterwise RFT,3.2,3.329898145305186
912,0.06000000000000005,,0.25,1.0,45,Clusterwise RFT,2.6,3.332274870007123
913,0.030000000000000027,,0.25,1.0,45,Clusterwise RFT,3.0,3.3295870761337674
914,0.010000000000000009,,0.25,1.0,45,Clusterwise RFT,3.2,3.3324838315791387
915,0.08999999999999997,,0.25,1.0,60,Clusterwise RFT,2.6,3.3322149067577445
916,0.010000000000000009,,0.25,1.0,60,Clusterwise RFT,3.0,3.326053187956953
917,0.020000000000000018,,0.25,1.0,60,Clusterwise RFT,3.2,3.332549295105187
918,0.0,,0.25,1.25,2,Clusterwise RFT,2.6,3.339149686739027
919,0.0,,0.25,1.25,2,Clusterwise RFT,3.0,3.347422224363871
920,0.0,,0.25,1.25,2,Clusterwise RFT,3.2,3.3204974734304042
921,0.0,,0.25,1.25,5,Clusterwise RFT,2.6,3.334233489618841
922,0.0,,0.25,1.25,5,Clusterwise RFT,3.0,3.331225804994875
923,0.0,,0.25,1.25,5,Clusterwise RFT,3.2,3.340315553845868
924,0.030000000000000027,,0.25,1.25,7,Clusterwise RFT,2.6,3.3391018665268772
925,0.010000000000000009,,0.25,1.25,7,Clusterwise RFT,3.0,3.3252774404188075
926,0.0,,0.25,1.25,7,Clusterwise RFT,3.2,3.321483943584575
927,0.030000000000000027,,0.25,1.25,10,Clusterwise RFT,2.6,3.3360211052217155
928,0.040000000000000036,,0.25,1.25,10,Clusterwise RFT,3.0,3.3283572709935108
929,0.0,,0.25,1.25,10,Clusterwise RFT,3.2,3.3279189114655443
930,0.08999999999999997,,0.25,1.25,15,Clusterwise RFT,2.6,3.323932246372578
931,0.020000000000000018,,0.25,1.25,15,Clusterwise RFT,3.0,3.3274158920611168
932,0.0,,0.25,1.25,15,Clusterwise RFT,3.2,3.318947221700229
933,0.030000000000000027,,0.25,1.25,20,Clusterwise RFT,2.6,3.337724088537732
934,0.010000000000000009,,0.25,1.25,20,Clusterwise RFT,3.0,3.3326429142016902
935,0.050000000000000044,,0.25,1.25,20,Clusterwise RFT,3.2,3.3246615287146497
936,0.07999999999999996,,0.25,1.25,30,Clusterwise RFT,2.6,3.3363220964199485
937,0.040000000000000036,,0.25,1.25,30,Clusterwise RFT,3.0,3.3322181380314566
938,0.010000000000000009,,0.25,1.25,30,Clusterwise RFT,3.2,3.333168772444264
939,0.09999999999999998,,0.25,1.25,45,Clusterwise RFT,2.6,3.3370802079731585
940,0.010000000000000009,,0.25,1.25,45,Clusterwise RFT,3.0,3.333219974604067
941,0.010000000000000009,,0.25,1.25,45,Clusterwise RFT,3.2,3.332594722584511
942,0.15000000000000002,,0.25,1.25,60,Clusterwise RFT,2.6,3.3308341143047806
943,0.010000000000000009,,0.25,1.25,60,Clusterwise RFT,3.0,3.3303495677004116
944,0.030000000000000027,,0.25,1.25,60,Clusterwise RFT,3.2,3.3323916343703472
945,0.0,,0.25,1.5,2,Clusterwise RFT,2.6,3.314734078292965
946,0.0,,0.25,1.5,2,Clusterwise RFT,3.0,3.318890968024851
947,0.0,,0.25,1.5,2,Clusterwise RFT,3.2,3.328557931002263
948,0.0,,0.25,1.5,5,Clusterwise RFT,2.6,3.328570878049053
949,0.0,,0.25,1.5,5,Clusterwise RFT,3.0,3.328431312631855
950,0.0,,0.25,1.5,5,Clusterwise RFT,3.2,3.340714540132971
951,0.06000000000000005,,0.25,1.5,7,Clusterwise RFT,2.6,3.332317222290855
952,0.020000000000000018,,0.25,1.5,7,Clusterwise RFT,3.0,3.324693334615155
953,0.0,,0.25,1.5,7,Clusterwise RFT,3.2,3.326730228654616
954,0.09999999999999998,,0.25,1.5,10,Clusterwise RFT,2.6,3.3367315591644005
955,0.010000000000000009,,0.25,1.5,10,Clusterwise RFT,3.0,3.327664308780669
956,0.0,,0.25,1.5,10,Clusterwise RFT,3.2,3.3288593052976925
957,0.07999999999999996,,0.25,1.5,15,Clusterwise RFT,2.6,3.3318241165447597
958,0.030000000000000027,,0.25,1.5,15,Clusterwise RFT,3.0,3.3255338345409506
959,0.010000000000000009,,0.25,1.5,15,Clusterwise RFT,3.2,3.330307202021194
960,0.06999999999999995,,0.25,1.5,20,Clusterwise RFT,2.6,3.32878827081256
961,0.010000000000000009,,0.25,1.5,20,Clusterwise RFT,3.0,3.335520175055697
962,0.020000000000000018,,0.25,1.5,20,Clusterwise RFT,3.2,3.3331573905858796
963,0.09999999999999998,,0.25,1.5,30,Clusterwise RFT,2.6,3.32691588844142
964,0.030000000000000027,,0.25,1.5,30,Clusterwise RFT,3.0,3.330985717238815
965,0.0,,0.25,1.5,30,Clusterwise RFT,3.2,3.3308719591824074
966,0.06000000000000005,,0.25,1.5,45,Clusterwise RFT,2.6,3.325058634156653
967,0.030000000000000027,,0.25,1.5,45,Clusterwise RFT,3.0,3.332430506116405
968,0.010000000000000009,,0.25,1.5,45,Clusterwise RFT,3.2,3.3310297907827393
969,0.12,,0.25,1.5,60,Clusterwise RFT,2.6,3.327615956851392
970,0.030000000000000027,,0.25,1.5,60,Clusterwise RFT,3.0,3.327881924192354
971,0.030000000000000027,,0.25,1.5,60,Clusterwise RFT,3.2,3.329404986986248
972,0.0,,0.25,1.75,2,Clusterwise RFT,2.6,3.324982384758845
973,0.0,,0.25,1.75,2,Clusterwise RFT,3.0,3.329979215545749
974,0.0,,0.25,1.75,2,Clusterwise RFT,3.2,3.324746711396195
975,0.010000000000000009,,0.25,1.75,5,Clusterwise RFT,2.6,3.3322592184769295
976,0.0,,0.25,1.75,5,Clusterwise RFT,3.0,3.3415120770726374
977,0.0,,0.25,1.75,5,Clusterwise RFT,3.2,3.3138120442386905
978,0.07999999999999996,,0.25,1.75,7,Clusterwise RFT,2.6,3.331763592067439
979,0.020000000000000018,,0.25,1.75,7,Clusterwise RFT,3.0,3.3292977372767796
980,0.0,,0.25,1.75,7,Clusterwise RFT,3.2,3.324803999503546
981,0.06999999999999995,,0.25,1.75,10,Clusterwise RFT,2.6,3.335638454493115
982,0.020000000000000018,,0.25,1.75,10,Clusterwise RFT,3.0,3.317056226525463
983,0.010000000000000009,,0.25,1.75,10,Clusterwise RFT,3.2,3.3272365140323203
984,0.13,,0.25,1.75,15,Clusterwise RFT,2.6,3.328109400183456
985,0.010000000000000009,,0.25,1.75,15,Clusterwise RFT,3.0,3.3324484019019884
986,0.010000000000000009,,0.25,1.75,15,Clusterwise RFT,3.2,3.328622067443394
987,0.10999999999999999,,0.25,1.75,20,Clusterwise RFT,2.6,3.327599998634266
988,0.030000000000000027,,0.25,1.75,20,Clusterwise RFT,3.0,3.3319107730069497
989,0.010000000000000009,,0.25,1.75,20,Clusterwise RFT,3.2,3.3256195144554703
990,0.06999999999999995,,0.25,1.75,30,Clusterwise RFT,2.6,3.3240880053457786
991,0.020000000000000018,,0.25,1.75,30,Clusterwise RFT,3.0,3.330103469944028
992,0.020000000000000018,,0.25,1.75,30,Clusterwise RFT,3.2,3.329545878984995
993,0.07999999999999996,,0.25,1.75,45,Clusterwise RFT,2.6,3.3346950458662867
994,0.010000000000000009,,0.25,1.75,45,Clusterwise RFT,3.0,3.3336773073832506
995,0.010000000000000009,,0.25,1.75,45,Clusterwise RFT,3.2,3.3301042126197675
996,0.08999999999999997,,0.25,1.75,60,Clusterwise RFT,2.6,3.3284164644653664
997,0.020000000000000018,,0.25,1.75,60,Clusterwise RFT,3.0,3.324404337778248
998,0.030000000000000027,,0.25,1.75,60,Clusterwise RFT,3.2,3.3294589080373855
999,0.0,,0.25,2.0,2,Clusterwise RFT,2.6,3.356096376581295
1000,0.0,,0.25,2.0,2,Clusterwise RFT,3.0,3.3368817548598604
1001,0.0,,0.25,2.0,2,Clusterwise RFT,3.2,3.3464207757064197
1002,0.050000000000000044,,0.25,2.0,5,Clusterwise RFT,2.6,3.3163182446981447
1003,0.0,,0.25,2.0,5,Clusterwise RFT,3.0,3.340642971935517
1004,0.0,,0.25,2.0,5,Clusterwise RFT,3.2,3.3349519894952095
1005,0.06999999999999995,,0.25,2.0,7,Clusterwise RFT,2.6,3.3311384623800615
1006,0.0,,0.25,2.0,7,Clusterwise RFT,3.0,3.3309382659231277
1007,0.0,,0.25,2.0,7,Clusterwise RFT,3.2,3.341003753501028
1008,0.06000000000000005,,0.25,2.0,10,Clusterwise RFT,2.6,3.3392294991317684
1009,0.050000000000000044,,0.25,2.0,10,Clusterwise RFT,3.0,3.3317810129689587
1010,0.010000000000000009,,0.25,2.0,10,Clusterwise RFT,3.2,3.333966433976098
1011,0.10999999999999999,,0.25,2.0,15,Clusterwise RFT,2.6,3.3298834058136455
1012,0.010000000000000009,,0.25,2.0,15,Clusterwise RFT,3.0,3.3316100535189803
1013,0.030000000000000027,,0.25,2.0,15,Clusterwise RFT,3.2,3.339168932900384
1014,0.13,,0.25,2.0,20,Clusterwise RFT,2.6,3.327388417139944
1015,0.050000000000000044,,0.25,2.0,20,Clusterwise RFT,3.0,3.3234486101658347
1016,0.030000000000000027,,0.25,2.0,20,Clusterwise RFT,3.2,3.3250103735082774
1017,0.08999999999999997,,0.25,2.0,30,Clusterwise RFT,2.6,3.3324849195286754
1018,0.040000000000000036,,0.25,2.0,30,Clusterwise RFT,3.0,3.3236041412620505
1019,0.0,,0.25,2.0,30,Clusterwise RFT,3.2,3.3418742523545206
1020,0.06999999999999995,,0.25,2.0,45,Clusterwise RFT,2.6,3.333750487835343
1021,0.030000000000000027,,0.25,2.0,45,Clusterwise RFT,3.0,3.3335541052559594
1022,0.010000000000000009,,0.25,2.0,45,Clusterwise RFT,3.2,3.332997052400552
1023,0.06999999999999995,,0.25,2.0,60,Clusterwise RFT,2.6,3.3343427957310063
1024,0.050000000000000044,,0.25,2.0,60,Clusterwise RFT,3.0,3.330719968833294
1025,0.0,,0.25,2.0,60,Clusterwise RFT,3.2,3.3329437176758345
1026,0.0,,0.25,2.25,2,Clusterwise RFT,2.6,3.350914683580603
1027,0.0,,0.25,2.25,2,Clusterwise RFT,3.0,3.330084211224464
1028,0.0,,0.25,2.25,2,Clusterwise RFT,3.2,3.2910845543799
1029,0.050000000000000044,,0.25,2.25,5,Clusterwise RFT,2.6,3.3356359867333647
1030,0.030000000000000027,,0.25,2.25,5,Clusterwise RFT,3.0,3.315960105774332
1031,0.0,,0.25,2.25,5,Clusterwise RFT,3.2,3.3266163361310355
1032,0.06999999999999995,,0.25,2.25,7,Clusterwise RFT,2.6,3.325747430500985
1033,0.040000000000000036,,0.25,2.25,7,Clusterwise RFT,3.0,3.3463362325453683
1034,0.0,,0.25,2.25,7,Clusterwise RFT,3.2,3.3419199939244337
1035,0.07999999999999996,,0.25,2.25,10,Clusterwise RFT,2.6,3.3284036881866457
1036,0.030000000000000027,,0.25,2.25,10,Clusterwise RFT,3.0,3.3246932424743902
1037,0.020000000000000018,,0.25,2.25,10,Clusterwise RFT,3.2,3.333552260560858
1038,0.08999999999999997,,0.25,2.25,15,Clusterwise RFT,2.6,3.3249047912577883
1039,0.030000000000000027,,0.25,2.25,15,Clusterwise RFT,3.0,3.3296667689881474
1040,0.020000000000000018,,0.25,2.25,15,Clusterwise RFT,3.2,3.3273631365625373
1041,0.07999999999999996,,0.25,2.25,20,Clusterwise RFT,2.6,3.3333242949563915
1042,0.0,,0.25,2.25,20,Clusterwise RFT,3.0,3.327554941224594
1043,0.010000000000000009,,0.25,2.25,20,Clusterwise RFT,3.2,3.3275283998619294
1044,0.12,,0.25,2.25,30,Clusterwise RFT,2.6,3.3300157787049467
1045,0.020000000000000018,,0.25,2.25,30,Clusterwise RFT,3.0,3.3308968364236207
1046,0.0,,0.25,2.25,30,Clusterwise RFT,3.2,3.3343783510037404
1047,0.06999999999999995,,0.25,2.25,45,Clusterwise RFT,2.6,3.3276002658371224
1048,0.050000000000000044,,0.25,2.25,45,Clusterwise RFT,3.0,3.3281559967735923
1049,0.010000000000000009,,0.25,2.25,45,Clusterwise RFT,3.2,3.3294368979703197
1050,0.06999999999999995,,0.25,2.25,60,Clusterwise RFT,2.6,3.3265788865458865
1051,0.030000000000000027,,0.25,2.25,60,Clusterwise RFT,3.0,3.3285728549523377
