fwer,sensitivity,sm_sigma,snr,n,method
0.024,6.112702960840497e-05,1.0,1.75,2,voxelwise_rft
0.0293333333333333,1.9102196752626552e-05,1.0,2.0,2,voxelwise_rft
0.0373333333333333,1.9102196752626552e-05,1.0,2.25,2,voxelwise_rft
0.028,4.966571155682904e-05,1.0,2.5,2,voxelwise_rft
0.0213333333333333,0.0001069723018147,1.0,2.75,2,voxelwise_rft
0.0333333333333333,0.0011461318051575,1.0,3.0,2,voxelwise_rft
0.04,2.4864024864024865e-05,1.25,0.0,2,voxelwise_rft
0.052,9.324009324009324e-06,1.25,0.1,2,voxelwise_rft
0.0426666666666666,1.2432012432012433e-05,1.25,0.25,2,voxelwise_rft
0.052,0.0004662004662004,1.25,0.5,2,voxelwise_rft
0.0506666666666666,6.526806526806527e-05,1.25,0.75,2,voxelwise_rft
0.0453333333333333,4.972804972804973e-05,1.25,1.0,2,voxelwise_rft
0.048,4.0404040404040405e-05,1.25,1.25,2,voxelwise_rft
0.056,9.013209013209012e-05,1.25,1.5,2,voxelwise_rft
0.0573333333333333,0.001078477078477,1.25,1.75,2,voxelwise_rft
0.0413333333333333,0.0015073815073815,1.25,2.0,2,voxelwise_rft
0.048,0.0004693084693084,1.25,2.25,2,voxelwise_rft
0.0573333333333333,0.0006713286713286,1.25,2.5,2,voxelwise_rft
0.0413333333333333,0.0006433566433566,1.25,2.75,2,voxelwise_rft
0.044,4.972804972804973e-05,1.25,3.0,2,voxelwise_rft
0.0786666666666666,4.453176162409953e-05,1.5,0.0,2,voxelwise_rft
0.0813333333333333,4.191224623444663e-05,1.5,0.1,2,voxelwise_rft
0.072,3.1434184675834965e-05,1.5,0.25,2,voxelwise_rft
0.0866666666666666,0.0006391617550753,1.5,0.5,2,voxelwise_rft
0.06,0.0006601178781925,1.5,0.75,2,voxelwise_rft
0.0733333333333333,0.000694171578258,1.5,1.0,2,voxelwise_rft
0.076,6.286836935166993e-05,1.5,1.25,2,voxelwise_rft
0.0706666666666666,6.548788474132285e-05,1.5,1.5,2,voxelwise_rft
0.0946666666666666,0.0005212835625409,1.5,1.75,2,voxelwise_rft
0.068,0.0001912246234446,1.5,2.0,2,voxelwise_rft
0.0746666666666666,0.0008932547478716,1.5,2.25,2,voxelwise_rft
0.06,0.0002121807465618,1.5,2.5,2,voxelwise_rft
0.0666666666666666,0.0001597904387688,1.5,2.75,2,voxelwise_rft
0.0706666666666666,0.0007570399476096,1.5,3.0,2,voxelwise_rft
0.0973333333333333,0.0001652892561983,1.75,0.0,2,voxelwise_rft
0.0973333333333333,0.0003592286501377,1.75,0.1,2,voxelwise_rft
0.1066666666666666,3.3057851239669416e-05,1.75,0.25,2,voxelwise_rft
0.0986666666666666,0.000828650137741,1.75,0.5,2,voxelwise_rft
0.0906666666666666,8.59504132231405e-05,1.75,0.75,2,voxelwise_rft
0.0866666666666666,0.0001300275482093,1.75,1.0,2,voxelwise_rft
0.0946666666666666,8.154269972451791e-05,1.75,1.25,2,voxelwise_rft
0.0973333333333333,0.0001498622589531,1.75,1.5,2,voxelwise_rft
0.0906666666666666,0.000892561983471,1.75,1.75,2,voxelwise_rft
0.0853333333333333,0.0001608815426997,1.75,2.0,2,voxelwise_rft
0.092,0.0001498622589531,1.75,2.25,2,voxelwise_rft
0.1026666666666666,0.0002953168044077,1.75,2.5,2,voxelwise_rft
0.0853333333333333,0.0013685950413223,1.75,2.75,2,voxelwise_rft
0.0973333333333333,0.0006986225895316,1.75,3.0,2,voxelwise_rft
0.1213333333333333,0.0008512673362027,2.0,0.0,2,voxelwise_rft
0.1373333333333333,0.0001549497847919,2.0,0.1,2,voxelwise_rft
0.116,0.0002563366810138,2.0,0.25,2,voxelwise_rft
0.1146666666666666,7.269249163079867e-05,2.0,0.5,2,voxelwise_rft
0.124,0.0003213773314203,2.0,0.75,2,voxelwise_rft
0.1093333333333333,0.0002831181252989,2.0,1.0,2,voxelwise_rft
0.1226666666666666,0.0004265901482544,2.0,1.25,2,voxelwise_rft
0.1093333333333333,0.0008168340506934,2.0,1.5,2,voxelwise_rft
0.1426666666666666,0.0010253467240554,2.0,1.75,2,voxelwise_rft
0.128,0.0008971783835485,2.0,2.0,2,voxelwise_rft
0.1306666666666666,0.0004725011956001,2.0,2.25,2,voxelwise_rft
0.1413333333333333,0.0002945958871353,2.0,2.5,2,voxelwise_rft
0.1093333333333333,0.0008474414155906,2.0,2.75,2,voxelwise_rft
0.1106666666666666,0.0012721186035389,2.0,3.0,2,voxelwise_rft
0.1346666666666666,0.0001448189762796,2.25,0.0,2,voxelwise_rft
0.176,0.000327923429047,2.25,0.1,2,voxelwise_rft
0.144,0.0006059092800665,2.25,0.25,2,voxelwise_rft
0.1626666666666666,0.0003429047024552,2.25,0.5,2,voxelwise_rft
0.1573333333333333,0.0005310029130253,2.25,0.75,2,voxelwise_rft
0.1413333333333333,0.0004011652101539,2.25,1.0,2,voxelwise_rft
0.1533333333333333,0.0008755722014148,2.25,1.25,2,voxelwise_rft
0.1493333333333333,0.0005493133583021,2.25,1.5,2,voxelwise_rft
0.1493333333333333,0.0004044943820224,2.25,1.75,2,voxelwise_rft
0.164,0.0009221806075738,2.25,2.0,2,voxelwise_rft
0.1533333333333333,0.001003745318352,2.25,2.25,2,voxelwise_rft
0.1373333333333333,0.0015164377861007,2.25,2.5,2,voxelwise_rft
0.1453333333333333,0.0007141073657927,2.25,2.75,2,voxelwise_rft
0.1426666666666666,0.0007357469829379,2.25,3.0,2,voxelwise_rft
0.176,0.0001621029572836,2.5,0.0,2,voxelwise_rft
0.2013333333333333,0.000118291347207,2.5,0.1,2,voxelwise_rft
0.16,0.0001562614092734,2.5,0.25,2,voxelwise_rft
0.1733333333333333,0.0003650967506389,2.5,0.5,2,voxelwise_rft
0.1613333333333333,0.0003125228185469,2.5,0.75,2,voxelwise_rft
0.1853333333333333,0.0005812340270171,2.5,1.0,2,voxelwise_rft
0.1586666666666666,0.0004585615188024,2.5,1.25,2,voxelwise_rft
0.1786666666666666,0.0009580138736765,2.5,1.5,2,voxelwise_rft
0.1986666666666666,0.0003607155896312,2.5,1.75,2,voxelwise_rft
0.1506666666666666,0.0008455640744797,2.5,2.0,2,voxelwise_rft
0.1546666666666666,0.0010587805768528,2.5,2.25,2,voxelwise_rft
0.1986666666666666,0.0011989777290982,2.5,2.5,2,voxelwise_rft
0.176,0.0012062796641109,2.5,2.75,2,voxelwise_rft
0.2053333333333333,0.0008908360715589,2.5,3.0,2,voxelwise_rft
0.2106666666666666,0.0005481908421389,2.75,0.0,2,voxelwise_rft
0.2186666666666666,9.734229907140568e-05,2.75,0.1,2,voxelwise_rft
