FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,t-dist,2.4,2.360568296949189
0.0,0.0,0.0,0.0,5,t-dist,2.4,2.368687693840898
0.0,0.0,0.0,0.0,7,t-dist,2.4,2.368330114334072
0.0,0.0,0.0,0.0,10,t-dist,2.4,2.3678667658797274
0.0,0.0,0.0,0.0,15,t-dist,2.4,2.359913465347505
0.0,0.0,0.0,0.0,20,t-dist,2.4,2.3558294466096994
0.0,0.0,0.0,0.0,30,t-dist,2.4,2.35512836255783
0.0,0.0,0.0,0.0,45,t-dist,2.4,2.3608835128902412
0.0,0.0,0.0,0.0,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,0.1,2,t-dist,2.4,2.360568296949189
0.0,0.0,0.0,0.1,5,t-dist,2.4,2.368687693840898
0.0,0.0,0.0,0.1,7,t-dist,2.4,2.368330114334072
0.0,0.0,0.0,0.1,10,t-dist,2.4,2.3678667658797274
0.0,0.0,0.0,0.1,15,t-dist,2.4,2.359913465347505
0.0,0.0,0.0,0.1,20,t-dist,2.4,2.3558294466096994
0.0,0.0,0.0,0.1,30,t-dist,2.4,2.35512836255783
0.0,0.0,0.0,0.1,45,t-dist,2.4,2.3608835128902412
0.0,0.0,0.0,0.1,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,0.25,2,t-dist,2.4,2.360568296949189
0.0,0.0,0.0,0.25,5,t-dist,2.4,2.368687693840898
0.0,0.0,0.0,0.25,7,t-dist,2.4,2.368330114334072
0.0,0.0,0.0,0.25,10,t-dist,2.4,2.3678667658797274
0.0,0.0,0.0,0.25,15,t-dist,2.4,2.359913465347505
0.0,0.0,0.0,0.25,20,t-dist,2.4,2.3558294466096994
0.0,0.0,0.0,0.25,30,t-dist,2.4,2.35512836255783
0.0,0.0,0.0,0.25,45,t-dist,2.4,2.3608835128902412
0.0,0.0001415929203539823,0.0,0.25,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,0.5,2,t-dist,2.4,2.360568296949189
0.0,0.0,0.0,0.5,5,t-dist,2.4,2.368687693840898
0.0,0.0,0.0,0.5,7,t-dist,2.4,2.368330114334072
0.0,0.0,0.0,0.5,10,t-dist,2.4,2.3678667658797274
0.0,0.00030678466076696165,0.0,0.5,15,t-dist,2.4,2.359913465347505
0.0020000000000000018,0.00503834808259587,0.0,0.5,20,t-dist,2.4,2.3558294466096994
0.02200000000000002,0.06636578171091444,0.0,0.5,30,t-dist,2.4,2.35512836255783
0.1326666666666667,0.2865545722713864,0.0,0.5,45,t-dist,2.4,2.3608835128902412
0.238,0.47261946902654867,0.0,0.5,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,0.75,2,t-dist,2.4,2.360568296949189
0.0,0.0,0.0,0.75,5,t-dist,2.4,2.368687693840898
0.0,7.079646017699115e-05,0.0,0.75,7,t-dist,2.4,2.368330114334072
0.004666666666666708,0.009634218289085545,0.0,0.75,10,t-dist,2.4,2.3678667658797274
0.04933333333333334,0.12024188790560474,0.0,0.75,15,t-dist,2.4,2.359913465347505
0.10933333333333328,0.3010383480825959,0.0,0.75,20,t-dist,2.4,2.3558294466096994
0.21799999999999997,0.5525663716814159,0.0,0.75,30,t-dist,2.4,2.35512836255783
0.29600000000000004,0.7385250737463126,0.0,0.75,45,t-dist,2.4,2.3608835128902412
0.32533333333333336,0.844,0.0,0.75,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,1.0,2,t-dist,2.4,2.360568296949189
0.0,8.849557522123894e-05,0.0,1.0,5,t-dist,2.4,2.368687693840898
0.004666666666666708,0.0216401179941003,0.0,1.0,7,t-dist,2.4,2.368330114334072
0.06666666666666665,0.18368141592920353,0.0,1.0,10,t-dist,2.4,2.3678667658797274
0.17466666666666664,0.4782654867256637,0.0,1.0,15,t-dist,2.4,2.359913465347505
0.22866666666666668,0.6324896755162241,0.0,1.0,20,t-dist,2.4,2.3558294466096994
0.2753333333333333,0.7995280235988201,0.0,1.0,30,t-dist,2.4,2.35512836255783
0.32266666666666666,0.9125309734513274,0.0,1.0,45,t-dist,2.4,2.3608835128902412
0.3393333333333334,0.957693215339233,0.0,1.0,60,t-dist,2.4,2.3619237856196373
0.0,0.0,0.0,1.25,2,t-dist,2.4,2.360568296949189
0.0040000000000000036,0.008926253687315634,0.0,1.25,5,t-dist,2.4,2.368687693840898
0.05933333333333335,0.16846607669616517,0.0,1.25,7,t-dist,2.4,2.368330114334072
0.15133333333333332,0.46355752212389384,0.0,1.25,10,t-dist,2.4,2.3678667658797274
0.22866666666666668,0.6886430678466077,0.0,1.25,15,t-dist,2.4,2.359913465347505
