FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.043333333333333335,5.899705014749263e-06,0.0,0.0,2,t-dist,4.2,2.360568296949189
0.03266666666666662,0.0,0.0,0.0,5,t-dist,4.2,2.368687693840898
0.018000000000000016,5.899705014749263e-06,0.0,0.0,7,t-dist,4.2,2.368330114334072
0.012666666666666715,1.1799410029498525e-05,0.0,0.0,10,t-dist,4.2,2.3678667658797274
0.012666666666666715,0.0,0.0,0.0,15,t-dist,4.2,2.359913465347505
0.01533333333333331,0.0,0.0,0.0,20,t-dist,4.2,2.3558294466096994
0.021333333333333315,0.0,0.0,0.0,30,t-dist,4.2,2.35512836255783
0.01666666666666672,5.899705014749263e-06,0.0,0.0,45,t-dist,4.2,2.3608835128902412
0.01666666666666672,5.899705014749263e-06,0.0,0.0,60,t-dist,4.2,2.3619237856196373
0.043333333333333335,5.899705014749263e-06,0.0,0.1,2,t-dist,4.2,2.360568296949189
0.03266666666666662,5.899705014749263e-06,0.0,0.1,5,t-dist,4.2,2.368687693840898
0.018000000000000016,5.899705014749263e-06,0.0,0.1,7,t-dist,4.2,2.368330114334072
0.012666666666666715,1.7699115044247787e-05,0.0,0.1,10,t-dist,4.2,2.3678667658797274
0.012666666666666715,5.899705014749263e-06,0.0,0.1,15,t-dist,4.2,2.359913465347505
0.01533333333333331,5.899705014749263e-06,0.0,0.1,20,t-dist,4.2,2.3558294466096994
0.021333333333333315,1.7699115044247787e-05,0.0,0.1,30,t-dist,4.2,2.35512836255783
0.01666666666666672,3.5398230088495574e-05,0.0,0.1,45,t-dist,4.2,2.3608835128902412
0.01666666666666672,4.129793510324484e-05,0.0,0.1,60,t-dist,4.2,2.3619237856196373
0.043333333333333335,5.899705014749263e-06,0.0,0.25,2,t-dist,4.2,2.360568296949189
0.03266666666666662,5.899705014749263e-06,0.0,0.25,5,t-dist,4.2,2.368687693840898
0.018000000000000016,2.359882005899705e-05,0.0,0.25,7,t-dist,4.2,2.368330114334072
0.012666666666666715,4.129793510324484e-05,0.0,0.25,10,t-dist,4.2,2.3678667658797274
0.012666666666666715,5.3097345132743365e-05,0.0,0.25,15,t-dist,4.2,2.359913465347505
0.01533333333333331,0.00010029498525073747,0.0,0.25,20,t-dist,4.2,2.3558294466096994
0.021333333333333315,0.00024778761061946907,0.0,0.25,30,t-dist,4.2,2.35512836255783
0.01666666666666672,0.00046017699115044245,0.0,0.25,45,t-dist,4.2,2.3608835128902412
0.01666666666666672,0.0009616519174041297,0.0,0.25,60,t-dist,4.2,2.3619237856196373
0.043333333333333335,1.1799410029498525e-05,0.0,0.5,2,t-dist,4.2,2.360568296949189
0.03266666666666662,2.359882005899705e-05,0.0,0.5,5,t-dist,4.2,2.368687693840898
