FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.10599999999999998,1.1799410029498525e-05,0.0,0.0,2,t-dist,4.0,2.360568296949189
0.07466666666666666,5.899705014749263e-06,0.0,0.0,5,t-dist,4.0,2.368687693840898
0.04733333333333334,5.899705014749263e-06,0.0,0.0,7,t-dist,4.0,2.368330114334072
0.03533333333333333,1.7699115044247787e-05,0.0,0.0,10,t-dist,4.0,2.3678667658797274
0.03933333333333333,5.899705014749263e-06,0.0,0.0,15,t-dist,4.0,2.359913465347505
0.03933333333333333,5.899705014749263e-06,0.0,0.0,20,t-dist,4.0,2.3558294466096994
0.04733333333333334,5.899705014749263e-06,0.0,0.0,30,t-dist,4.0,2.35512836255783
0.03866666666666663,1.7699115044247787e-05,0.0,0.0,45,t-dist,4.0,2.3608835128902412
0.04466666666666663,1.7699115044247787e-05,0.0,0.0,60,t-dist,4.0,2.3619237856196373
0.10599999999999998,2.359882005899705e-05,0.0,0.1,2,t-dist,4.0,2.360568296949189
0.07466666666666666,5.899705014749263e-06,0.0,0.1,5,t-dist,4.0,2.368687693840898
0.04733333333333334,2.359882005899705e-05,0.0,0.1,7,t-dist,4.0,2.368330114334072
0.03533333333333333,2.359882005899705e-05,0.0,0.1,10,t-dist,4.0,2.3678667658797274
0.03933333333333333,2.359882005899705e-05,0.0,0.1,15,t-dist,4.0,2.359913465347505
0.03933333333333333,1.7699115044247787e-05,0.0,0.1,20,t-dist,4.0,2.3558294466096994
0.04733333333333334,5.899705014749262e-05,0.0,0.1,30,t-dist,4.0,2.35512836255783
0.03866666666666663,4.71976401179941e-05,0.0,0.1,45,t-dist,4.0,2.3608835128902412
0.04466666666666663,0.00010029498525073747,0.0,0.1,60,t-dist,4.0,2.3619237856196373
0.10599999999999998,2.949852507374631e-05,0.0,0.25,2,t-dist,4.0,2.360568296949189
0.07466666666666666,1.1799410029498525e-05,0.0,0.25,5,t-dist,4.0,2.368687693840898
0.04733333333333334,6.489675516224189e-05,0.0,0.25,7,t-dist,4.0,2.368330114334072
0.03533333333333333,6.489675516224189e-05,0.0,0.25,10,t-dist,4.0,2.3678667658797274
0.03933333333333333,0.00011799410029498524,0.0,0.25,15,t-dist,4.0,2.359913465347505
0.03933333333333333,0.00017699115044247788,0.0,0.25,20,t-dist,4.0,2.3558294466096994
0.04733333333333334,0.0006194690265486726,0.0,0.25,30,t-dist,4.0,2.35512836255783
0.03866666666666663,0.0010914454277286137,0.0,0.25,45,t-dist,4.0,2.3608835128902412
0.04466666666666663,0.00207669616519174,0.0,0.25,60,t-dist,4.0,2.3619237856196373
0.10599999999999998,6.489675516224189e-05,0.0,0.5,2,t-dist,4.0,2.360568296949189
0.07466666666666666,0.00010619469026548673,0.0,0.5,5,t-dist,4.0,2.368687693840898
0.04733333333333334,0.00024188790560471978,0.0,0.5,7,t-dist,4.0,2.368330114334072
