FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,normal,2.2,2.3782441908485654
0.0,0.0,0.0,0.0,5,normal,2.2,2.363772318384569
0.0,0.0,0.0,0.0,7,normal,2.2,2.3604541666775156
0.0,0.0,0.0,0.0,10,normal,2.2,2.3545075407368135
0.0,0.0,0.0,0.0,15,normal,2.2,2.3538337485137633
0.0,0.0,0.0,0.0,20,normal,2.2,2.356951052186251
0.0,0.0,0.0,0.0,30,normal,2.2,2.3587895919606727
0.0,0.0,0.0,0.0,45,normal,2.2,2.357777784414638
0.0,0.0,0.0,0.0,60,normal,2.2,2.356358687101066
0.0,0.0,0.0,0.1,2,normal,2.2,2.3782441908485654
0.0,0.0,0.0,0.1,5,normal,2.2,2.363772318384569
0.0,0.0,0.0,0.1,7,normal,2.2,2.3604541666775156
0.0,0.0,0.0,0.1,10,normal,2.2,2.3545075407368135
0.0,0.0,0.0,0.1,15,normal,2.2,2.3538337485137633
0.0,0.0,0.0,0.1,20,normal,2.2,2.356951052186251
0.0,0.0,0.0,0.1,30,normal,2.2,2.3587895919606727
0.0,0.0,0.0,0.1,45,normal,2.2,2.357777784414638
0.0,0.0,0.0,0.1,60,normal,2.2,2.356358687101066
0.0,0.0,0.0,0.25,2,normal,2.2,2.3782441908485654
0.0,0.0,0.0,0.25,5,normal,2.2,2.363772318384569
0.0,0.0,0.0,0.25,7,normal,2.2,2.3604541666775156
0.0,0.0,0.0,0.25,10,normal,2.2,2.3545075407368135
0.0,0.0,0.0,0.25,15,normal,2.2,2.3538337485137633
0.0,0.0,0.0,0.25,20,normal,2.2,2.356951052186251
0.002666666666666706,0.0048023598820059,0.0,0.25,30,normal,2.2,2.3587895919606727
0.04933333333333334,0.07040117994100295,0.0,0.25,45,normal,2.2,2.357777784414638
0.22199999999999998,0.23844837758112097,0.0,0.25,60,normal,2.2,2.356358687101066
0.0,0.0,0.0,0.5,2,normal,2.2,2.3782441908485654
0.0,0.0,0.0,0.5,5,normal,2.2,2.363772318384569
0.0,0.00018289085545722712,0.0,0.5,7,normal,2.2,2.3604541666775156
0.00666666666666671,0.008471976401179943,0.0,0.5,10,normal,2.2,2.3545075407368135
0.136,0.1529203539823009,0.0,0.5,15,normal,2.2,2.3538337485137633
0.32933333333333337,0.3813038348082596,0.0,0.5,20,normal,2.2,2.356951052186251
0.45933333333333337,0.6588554572271387,0.0,0.5,30,normal,2.2,2.3587895919606727
0.5086666666666666,0.8554867256637169,0.0,0.5,45,normal,2.2,2.357777784414638
0.5473333333333333,0.9442418879056048,0.0,0.5,60,normal,2.2,2.356358687101066
0.0,0.0,0.0,0.75,2,normal,2.2,2.3782441908485654
0.0006666666666667043,0.0012684365781710915,0.0,0.75,5,normal,2.2,2.363772318384569
0.055333333333333345,0.05723893805309734,0.0,0.75,7,normal,2.2,2.3604541666775156
0.30066666666666664,0.3597994100294985,0.0,0.75,10,normal,2.2,2.3545075407368135
0.4966666666666667,0.6690560471976401,0.0,0.75,15,normal,2.2,2.3538337485137633
0.54,0.8250324483775812,0.0,0.75,20,normal,2.2,2.356951052186251
0.5346666666666666,0.9586725663716814,0.0,0.75,30,normal,2.2,2.3587895919606727
0.5333333333333333,0.9963244837758112,0.0,0.75,45,normal,2.2,2.357777784414638
0.5546666666666666,0.9997463126843658,0.0,0.75,60,normal,2.2,2.356358687101066
0.0,0.0,0.0,1.0,2,normal,2.2,2.3782441908485654
0.04266666666666663,0.05861356932153392,0.0,1.0,5,normal,2.2,2.363772318384569
0.354,0.402212389380531,0.0,1.0,7,normal,2.2,2.3604541666775156
