fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.02666666666666667,0.00028402366863905325,0.5,1.0,5,Bonferroni,t
0.02,0.000544378698224852,0.5,1.25,5,Bonferroni,t
0.034666666666666665,0.0009783037475345167,0.5,1.5,5,Bonferroni,t
0.024,0.001751479289940828,0.5,1.75,5,Bonferroni,t
0.024,0.0027297830374753457,0.5,2.0,5,Bonferroni,t
0.025333333333333333,0.004331360946745562,0.5,2.25,5,Bonferroni,t
0.04533333333333334,0.006303747534516766,0.5,2.5,5,Bonferroni,t
0.024,0.008781065088757397,0.5,2.75,5,Bonferroni,t
0.030666666666666665,0.01194477317554241,0.5,3.0,5,Bonferroni,t
0.03333333333333333,6.259780907668232e-06,0.75,0.0,5,Bonferroni,t
0.04133333333333333,2.5039123630672928e-05,0.75,0.1,5,Bonferroni,t
0.037333333333333336,0.0,0.75,0.25,5,Bonferroni,t
0.037333333333333336,7.511737089201878e-05,0.75,0.5,5,Bonferroni,t
0.034666666666666665,0.00019405320813771517,0.75,0.75,5,Bonferroni,t
0.030666666666666665,0.0005884194053208139,0.75,1.0,5,Bonferroni,t
0.030666666666666665,0.0014773082942097027,0.75,1.25,5,Bonferroni,t
0.04,0.0028544600938967134,0.75,1.5,5,Bonferroni,t
0.037333333333333336,0.004625978090766823,0.75,1.75,5,Bonferroni,t
0.04,0.0078122065727699525,0.75,2.0,5,Bonferroni,t
0.03333333333333333,0.011630672926447573,0.75,2.25,5,Bonferroni,t
0.02666666666666667,0.017302034428794993,0.75,2.5,5,Bonferroni,t
0.025333333333333333,0.023323943661971828,0.75,2.75,5,Bonferroni,t
0.021333333333333333,0.03228169014084507,0.75,3.0,5,Bonferroni,t
0.03333333333333333,0.0,1.0,0.0,5,Bonferroni,t
0.025333333333333333,1.0217113665389527e-05,1.0,0.1,5,Bonferroni,t
0.03333333333333333,3.065134099616858e-05,1.0,0.25,5,Bonferroni,t
0.02666666666666667,0.00017369093231162195,1.0,0.5,5,Bonferroni,t
0.034666666666666665,0.0004444444444444444,1.0,0.75,5,Bonferroni,t
0.028,0.0011596424010217113,1.0,1.0,5,Bonferroni,t
0.034666666666666665,0.0026360153256704977,1.0,1.25,5,Bonferroni,t
0.03333333333333333,0.004980842911877395,1.0,1.5,5,Bonferroni,t
0.032,0.008669220945083014,1.0,1.75,5,Bonferroni,t
0.034666666666666665,0.013864623243933588,1.0,2.0,5,Bonferroni,t
0.021333333333333333,0.019565772669220945,1.0,2.25,5,Bonferroni,t
0.036,0.028561941251596418,1.0,2.5,5,Bonferroni,t
0.04133333333333333,0.03937164750957854,1.0,2.75,5,Bonferroni,t
0.030666666666666665,0.05131034482758621,1.0,3.0,5,Bonferroni,t
0.03333333333333333,9.101251422070536e-06,1.25,0.0,5,Bonferroni,t
0.037333333333333336,3.1854379977246875e-05,1.25,0.1,5,Bonferroni,t
0.03333333333333333,1.36518771331058e-05,1.25,0.25,5,Bonferroni,t
