fwer,sensitivity,sm_sigma,snr,n,method
0.2,0.14655667144906742,2.0,2.5,5,voxelwise_rft
0.05,0.15989956958393114,2.0,2.75,5,voxelwise_rft
0.1,0.17596843615494978,2.0,3.0,5,voxelwise_rft
0.05,0.00012484394506866417,2.25,0.0,5,voxelwise_rft
0.0,6.242197253433208e-05,2.25,0.1,5,voxelwise_rft
0.2,0.0006242197253433209,2.25,0.25,5,voxelwise_rft
0.15,0.004119850187265918,2.25,0.5,5,voxelwise_rft
0.25,0.019288389513108614,2.25,0.75,5,voxelwise_rft
0.05,0.04475655430711611,2.25,1.0,5,voxelwise_rft
0.1,0.054369538077403246,2.25,1.25,5,voxelwise_rft
0.15,0.0853932584269663,2.25,1.5,5,voxelwise_rft
0.25,0.10980024968789012,2.25,1.75,5,voxelwise_rft
0.1,0.12440699126092383,2.25,2.0,5,voxelwise_rft
0.05,0.1388888888888889,2.25,2.25,5,voxelwise_rft
0.1,0.16004993757802743,2.25,2.5,5,voxelwise_rft
0.2,0.16354556803995007,2.25,2.75,5,voxelwise_rft
0.1,0.17946317103620474,2.25,3.0,5,voxelwise_rft
0.3,0.00010952902519167579,2.5,0.0,5,voxelwise_rft
0.25,0.0001642935377875137,2.5,0.1,5,voxelwise_rft
0.3,0.0008762322015334063,2.5,0.25,5,voxelwise_rft
0.2,0.0069003285870755755,2.5,0.5,5,voxelwise_rft
0.05,0.01768893756845564,2.5,0.75,5,voxelwise_rft
0.15,0.039101861993428265,2.5,1.0,5,voxelwise_rft
0.05,0.06807228915662653,2.5,1.25,5,voxelwise_rft
0.2,0.097973713033954,2.5,1.5,5,voxelwise_rft
0.1,0.11095290251916756,2.5,1.75,5,voxelwise_rft
0.15,0.13417305585980285,2.5,2.0,5,voxelwise_rft
0.1,0.14353778751369112,2.5,2.25,5,voxelwise_rft
0.3,0.14824753559693318,2.5,2.5,5,voxelwise_rft
0.05,0.16177437020810517,2.5,2.75,5,voxelwise_rft
0.1,0.17217962760131436,2.5,3.0,5,voxelwise_rft
0.3,4.803073967339097e-05,2.75,0.0,5,voxelwise_rft
0.15,0.0001440922190201729,2.75,0.1,5,voxelwise_rft
