fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.2,0.030088495575221242,0.1,2.25,7,Voxel-wise permutation,t
0.0,0.04513274336283185,0.1,2.5,7,Voxel-wise permutation,t
0.0,0.06637168141592921,0.1,2.75,7,Voxel-wise permutation,t
0.15,0.09867256637168141,0.1,3.0,7,Voxel-wise permutation,t
0.0,0.0,0.25,0.0,7,Voxel-wise permutation,t
0.05,0.0,0.25,0.1,7,Voxel-wise permutation,t
0.1,0.0,0.25,0.25,7,Voxel-wise permutation,t
0.05,0.0,0.25,0.5,7,Voxel-wise permutation,t
0.1,0.0004424778761061947,0.25,0.75,7,Voxel-wise permutation,t
0.0,0.0008849557522123894,0.25,1.0,7,Voxel-wise permutation,t
0.05,0.0048672566371681415,0.25,1.25,7,Voxel-wise permutation,t
0.0,0.006194690265486726,0.25,1.5,7,Voxel-wise permutation,t
0.0,0.010619469026548672,0.25,1.75,7,Voxel-wise permutation,t
0.0,0.019911504424778757,0.25,2.0,7,Voxel-wise permutation,t
0.0,0.03716814159292035,0.25,2.25,7,Voxel-wise permutation,t
0.05,0.05309734513274337,0.25,2.5,7,Voxel-wise permutation,t
0.0,0.05530973451327433,0.25,2.75,7,Voxel-wise permutation,t
0.05,0.0738938053097345,0.25,3.0,7,Voxel-wise permutation,t
0.0,0.0,0.5,0.0,7,Voxel-wise permutation,t
0.0,0.0,0.5,0.1,7,Voxel-wise permutation,t
0.15,0.0,0.5,0.25,7,Voxel-wise permutation,t
0.15,0.0,0.5,0.5,7,Voxel-wise permutation,t
0.1,0.000591715976331361,0.5,0.75,7,Voxel-wise permutation,t
0.0,0.003254437869822485,0.5,1.0,7,Voxel-wise permutation,t
0.0,0.008579881656804735,0.5,1.25,7,Voxel-wise permutation,t
0.05,0.018047337278106507,0.5,1.5,7,Voxel-wise permutation,t
0.1,0.033136094674556214,0.5,1.75,7,Voxel-wise permutation,t
0.0,0.05177514792899409,0.5,2.0,7,Voxel-wise permutation,t
0.05,0.0680473372781065,0.5,2.25,7,Voxel-wise permutation,t
0.05,0.1026627218934911,0.5,2.5,7,Voxel-wise permutation,t
0.0,0.10739644970414201,0.5,2.75,7,Voxel-wise permutation,t
0.1,0.1668639053254438,0.5,3.0,7,Voxel-wise permutation,t
0.05,0.00023474178403755868,0.75,0.0,7,Voxel-wise permutation,t
0.05,0.00023474178403755868,0.75,0.1,7,Voxel-wise permutation,t
0.1,0.00023474178403755868,0.75,0.25,7,Voxel-wise permutation,t
0.0,0.00046948356807511736,0.75,0.5,7,Voxel-wise permutation,t
0.05,0.0037558685446009384,0.75,0.75,7,Voxel-wise permutation,t
0.0,0.01408450704225352,0.75,1.0,7,Voxel-wise permutation,t
0.05,0.021830985915492963,0.75,1.25,7,Voxel-wise permutation,t
0.05,0.04647887323943662,0.75,1.5,7,Voxel-wise permutation,t
0.0,0.06830985915492957,0.75,1.75,7,Voxel-wise permutation,t
0.05,0.11525821596244132,0.75,2.0,7,Voxel-wise permutation,t
0.15,0.14107981220657279,0.75,2.25,7,Voxel-wise permutation,t
0.05,0.1732394366197183,0.75,2.5,7,Voxel-wise permutation,t
0.05,0.2807511737089202,0.75,2.75,7,Voxel-wise permutation,t
0.05,0.2906103286384977,0.75,3.0,7,Voxel-wise permutation,t
0.0,0.0,1.0,0.0,7,Voxel-wise permutation,t
0.1,0.0,1.0,0.1,7,Voxel-wise permutation,t
0.1,0.00019157088122605362,1.0,0.25,7,Voxel-wise permutation,t
0.15,0.0013409961685823754,1.0,0.5,7,Voxel-wise permutation,t
0.1,0.006513409961685824,1.0,0.75,7,Voxel-wise permutation,t
0.15,0.016283524904214558,1.0,1.0,7,Voxel-wise permutation,t
0.0,0.026053639846743294,1.0,1.25,7,Voxel-wise permutation,t
0.05,0.050957854406130265,1.0,1.5,7,Voxel-wise permutation,t
0.0,0.11590038314176243,1.0,1.75,7,Voxel-wise permutation,t
0.15,0.18199233716475097,1.0,2.0,7,Voxel-wise permutation,t
0.0,0.20402298850574713,1.0,2.25,7,Voxel-wise permutation,t
0.0,0.24118773946360156,1.0,2.5,7,Voxel-wise permutation,t
0.15,0.28888888888888886,1.0,2.75,7,Voxel-wise permutation,t
0.05,0.30996168582375483,1.0,3.0,7,Voxel-wise permutation,t
0.05,0.0,1.25,0.0,7,Voxel-wise permutation,t
0.15,0.0,1.25,0.1,7,Voxel-wise permutation,t
0.1,0.0,1.25,0.25,7,Voxel-wise permutation,t
0.1,0.0032423208191126283,1.25,0.5,7,Voxel-wise permutation,t
0.05,0.006996587030716722,1.25,0.75,7,Voxel-wise permutation,t
0.05,0.034300341296928334,1.25,1.0,7,Voxel-wise permutation,t
0.0,0.0636518771331058,1.25,1.25,7,Voxel-wise permutation,t
0.1,0.1221843003412969,1.25,1.5,7,Voxel-wise permutation,t
0.15,0.17064846416382254,1.25,1.75,7,Voxel-wise permutation,t
0.15,0.202901023890785,1.25,2.0,7,Voxel-wise permutation,t
0.0,0.21518771331058018,1.25,2.25,7,Voxel-wise permutation,t
0.05,0.24914675767918087,1.25,2.5,7,Voxel-wise permutation,t
0.05,0.3083617747440272,1.25,2.75,7,Voxel-wise permutation,t
0.1,0.339419795221843,1.25,3.0,7,Voxel-wise permutation,t
0.1,0.0,1.5,0.0,7,Voxel-wise permutation,t
0.1,0.0,1.5,0.1,7,Voxel-wise permutation,t
0.05,0.0,1.5,0.25,7,Voxel-wise permutation,t
0.1,0.001466275659824047,1.5,0.5,7,Voxel-wise permutation,t
0.05,0.014076246334310849,1.5,0.75,7,Voxel-wise permutation,t
0.1,0.03929618768328445,1.5,1.0,7,Voxel-wise permutation,t
0.0,0.08328445747800585,1.5,1.25,7,Voxel-wise permutation,t
0.0,0.1488269794721407,1.5,1.5,7,Voxel-wise permutation,t
0.05,0.18621700879765393,1.5,1.75,7,Voxel-wise permutation,t
0.05,0.19032258064516125,1.5,2.0,7,Voxel-wise permutation,t
0.05,0.23695014662756594,1.5,2.25,7,Voxel-wise permutation,t
0.05,0.2678885630498533,1.5,2.5,7,Voxel-wise permutation,t
0.1,0.2774193548387096,1.5,2.75,7,Voxel-wise permutation,t
0.1,0.3146627565982404,1.5,3.0,7,Voxel-wise permutation,t
0.1,0.0,1.75,0.0,7,Voxel-wise permutation,t
0.05,0.0,1.75,0.1,7,Voxel-wise permutation,t
0.1,0.0018703241895261847,1.75,0.25,7,Voxel-wise permutation,t
0.05,0.004987531172069825,1.75,0.5,7,Voxel-wise permutation,t
0.0,0.0185785536159601,1.75,0.75,7,Voxel-wise permutation,t
0.05,0.05224438902743141,1.75,1.0,7,Voxel-wise permutation,t
0.0,0.07094763092269327,1.75,1.25,7,Voxel-wise permutation,t
0.05,0.1440149625935162,1.75,1.5,7,Voxel-wise permutation,t
0.0,0.1664588528678304,1.75,1.75,7,Voxel-wise permutation,t
0.0,0.18790523690773067,1.75,2.0,7,Voxel-wise permutation,t
0.1,0.22942643391521197,1.75,2.25,7,Voxel-wise permutation,t
0.05,0.25735660847880293,1.75,2.5,7,Voxel-wise permutation,t
0.0,0.25012468827930173,1.75,2.75,7,Voxel-wise permutation,t
0.0,0.2804239401496259,1.75,3.0,7,Voxel-wise permutation,t
0.2,0.00011441647597254005,2.0,0.0,7,Voxel-wise permutation,t
0.05,0.0002288329519450801,2.0,0.1,7,Voxel-wise permutation,t
0.0,0.0008009153318077804,2.0,0.25,7,Voxel-wise permutation,t
0.05,0.0022883295194508014,2.0,0.5,7,Voxel-wise permutation,t
0.05,0.02940503432494279,2.0,0.75,7,Voxel-wise permutation,t
0.1,0.06613272311212816,2.0,1.0,7,Voxel-wise permutation,t
0.0,0.12311212814645309,2.0,1.25,7,Voxel-wise permutation,t
0.0,0.1374141876430206,2.0,1.5,7,Voxel-wise permutation,t
0.0,0.19176201372997712,2.0,1.75,7,Voxel-wise permutation,t
0.05,0.20091533180778037,2.0,2.0,7,Voxel-wise permutation,t
0.0,0.2262013729977117,2.0,2.25,7,Voxel-wise permutation,t
0.1,0.25057208237986267,2.0,2.5,7,Voxel-wise permutation,t
0.1,0.2804347826086957,2.0,2.75,7,Voxel-wise permutation,t
0.0,0.29977116704805495,2.0,3.0,7,Voxel-wise permutation,t
0.05,0.0,2.25,0.0,7,Voxel-wise permutation,t
0.1,0.0,2.25,0.1,7,Voxel-wise permutation,t
0.2,0.0003018108651911469,2.25,0.25,7,Voxel-wise permutation,t
0.1,0.004627766599597585,2.25,0.5,7,Voxel-wise permutation,t
0.0,0.02806841046277666,2.25,0.75,7,Voxel-wise permutation,t
0.0,0.05271629778672032,2.25,1.0,7,Voxel-wise permutation,t
0.1,0.11408450704225352,2.25,1.25,7,Voxel-wise permutation,t
0.05,0.1304828973843058,2.25,1.5,7,Voxel-wise permutation,t
0.05,0.14336016096579474,2.25,1.75,7,Voxel-wise permutation,t
0.0,0.19054325955734408,2.25,2.0,7,Voxel-wise permutation,t
0.05,0.2257545271629779,2.25,2.25,7,Voxel-wise permutation,t
0.05,0.23832997987927565,2.25,2.5,7,Voxel-wise permutation,t
0.0,0.2530181086519115,2.25,2.75,7,Voxel-wise permutation,t
0.05,0.2841046277665996,2.25,3.0,7,Voxel-wise permutation,t
0.1,0.0,2.5,0.0,7,Voxel-wise permutation,t
0.05,8.9126559714795e-05,2.5,0.1,7,Voxel-wise permutation,t
0.1,0.0008021390374331552,2.5,0.25,7,Voxel-wise permutation,t
0.05,0.00213903743315508,2.5,0.5,7,Voxel-wise permutation,t
0.05,0.03048128342245989,2.5,0.75,7,Voxel-wise permutation,t
0.05,0.06497326203208556,2.5,1.0,7,Voxel-wise permutation,t
0.05,0.12121212121212122,2.5,1.25,7,Voxel-wise permutation,t
0.05,0.15276292335115865,2.5,1.5,7,Voxel-wise permutation,t
0.0,0.1524955436720143,2.5,1.75,7,Voxel-wise permutation,t
0.1,0.18618538324420678,2.5,2.0,7,Voxel-wise permutation,t
0.05,0.23636363636363633,2.5,2.25,7,Voxel-wise permutation,t
0.05,0.23217468805704106,2.5,2.5,7,Voxel-wise permutation,t
0.0,0.2417112299465241,2.5,2.75,7,Voxel-wise permutation,t
0.05,0.2608734402852049,2.5,3.0,7,Voxel-wise permutation,t
0.05,0.0,2.75,0.0,7,Voxel-wise permutation,t
0.05,0.0,2.75,0.1,7,Voxel-wise permutation,t
0.05,0.0,2.75,0.25,7,Voxel-wise permutation,t
0.05,0.003864734299516908,2.75,0.5,7,Voxel-wise permutation,t
0.05,0.030354267310789045,2.75,0.75,7,Voxel-wise permutation,t
0.0,0.07101449275362319,2.75,1.0,7,Voxel-wise permutation,t
0.05,0.11183574879227054,2.75,1.25,7,Voxel-wise permutation,t
0.05,0.1397745571658615,2.75,1.5,7,Voxel-wise permutation,t
0.0,0.14484702093397744,2.75,1.75,7,Voxel-wise permutation,t
0.05,0.19114331723027372,2.75,2.0,7,Voxel-wise permutation,t
0.05,0.2136876006441224,2.75,2.25,7,Voxel-wise permutation,t
0.05,0.21441223832528183,2.75,2.5,7,Voxel-wise permutation,t
0.0,0.24951690821256042,2.75,2.75,7,Voxel-wise permutation,t
0.0,0.25748792270531407,2.75,3.0,7,Voxel-wise permutation,t
0.15,0.0,3.0,0.0,7,Voxel-wise permutation,t
0.05,0.0,3.0,0.1,7,Voxel-wise permutation,t
0.1,0.0,3.0,0.25,7,Voxel-wise permutation,t
0.0,0.0038179148311306907,3.0,0.5,7,Voxel-wise permutation,t
0.1,0.0395007342143906,3.0,0.75,7,Voxel-wise permutation,t
0.1,0.08164464023494862,3.0,1.0,7,Voxel-wise permutation,t
0.0,0.11762114537444934,3.0,1.25,7,Voxel-wise permutation,t
0.0,0.14170337738619673,3.0,1.5,7,Voxel-wise permutation,t
0.05,0.17657856093979443,3.0,1.75,7,Voxel-wise permutation,t
0.05,0.19155653450807636,3.0,2.0,7,Voxel-wise permutation,t
0.1,0.22701908957415565,3.0,2.25,7,Voxel-wise permutation,t
0.0,0.2432452276064611,3.0,2.5,7,Voxel-wise permutation,t
0.05,0.25499265785609404,3.0,2.75,7,Voxel-wise permutation,t
0.15,0.26798825256975034,3.0,3.0,7,Voxel-wise permutation,t
0.05,0.0,0.0,0.0,10,Voxel-wise permutation,t
0.0,0.0,0.0,0.1,10,Voxel-wise permutation,t
0.05,0.0004424778761061947,0.0,0.25,10,Voxel-wise permutation,t
0.0,0.0004424778761061947,0.0,0.5,10,Voxel-wise permutation,t
0.05,0.0022123893805309734,0.0,0.75,10,Voxel-wise permutation,t
0.0,0.009734513274336283,0.0,1.0,10,Voxel-wise permutation,t
0.15,0.025663716814159288,0.0,1.25,10,Voxel-wise permutation,t
0.05,0.046460176991150445,0.0,1.5,10,Voxel-wise permutation,t
0.1,0.08362831858407078,0.0,1.75,10,Voxel-wise permutation,t
0.0,0.13008849557522123,0.0,2.0,10,Voxel-wise permutation,t
0.15,0.20442477876106194,0.0,2.25,10,Voxel-wise permutation,t
0.05,0.27433628318584075,0.0,2.5,10,Voxel-wise permutation,t
0.15,0.35707964601769904,0.0,2.75,10,Voxel-wise permutation,t
0.05,0.45044247787610614,0.0,3.0,10,Voxel-wise permutation,t
0.0,0.0,0.1,0.0,10,Voxel-wise permutation,t
0.1,0.0,0.1,0.1,10,Voxel-wise permutation,t
0.15,0.0,0.1,0.25,10,Voxel-wise permutation,t
0.0,0.0,0.1,0.5,10,Voxel-wise permutation,t
0.0,0.0022123893805309734,0.1,0.75,10,Voxel-wise permutation,t
0.05,0.005752212389380531,0.1,1.0,10,Voxel-wise permutation,t
0.05,0.017256637168141593,0.1,1.25,10,Voxel-wise permutation,t
0.0,0.0336283185840708,0.1,1.5,10,Voxel-wise permutation,t
0.1,0.07079646017699115,0.1,1.75,10,Voxel-wise permutation,t
0.1,0.11106194690265488,0.1,2.0,10,Voxel-wise permutation,t
0.05,0.19823008849557522,0.1,2.25,10,Voxel-wise permutation,t
0.05,0.23584070796460174,0.1,2.5,10,Voxel-wise permutation,t
0.0,0.33008849557522124,0.1,2.75,10,Voxel-wise permutation,t
0.0,0.43584070796460184,0.1,3.0,10,Voxel-wise permutation,t
0.05,0.0,0.25,0.0,10,Voxel-wise permutation,t
0.05,0.0,0.25,0.1,10,Voxel-wise permutation,t
0.1,0.0,0.25,0.25,10,Voxel-wise permutation,t
0.15,0.0,0.25,0.5,10,Voxel-wise permutation,t
0.05,0.0017699115044247787,0.25,0.75,10,Voxel-wise permutation,t
0.05,0.005752212389380531,0.25,1.0,10,Voxel-wise permutation,t
0.15,0.017256637168141593,0.25,1.25,10,Voxel-wise permutation,t
0.05,0.030088495575221235,0.25,1.5,10,Voxel-wise permutation,t
0.05,0.0831858407079646,0.25,1.75,10,Voxel-wise permutation,t
0.1,0.13495575221238937,0.25,2.0,10,Voxel-wise permutation,t
0.0,0.18805309734513273,0.25,2.25,10,Voxel-wise permutation,t
0.05,0.29513274336283185,0.25,2.5,10,Voxel-wise permutation,t
0.05,0.38893805309734514,0.25,2.75,10,Voxel-wise permutation,t
0.05,0.44070796460176986,0.25,3.0,10,Voxel-wise permutation,t
0.15,0.0,0.5,0.0,10,Voxel-wise permutation,t
0.0,0.0,0.5,0.1,10,Voxel-wise permutation,t
0.0,0.0,0.5,0.25,10,Voxel-wise permutation,t
0.1,0.0,0.5,0.5,10,Voxel-wise permutation,t
0.0,0.003550295857988166,0.5,0.75,10,Voxel-wise permutation,t
0.0,0.018934911242603544,0.5,1.0,10,Voxel-wise permutation,t
0.0,0.04792899408284023,0.5,1.25,10,Voxel-wise permutation,t
0.1,0.10207100591715976,0.5,1.5,10,Voxel-wise permutation,t
0.1,0.16301775147928993,0.5,1.75,10,Voxel-wise permutation,t
0.2,0.26538461538461544,0.5,2.0,10,Voxel-wise permutation,t
0.05,0.35325443786982247,0.5,2.25,10,Voxel-wise permutation,t
0.2,0.414792899408284,0.5,2.5,10,Voxel-wise permutation,t
0.05,0.49142011834319527,0.5,2.75,10,Voxel-wise permutation,t
0.15,0.5091715976331361,0.5,3.0,10,Voxel-wise permutation,t
0.05,0.0,0.75,0.0,10,Voxel-wise permutation,t
0.0,0.0,0.75,0.1,10,Voxel-wise permutation,t
0.05,0.0,0.75,0.25,10,Voxel-wise permutation,t
0.2,0.005164319248826291,0.75,0.5,10,Voxel-wise permutation,t
0.05,0.019014084507042256,0.75,0.75,10,Voxel-wise permutation,t
0.0,0.0715962441314554,0.75,1.0,10,Voxel-wise permutation,t
0.05,0.15117370892018783,0.75,1.25,10,Voxel-wise permutation,t
0.1,0.2516431924882629,0.75,1.5,10,Voxel-wise permutation,t
0.15,0.34647887323943666,0.75,1.75,10,Voxel-wise permutation,t
0.05,0.3894366197183099,0.75,2.0,10,Voxel-wise permutation,t
0.05,0.4330985915492957,0.75,2.25,10,Voxel-wise permutation,t
0.0,0.4640845070422534,0.75,2.5,10,Voxel-wise permutation,t
0.0,0.4814553990610329,0.75,2.75,10,Voxel-wise permutation,t
0.0,0.5084507042253521,0.75,3.0,10,Voxel-wise permutation,t
0.05,0.0,1.0,0.0,10,Voxel-wise permutation,t
0.05,0.0,1.0,0.1,10,Voxel-wise permutation,t
0.1,0.0,1.0,0.25,10,Voxel-wise permutation,t
0.1,0.005555555555555555,1.0,0.5,10,Voxel-wise permutation,t
0.05,0.03314176245210727,1.0,0.75,10,Voxel-wise permutation,t
0.1,0.11455938697318009,1.0,1.0,10,Voxel-wise permutation,t
0.05,0.22892720306513414,1.0,1.25,10,Voxel-wise permutation,t
0.15,0.29348659003831423,1.0,1.5,10,Voxel-wise permutation,t
0.15,0.33773946360153256,1.0,1.75,10,Voxel-wise permutation,t
0.0,0.39482758620689656,1.0,2.0,10,Voxel-wise permutation,t
0.0,0.4118773946360153,1.0,2.25,10,Voxel-wise permutation,t
0.1,0.4360153256704981,1.0,2.5,10,Voxel-wise permutation,t
0.05,0.4480842911877394,1.0,2.75,10,Voxel-wise permutation,t
0.1,0.46781609195402296,1.0,3.0,10,Voxel-wise permutation,t
0.05,0.0,1.25,0.0,10,Voxel-wise permutation,t
0.1,0.0,1.25,0.1,10,Voxel-wise permutation,t
0.1,0.0013651877133105802,1.25,0.25,10,Voxel-wise permutation,t
0.0,0.012116040955631398,1.25,0.5,10,Voxel-wise permutation,t
0.1,0.08088737201365188,1.25,0.75,10,Voxel-wise permutation,t
0.1,0.18771331058020477,1.25,1.0,10,Voxel-wise permutation,t
0.15,0.25921501706484645,1.25,1.25,10,Voxel-wise permutation,t
0.1,0.3332764505119454,1.25,1.5,10,Voxel-wise permutation,t
0.0,0.3542662116040956,1.25,1.75,10,Voxel-wise permutation,t
0.1,0.39197952218430027,1.25,2.0,10,Voxel-wise permutation,t
0.05,0.40784982935153585,1.25,2.25,10,Voxel-wise permutation,t
0.05,0.42645051194539246,1.25,2.5,10,Voxel-wise permutation,t
0.2,0.4382252559726962,1.25,2.75,10,Voxel-wise permutation,t
0.0,0.453754266211604,1.25,3.0,10,Voxel-wise permutation,t
0.05,0.0,1.5,0.0,10,Voxel-wise permutation,t
0.1,0.0001466275659824047,1.5,0.1,10,Voxel-wise permutation,t
0.05,0.001759530791788856,1.5,0.25,10,Voxel-wise permutation,t
0.0,0.024926686217008796,1.5,0.5,10,Voxel-wise permutation,t
0.0,0.07565982404692081,1.5,0.75,10,Voxel-wise permutation,t
0.05,0.2043988269794721,1.5,1.0,10,Voxel-wise permutation,t
0.05,0.25043988269794715,1.5,1.25,10,Voxel-wise permutation,t
0.1,0.30645161290322576,1.5,1.5,10,Voxel-wise permutation,t
0.05,0.33416422287390024,1.5,1.75,10,Voxel-wise permutation,t
0.05,0.34721407624633427,1.5,2.0,10,Voxel-wise permutation,t
0.0,0.3876832844574779,1.5,2.25,10,Voxel-wise permutation,t
0.25,0.4067448680351905,1.5,2.5,10,Voxel-wise permutation,t
0.05,0.41085043988269787,1.5,2.75,10,Voxel-wise permutation,t
0.15,0.4236070381231671,1.5,3.0,10,Voxel-wise permutation,t
0.0,0.0,1.75,0.0,10,Voxel-wise permutation,t
0.05,0.00024937655860349125,1.75,0.1,10,Voxel-wise permutation,t
0.05,0.0014962593516209476,1.75,0.25,10,Voxel-wise permutation,t
0.05,0.03192019950124688,1.75,0.5,10,Voxel-wise permutation,t
0.05,0.11521197007481296,1.75,0.75,10,Voxel-wise permutation,t
0.05,0.1849127182044888,1.75,1.0,10,Voxel-wise permutation,t
0.0,0.24326683291770568,1.75,1.25,10,Voxel-wise permutation,t
0.2,0.29214463840399,1.75,1.5,10,Voxel-wise permutation,t
0.05,0.312718204488778,1.75,1.75,10,Voxel-wise permutation,t
0.1,0.3377805486284289,1.75,2.0,10,Voxel-wise permutation,t
0.0,0.35436408977556116,1.75,2.25,10,Voxel-wise permutation,t
0.05,0.3778054862842892,1.75,2.5,10,Voxel-wise permutation,t
0.1,0.39214463840399005,1.75,2.75,10,Voxel-wise permutation,t
0.05,0.4023690773067331,1.75,3.0,10,Voxel-wise permutation,t
0.05,0.00011441647597254005,2.0,0.0,10,Voxel-wise permutation,t
0.1,0.0,2.0,0.1,10,Voxel-wise permutation,t
0.2,0.004576659038901602,2.0,0.25,10,Voxel-wise permutation,t
0.2,0.038100686498855826,2.0,0.5,10,Voxel-wise permutation,t
0.15,0.13958810068649888,2.0,0.75,10,Voxel-wise permutation,t
0.05,0.2028604118993135,2.0,1.0,10,Voxel-wise permutation,t
0.05,0.2520594965675057,2.0,1.25,10,Voxel-wise permutation,t
0.05,0.29359267734553773,2.0,1.5,10,Voxel-wise permutation,t
0.0,0.3188787185354691,2.0,1.75,10,Voxel-wise permutation,t
0.0,0.34851258581235695,2.0,2.0,10,Voxel-wise permutation,t
0.25,0.3584668192219679,2.0,2.25,10,Voxel-wise permutation,t
0.0,0.38260869565217387,2.0,2.5,10,Voxel-wise permutation,t
0.0,0.39633867276887874,2.0,2.75,10,Voxel-wise permutation,t
0.05,0.40720823798627004,2.0,3.0,10,Voxel-wise permutation,t
0.1,0.0,2.25,0.0,10,Voxel-wise permutation,t
0.1,0.0002012072434607646,2.25,0.1,10,Voxel-wise permutation,t
0.25,0.0032193158953722338,2.25,0.25,10,Voxel-wise permutation,t
0.15,0.040643863179074445,2.25,0.5,10,Voxel-wise permutation,t
0.1,0.12203219315895375,2.25,0.75,10,Voxel-wise permutation,t
0.05,0.202112676056338,2.25,1.0,10,Voxel-wise permutation,t
0.0,0.24124748490945674,2.25,1.25,10,Voxel-wise permutation,t
0.0,0.2761569416498994,2.25,1.5,10,Voxel-wise permutation,t
0.05,0.31448692152917507,2.25,1.75,10,Voxel-wise permutation,t
0.1,0.32424547283702215,2.25,2.0,10,Voxel-wise permutation,t
0.0,0.3476861167002013,2.25,2.25,10,Voxel-wise permutation,t
0.05,0.35744466800804836,2.25,2.5,10,Voxel-wise permutation,t
0.05,0.3712273641851106,2.25,2.75,10,Voxel-wise permutation,t
0.0,0.3888329979879276,2.25,3.0,10,Voxel-wise permutation,t
0.0,0.00026737967914438503,2.5,0.0,10,Voxel-wise permutation,t
0.05,0.0,2.5,0.1,10,Voxel-wise permutation,t
0.1,0.005258467023172906,2.5,0.25,10,Voxel-wise permutation,t
0.15,0.04572192513368985,2.5,0.5,10,Voxel-wise permutation,t
0.15,0.14242424242424243,2.5,0.75,10,Voxel-wise permutation,t
0.1,0.19518716577540104,2.5,1.0,10,Voxel-wise permutation,t
0.0,0.23796791443850268,2.5,1.25,10,Voxel-wise permutation,t
0.15,0.26755793226381464,2.5,1.5,10,Voxel-wise permutation,t
0.0,0.289126559714795,2.5,1.75,10,Voxel-wise permutation,t
0.0,0.3064171122994652,2.5,2.0,10,Voxel-wise permutation,t
0.1,0.34108734402852053,2.5,2.25,10,Voxel-wise permutation,t
0.05,0.3464349376114082,2.5,2.5,10,Voxel-wise permutation,t
0.0,0.36666666666666664,2.5,2.75,10,Voxel-wise permutation,t
0.1,0.37869875222816407,2.5,3.0,10,Voxel-wise permutation,t
0.15,8.051529790660226e-05,2.75,0.0,10,Voxel-wise permutation,t
0.0,8.051529790660226e-05,2.75,0.1,10,Voxel-wise permutation,t
0.0,0.006038647342995169,2.75,0.25,10,Voxel-wise permutation,t
0.05,0.06972624798711756,2.75,0.5,10,Voxel-wise permutation,t
0.0,0.12423510466988727,2.75,0.75,10,Voxel-wise permutation,t
0.05,0.18107890499194845,2.75,1.0,10,Voxel-wise permutation,t
0.1,0.234621578099839,2.75,1.25,10,Voxel-wise permutation,t
0.15,0.2686795491143318,2.75,1.5,10,Voxel-wise permutation,t
0.0,0.2902576489533012,2.75,1.75,10,Voxel-wise permutation,t
0.05,0.29790660225442833,2.75,2.0,10,Voxel-wise permutation,t
0.1,0.32592592592592584,2.75,2.25,10,Voxel-wise permutation,t
0.0,0.3457326892109501,2.75,2.5,10,Voxel-wise permutation,t
0.0,0.3677133655394525,2.75,2.75,10,Voxel-wise permutation,t
0.05,0.3805958132045088,2.75,3.0,10,Voxel-wise permutation,t
0.0,0.0,3.0,0.0,10,Voxel-wise permutation,t
0.05,0.0,3.0,0.1,10,Voxel-wise permutation,t
0.0,0.005506607929515418,3.0,0.25,10,Voxel-wise permutation,t
0.1,0.0604992657856094,3.0,0.5,10,Voxel-wise permutation,t
0.0,0.12408223201174744,3.0,0.75,10,Voxel-wise permutation,t
0.05,0.2041850220264317,3.0,1.0,10,Voxel-wise permutation,t
0.0,0.23311306901615275,3.0,1.25,10,Voxel-wise permutation,t
0.1,0.2758443465491924,3.0,1.5,10,Voxel-wise permutation,t
0.0,0.2852422907488987,3.0,1.75,10,Voxel-wise permutation,t
0.1,0.310352422907489,3.0,2.0,10,Voxel-wise permutation,t
0.1,0.32922173274596184,3.0,2.25,10,Voxel-wise permutation,t
0.0,0.33928046989721,3.0,2.5,10,Voxel-wise permutation,t
0.05,0.36571218795888394,3.0,2.75,10,Voxel-wise permutation,t
0.1,0.3716593245227607,3.0,3.0,10,Voxel-wise permutation,t
0.0,0.0,0.0,0.0,15,Voxel-wise permutation,t
0.15,0.0,0.0,0.1,15,Voxel-wise permutation,t
0.15,0.0,0.0,0.25,15,Voxel-wise permutation,t
0.05,0.002654867256637168,0.0,0.5,15,Voxel-wise permutation,t
0.0,0.009734513274336283,0.0,0.75,15,Voxel-wise permutation,t
0.05,0.027433628318584074,0.0,1.0,15,Voxel-wise permutation,t
0.0,0.0836283185840708,0.0,1.25,15,Voxel-wise permutation,t
0.15,0.1845132743362832,0.0,1.5,15,Voxel-wise permutation,t
0.0,0.3035398230088496,0.0,1.75,15,Voxel-wise permutation,t
0.0,0.4327433628318584,0.0,2.0,15,Voxel-wise permutation,t
0.0,0.5615044247787611,0.0,2.25,15,Voxel-wise permutation,t
0.1,0.6738938053097344,0.0,2.5,15,Voxel-wise permutation,t
0.1,0.7694690265486726,0.0,2.75,15,Voxel-wise permutation,t
0.05,0.826991150442478,0.0,3.0,15,Voxel-wise permutation,t
0.05,0.0,0.1,0.0,15,Voxel-wise permutation,t
0.15,0.0,0.1,0.1,15,Voxel-wise permutation,t
0.0,0.0,0.1,0.25,15,Voxel-wise permutation,t
0.05,0.001327433628318584,0.1,0.5,15,Voxel-wise permutation,t
0.0,0.008849557522123897,0.1,0.75,15,Voxel-wise permutation,t
0.05,0.03539823008849557,0.1,1.0,15,Voxel-wise permutation,t
0.05,0.08053097345132741,0.1,1.25,15,Voxel-wise permutation,t
0.1,0.20398230088495578,0.1,1.5,15,Voxel-wise permutation,t
0.05,0.33274336283185846,0.1,1.75,15,Voxel-wise permutation,t
0.05,0.4544247787610619,0.1,2.0,15,Voxel-wise permutation,t
0.05,0.5871681415929204,0.1,2.25,15,Voxel-wise permutation,t
0.15,0.6575221238938054,0.1,2.5,15,Voxel-wise permutation,t
0.05,0.7508849557522124,0.1,2.75,15,Voxel-wise permutation,t
0.15,0.8243362831858407,0.1,3.0,15,Voxel-wise permutation,t
