fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.04133333333333333,3.5398230088495574e-05,0.1,3.0,2,Bonferroni,normal
0.048,0.0,0.25,0.0,2,Bonferroni,normal
0.04533333333333334,2.359882005899705e-05,0.25,0.1,2,Bonferroni,normal
0.044,0.0,0.25,0.25,2,Bonferroni,normal
0.04533333333333334,0.0,0.25,0.5,2,Bonferroni,normal
0.04133333333333333,1.1799410029498525e-05,0.25,0.75,2,Bonferroni,normal
0.050666666666666665,3.5398230088495574e-05,0.25,1.0,2,Bonferroni,normal
0.042666666666666665,8.259587020648968e-05,0.25,1.25,2,Bonferroni,normal
0.06533333333333333,1.1799410029498525e-05,0.25,1.5,2,Bonferroni,normal
0.05333333333333334,7.079646017699115e-05,0.25,1.75,2,Bonferroni,normal
0.04666666666666667,4.71976401179941e-05,0.25,2.0,2,Bonferroni,normal
0.06266666666666666,8.259587020648968e-05,0.25,2.25,2,Bonferroni,normal
0.032,9.43952802359882e-05,0.25,2.5,2,Bonferroni,normal
0.052,7.079646017699115e-05,0.25,2.75,2,Bonferroni,normal
0.050666666666666665,3.5398230088495574e-05,0.25,3.0,2,Bonferroni,normal
0.06133333333333333,1.5779092702169626e-05,0.5,0.0,2,Bonferroni,normal
0.04666666666666667,1.5779092702169626e-05,0.5,0.1,2,Bonferroni,normal
0.048,0.0,0.5,0.25,2,Bonferroni,normal
0.06266666666666666,2.3668639053254438e-05,0.5,0.5,2,Bonferroni,normal
0.036,3.155818540433925e-05,0.5,0.75,2,Bonferroni,normal
0.04,1.5779092702169626e-05,0.5,1.0,2,Bonferroni,normal
0.04933333333333333,2.3668639053254438e-05,0.5,1.25,2,Bonferroni,normal
0.04666666666666667,4.7337278106508875e-05,0.5,1.5,2,Bonferroni,normal
0.04933333333333333,5.522682445759369e-05,0.5,1.75,2,Bonferroni,normal
0.04,3.155818540433925e-05,0.5,2.0,2,Bonferroni,normal
0.032,5.522682445759369e-05,0.5,2.25,2,Bonferroni,normal
0.04133333333333333,4.7337278106508875e-05,0.5,2.5,2,Bonferroni,normal
0.036,7.889546351084813e-06,0.5,2.75,2,Bonferroni,normal
0.04533333333333334,6.31163708086785e-05,0.5,3.0,2,Bonferroni,normal
0.048,2.5039123630672928e-05,0.75,0.0,2,Bonferroni,normal
0.04666666666666667,1.8779342723004694e-05,0.75,0.1,2,Bonferroni,normal
0.06,1.2519561815336464e-05,0.75,0.25,2,Bonferroni,normal
0.04133333333333333,2.5039123630672928e-05,0.75,0.5,2,Bonferroni,normal
0.042666666666666665,1.8779342723004694e-05,0.75,0.75,2,Bonferroni,normal
0.056,1.8779342723004694e-05,0.75,1.0,2,Bonferroni,normal
0.037333333333333336,6.259780907668232e-05,0.75,1.25,2,Bonferroni,normal
0.03866666666666667,5.6338028169014086e-05,0.75,1.5,2,Bonferroni,normal
0.05466666666666667,5.0078247261345856e-05,0.75,1.75,2,Bonferroni,normal
0.037333333333333336,3.755868544600939e-05,0.75,2.0,2,Bonferroni,normal
0.044,6.259780907668232e-05,0.75,2.25,2,Bonferroni,normal
0.034666666666666665,0.00013145539906103288,0.75,2.5,2,Bonferroni,normal
0.029333333333333333,5.6338028169014086e-05,0.75,2.75,2,Bonferroni,normal
0.037333333333333336,7.511737089201878e-05,0.75,3.0,2,Bonferroni,normal
0.052,5.108556832694763e-06,1.0,0.0,2,Bonferroni,normal
0.04133333333333333,0.0,1.0,0.1,2,Bonferroni,normal
0.04533333333333334,1.0217113665389527e-05,1.0,0.25,2,Bonferroni,normal
0.04133333333333333,2.5542784163473817e-05,1.0,0.5,2,Bonferroni,normal
0.050666666666666665,3.065134099616858e-05,1.0,0.75,2,Bonferroni,normal
0.04533333333333334,2.5542784163473817e-05,1.0,1.0,2,Bonferroni,normal
0.037333333333333336,2.0434227330779053e-05,1.0,1.25,2,Bonferroni,normal
0.04533333333333334,7.151979565772668e-05,1.0,1.5,2,Bonferroni,normal
0.04933333333333333,7.662835249042144e-05,1.0,1.75,2,Bonferroni,normal
0.04666666666666667,5.108556832694763e-05,1.0,2.0,2,Bonferroni,normal
0.037333333333333336,0.00010217113665389527,1.0,2.25,2,Bonferroni,normal
0.058666666666666666,0.00010727969348659001,1.0,2.5,2,Bonferroni,normal
0.04933333333333333,0.00012771392081736908,1.0,2.75,2,Bonferroni,normal
0.06266666666666666,0.00012260536398467432,1.0,3.0,2,Bonferroni,normal
0.04533333333333334,1.820250284414107e-05,1.25,0.0,2,Bonferroni,normal
0.04133333333333333,2.2753128555176338e-05,1.25,0.1,2,Bonferroni,normal
0.036,9.101251422070536e-06,1.25,0.25,2,Bonferroni,normal
0.036,3.640500568828214e-05,1.25,0.5,2,Bonferroni,normal
