fwer,sensitivity,sm_sigma,snr,n,method
0.17733333333333334,0.00034956304619225965,2.25,0.0,2,voxelwise_rft
0.17866666666666667,0.0004194756554307116,2.25,0.1,2,voxelwise_rft
0.16133333333333333,0.0006325426550145651,2.25,0.25,2,voxelwise_rft
0.14,0.0012118185601331668,2.25,0.5,2,voxelwise_rft
0.15466666666666667,0.001153558052434457,2.25,0.75,2,voxelwise_rft
0.17066666666666666,0.0007756970453599669,2.25,1.0,2,voxelwise_rft
0.176,0.0026200582605076985,2.25,1.25,2,voxelwise_rft
0.16266666666666665,0.003237619642114024,2.25,1.5,2,voxelwise_rft
0.188,0.002583437369954224,2.25,1.75,2,voxelwise_rft
0.18933333333333333,0.0026783187682064085,2.25,2.0,2,voxelwise_rft
0.18266666666666667,0.0026699958385351646,2.25,2.25,2,voxelwise_rft
0.16666666666666666,0.0033408239700374533,2.25,2.5,2,voxelwise_rft
0.152,0.0015530586766541825,2.25,2.75,2,voxelwise_rft
0.16266666666666665,0.0026133999167707034,2.25,3.0,2,voxelwise_rft
0.14266666666666666,4.660840615896796e-05,2.25,0.0,5,voxelwise_rft
0.152,9.654598418643362e-05,2.25,0.1,5,voxelwise_rft
0.112,0.00041781106949646276,2.25,0.25,5,voxelwise_rft
0.12933333333333333,0.0042230545151893464,2.25,0.5,5,voxelwise_rft
0.11066666666666666,0.015910112359550563,2.25,0.75,5,voxelwise_rft
0.11333333333333333,0.03636121514773201,2.25,1.0,5,voxelwise_rft
0.124,0.06086225551394091,2.25,1.25,5,voxelwise_rft
0.15066666666666667,0.0860923845193508,2.25,1.5,5,voxelwise_rft
0.14266666666666666,0.10841614648356221,2.25,1.75,5,voxelwise_rft
0.09866666666666667,0.1270761548064919,2.25,2.0,5,voxelwise_rft
0.10933333333333334,0.14164960466084062,2.25,2.25,5,voxelwise_rft
0.12,0.15421389929255097,2.25,2.5,5,voxelwise_rft
0.12,0.1646991260923845,2.25,2.75,5,voxelwise_rft
0.124,0.17513940907199332,2.25,3.0,5,voxelwise_rft
0.096,5.160216396171452e-05,2.25,0.0,7,voxelwise_rft
0.11466666666666667,0.00013316687473990843,2.25,0.1,7,voxelwise_rft
0.10666666666666667,0.0027715355805243446,2.25,0.25,7,voxelwise_rft
0.124,0.03583520599250936,2.25,0.5,7,voxelwise_rft
0.10666666666666667,0.0919350811485643,2.25,0.75,7,voxelwise_rft
0.08533333333333333,0.1313008739076155,2.25,1.0,7,voxelwise_rft
0.11066666666666666,0.15892134831460672,2.25,1.25,7,voxelwise_rft
0.1,0.1787831876820641,2.25,1.5,7,voxelwise_rft
0.11066666666666666,0.1951310861423221,2.25,1.75,7,voxelwise_rft
0.09333333333333334,0.20787682064086563,2.25,2.0,7,voxelwise_rft
0.09866666666666667,0.22066916354556804,2.25,2.25,7,voxelwise_rft
0.09733333333333333,0.23097461506450273,2.25,2.5,7,voxelwise_rft
0.10933333333333334,0.23989513108614233,2.25,2.75,7,voxelwise_rft
0.10266666666666667,0.2485476487723679,2.25,3.0,7,voxelwise_rft
0.084,3.828547648772368e-05,2.25,0.0,10,voxelwise_rft
0.072,0.00030461922596754053,2.25,0.1,10,voxelwise_rft
0.06666666666666667,0.016138160632542656,2.25,0.25,10,voxelwise_rft
0.07333333333333333,0.10700957136912193,2.25,0.5,10,voxelwise_rft
0.07733333333333334,0.1584469413233458,2.25,0.75,10,voxelwise_rft
0.058666666666666666,0.19000249687890136,2.25,1.0,10,voxelwise_rft
0.05733333333333333,0.2128789013732834,2.25,1.25,10,voxelwise_rft
0.072,0.231665418227216,2.25,1.5,10,voxelwise_rft
0.08133333333333333,0.24586100707449024,2.25,1.75,10,voxelwise_rft
0.07733333333333334,0.2574215563878485,2.25,2.0,10,voxelwise_rft
0.06933333333333333,0.2692134831460674,2.25,2.25,10,voxelwise_rft
0.07733333333333334,0.27909779442363714,2.25,2.5,10,voxelwise_rft
0.08133333333333333,0.2864502704952143,2.25,2.75,10,voxelwise_rft
0.08133333333333333,0.2945185185185185,2.25,3.0,10,voxelwise_rft
0.04933333333333333,6.824802330420308e-05,2.25,0.0,15,voxelwise_rft
0.04666666666666667,0.001246774864752393,2.25,0.1,15,voxelwise_rft
0.068,0.06398834789846025,2.25,0.25,15,voxelwise_rft
0.06133333333333333,0.16014814814814812,2.25,0.5,15,voxelwise_rft
0.06,0.20307116104868916,2.25,0.75,15,voxelwise_rft
0.06,0.23212151477320017,2.25,1.0,15,voxelwise_rft
0.06266666666666666,0.25256595921764463,2.25,1.25,15,voxelwise_rft
0.064,0.26963961714523516,2.25,1.5,15,voxelwise_rft
0.058666666666666666,0.2832059925093633,2.25,1.75,15,voxelwise_rft
0.07333333333333333,0.29520432792342904,2.25,2.0,15,voxelwise_rft
0.06,0.3053366625052018,2.25,2.25,15,voxelwise_rft
0.06133333333333333,0.3139675405742821,2.25,2.5,15,voxelwise_rft
0.06666666666666667,0.32129338327091134,2.25,2.75,15,voxelwise_rft
0.06133333333333333,0.32844777361631294,2.25,3.0,15,voxelwise_rft
0.06933333333333333,6.158967956720765e-05,2.25,0.0,20,voxelwise_rft
0.052,0.004702455264253017,2.25,0.1,20,voxelwise_rft
0.04133333333333333,0.10382854764877235,2.25,0.25,20,voxelwise_rft
0.05333333333333334,0.1856096545984186,2.25,0.5,20,voxelwise_rft
0.050666666666666665,0.2268780690803163,2.25,0.75,20,voxelwise_rft
0.052,0.25358302122347065,2.25,1.0,20,voxelwise_rft
0.058666666666666666,0.27451019558884726,2.25,1.25,20,voxelwise_rft
