fwer,sensitivity,sm_sigma,snr,n,method
0.20933333333333334,0.0003112391930835735,2.75,0.0,2,voxelwise_rft
0.21866666666666668,0.0002510406660262568,2.75,0.1,2,voxelwise_rft
0.22666666666666666,0.0013871277617675314,2.75,0.25,2,voxelwise_rft
0.22266666666666668,0.0012257444764649373,2.75,0.5,2,voxelwise_rft
0.228,0.0007813000320204931,2.75,0.75,2,voxelwise_rft
0.24933333333333332,0.0006519372398334933,2.75,1.0,2,voxelwise_rft
0.20666666666666667,0.0007518411783541465,2.75,1.25,2,voxelwise_rft
0.188,0.0023976945244956775,2.75,1.5,2,voxelwise_rft
0.23466666666666666,0.0013192443163624718,2.75,1.75,2,voxelwise_rft
0.22266666666666668,0.0022209414024975983,2.75,2.0,2,voxelwise_rft
0.21866666666666668,0.0021799551713096383,2.75,2.25,2,voxelwise_rft
0.23466666666666666,0.0025449887928274094,2.75,2.5,2,voxelwise_rft
0.228,0.0038591098302913867,2.75,2.75,2,voxelwise_rft
0.23333333333333334,0.002378482228626321,2.75,3.0,2,voxelwise_rft
0.15866666666666668,8.069164265129682e-05,2.75,0.0,5,voxelwise_rft
0.148,0.00014473262888248478,2.75,0.1,5,voxelwise_rft
0.15466666666666667,0.0007710534742235031,2.75,0.25,5,voxelwise_rft
0.13733333333333334,0.00744796669868716,2.75,0.5,5,voxelwise_rft
0.17066666666666666,0.023869356388088372,2.75,0.75,5,voxelwise_rft
0.16533333333333333,0.04749535702849824,2.75,1.0,5,voxelwise_rft
0.184,0.072139609349984,2.75,1.25,5,voxelwise_rft
0.15066666666666667,0.09497662504002563,2.75,1.5,5,voxelwise_rft
0.18133333333333335,0.112398334934358,2.75,1.75,5,voxelwise_rft
0.17733333333333334,0.12652577649695804,2.75,2.0,5,voxelwise_rft
0.15466666666666667,0.13958629522894653,2.75,2.25,5,voxelwise_rft
0.17733333333333334,0.1486519372398335,2.75,2.5,5,voxelwise_rft
0.17066666666666666,0.1586999679795069,2.75,2.75,5,voxelwise_rft
0.14266666666666666,0.16812936279218701,2.75,3.0,5,voxelwise_rft
0.12,7.81300032020493e-05,2.75,0.0,7,voxelwise_rft
0.10933333333333334,0.0002254242715337816,2.75,0.1,7,voxelwise_rft
0.12,0.00444316362471982,2.75,0.25,7,voxelwise_rft
0.09866666666666667,0.04605699647774575,2.75,0.5,7,voxelwise_rft
