fwer,sensitivity,sm_sigma,snr,n,method
0.05466666666666667,0.0008514619883040936,0.75,0.0,2,voxelwise_rft
0.07066666666666667,0.0010011695906432748,0.75,0.1,2,voxelwise_rft
0.05466666666666667,0.001104093567251462,0.75,0.25,2,voxelwise_rft
0.04533333333333334,0.00019181286549707603,0.75,0.5,2,voxelwise_rft
0.06133333333333333,0.001511111111111111,0.75,0.75,2,voxelwise_rft
0.06666666666666667,0.0011649122807017545,0.75,1.0,2,voxelwise_rft
0.06266666666666666,0.0013567251461988304,0.75,1.25,2,voxelwise_rft
0.04933333333333333,0.0001263157894736842,0.75,1.5,2,voxelwise_rft
0.06266666666666666,0.0017543859649122807,0.75,1.75,2,voxelwise_rft
0.058666666666666666,0.0024140350877192985,0.75,2.0,2,voxelwise_rft
0.07066666666666667,0.0023251461988304093,0.75,2.25,2,voxelwise_rft
0.056,0.0014222222222222225,0.75,2.5,2,voxelwise_rft
0.06666666666666667,0.001913450292397661,0.75,2.75,2,voxelwise_rft
0.06533333333333333,0.0030923976608187138,0.75,3.0,2,voxelwise_rft
0.02266666666666667,9.35672514619883e-06,0.75,0.0,5,voxelwise_rft
0.030666666666666665,2.8070175438596492e-05,0.75,0.1,5,voxelwise_rft
0.02,0.00032280701754385964,0.75,0.25,5,voxelwise_rft
0.014666666666666666,0.0007672514619883042,0.75,0.5,5,voxelwise_rft
0.02,0.00030409356725146197,0.75,0.75,5,voxelwise_rft
0.021333333333333333,0.0012491228070175438,0.75,1.0,5,voxelwise_rft
0.02,0.0015672514619883041,0.75,1.25,5,voxelwise_rft
0.02266666666666667,0.0034526315789473686,0.75,1.5,5,voxelwise_rft
0.012,0.006297076023391812,0.75,1.75,5,voxelwise_rft
0.014666666666666666,0.00872982456140351,0.75,2.0,5,voxelwise_rft
0.018666666666666668,0.01423625730994152,0.75,2.25,5,voxelwise_rft
0.014666666666666666,0.020271345029239766,0.75,2.5,5,voxelwise_rft
0.025333333333333333,0.027574269005847953,0.75,2.75,5,voxelwise_rft
0.018666666666666668,0.0359766081871345,0.75,3.0,5,voxelwise_rft
0.016,0.00017309941520467836,0.75,0.0,7,voxelwise_rft
0.02,1.871345029239766e-05,0.75,0.1,7,voxelwise_rft
0.024,0.00014970760233918128,0.75,0.25,7,voxelwise_rft
0.017333333333333333,0.00040701754385964907,0.75,0.5,7,voxelwise_rft
0.030666666666666665,0.0023157894736842103,0.75,0.75,7,voxelwise_rft
0.017333333333333333,0.009094736842105263,0.75,1.0,7,voxelwise_rft
0.021333333333333333,0.02434152046783626,0.75,1.25,7,voxelwise_rft
0.016,0.05169590643274854,0.75,1.5,7,voxelwise_rft
0.02,0.09062923976608188,0.75,1.75,7,voxelwise_rft
0.013333333333333334,0.1407485380116959,0.75,2.0,7,voxelwise_rft
0.012,0.19197192982456143,0.75,2.25,7,voxelwise_rft
0.02,0.24104795321637426,0.75,2.5,7,voxelwise_rft
0.013333333333333334,0.28169824561403506,0.75,2.75,7,voxelwise_rft
0.010666666666666666,0.31447485380116963,0.75,3.0,7,voxelwise_rft
0.018666666666666668,0.0,0.75,0.0,10,voxelwise_rft
0.017333333333333333,9.35672514619883e-06,0.75,0.1,10,voxelwise_rft
0.028,0.00013099415204678364,0.75,0.25,10,voxelwise_rft
0.017333333333333333,0.003218713450292397,0.75,0.5,10,voxelwise_rft
0.021333333333333333,0.028247953216374272,0.75,0.75,10,voxelwise_rft
0.017333333333333333,0.10113684210526315,0.75,1.0,10,voxelwise_rft
0.013333333333333334,0.20895906432748537,0.75,1.25,10,voxelwise_rft
0.02266666666666667,0.29959298245614036,0.75,1.5,10,voxelwise_rft
0.016,0.34973567251461996,0.75,1.75,10,voxelwise_rft
0.018666666666666668,0.3754666666666666,0.75,2.0,10,voxelwise_rft
0.016,0.3896795321637427,0.75,2.25,10,voxelwise_rft
0.03333333333333333,0.39988771929824557,0.75,2.5,10,voxelwise_rft
0.02,0.4091321637426901,0.75,2.75,10,voxelwise_rft
0.02266666666666667,0.4167111111111111,0.75,3.0,10,voxelwise_rft
0.02,0.0,0.75,0.0,15,voxelwise_rft
0.029333333333333333,1.871345029239766e-05,0.75,0.1,15,voxelwise_rft
0.016,0.0007298245614035089,0.75,0.25,15,voxelwise_rft
0.016,0.03542923976608187,0.75,0.5,15,voxelwise_rft
0.016,0.1998549707602339,0.75,0.75,15,voxelwise_rft
0.012,0.3345777777777778,0.75,1.0,15,voxelwise_rft
0.013333333333333334,0.3793964912280702,0.75,1.25,15,voxelwise_rft
0.02666666666666667,0.3979976608187134,0.75,1.5,15,voxelwise_rft
0.024,0.41113918128654964,0.75,1.75,15,voxelwise_rft
0.025333333333333333,0.4235789473684211,0.75,2.0,15,voxelwise_rft
