fwer,sensitivity,sm_sigma,snr,n,method
0.092,0.000317016317016317,1.25,0.0,2,voxelwise_rft
0.084,0.0008857808857808859,1.25,0.1,2,voxelwise_rft
0.07333333333333333,0.0006433566433566433,1.25,0.25,2,voxelwise_rft
0.08933333333333333,0.0013457653457653457,1.25,0.5,2,voxelwise_rft
0.08133333333333333,0.0008236208236208235,1.25,0.75,2,voxelwise_rft
0.06933333333333333,0.0006682206682206682,1.25,1.0,2,voxelwise_rft
0.07466666666666667,0.0018399378399378398,1.25,1.25,2,voxelwise_rft
0.068,0.0007614607614607615,1.25,1.5,2,voxelwise_rft
0.10533333333333333,0.00344988344988345,1.25,1.75,2,voxelwise_rft
0.08133333333333333,0.000634032634032634,1.25,2.0,2,voxelwise_rft
0.06533333333333333,0.0015229215229215231,1.25,2.25,2,voxelwise_rft
0.08666666666666667,0.002303030303030303,1.25,2.5,2,voxelwise_rft
0.096,0.001637917637917638,1.25,2.75,2,voxelwise_rft
0.1,0.003990675990675991,1.25,3.0,2,voxelwise_rft
0.04,9.324009324009324e-06,1.25,0.0,5,voxelwise_rft
0.06266666666666666,4.3512043512043516e-05,1.25,0.1,5,voxelwise_rft
0.04666666666666667,4.972804972804973e-05,1.25,0.25,5,voxelwise_rft
0.05466666666666667,0.0006682206682206682,1.25,0.5,5,voxelwise_rft
0.03866666666666667,0.0022874902874902877,1.25,0.75,5,voxelwise_rft
0.04666666666666667,0.005880341880341881,1.25,1.0,5,voxelwise_rft
0.04533333333333334,0.013871017871017872,1.25,1.25,5,voxelwise_rft
0.052,0.02519347319347319,1.25,1.5,5,voxelwise_rft
0.048,0.03936285936285936,1.25,1.75,5,voxelwise_rft
0.037333333333333336,0.05716239316239316,1.25,2.0,5,voxelwise_rft
0.04133333333333333,0.07806993006993009,1.25,2.25,5,voxelwise_rft
0.042666666666666665,0.10176534576534577,1.25,2.5,5,voxelwise_rft
0.042666666666666665,0.12468065268065269,1.25,2.75,5,voxelwise_rft
0.050666666666666665,0.14638073038073038,1.25,3.0,5,voxelwise_rft
0.042666666666666665,9.324009324009324e-06,1.25,0.0,7,voxelwise_rft
0.050666666666666665,0.00027039627039627043,1.25,0.1,7,voxelwise_rft
0.06,0.00029215229215229216,1.25,0.25,7,voxelwise_rft
0.04533333333333334,0.005118881118881119,1.25,0.5,7,voxelwise_rft
0.037333333333333336,0.02848484848484848,1.25,0.75,7,voxelwise_rft
0.052,0.07504895104895105,1.25,1.0,7,voxelwise_rft
0.032,0.1330846930846931,1.25,1.25,7,voxelwise_rft
0.048,0.18563791763791762,1.25,1.5,7,voxelwise_rft
0.04533333333333334,0.22126184926184927,1.25,1.75,7,voxelwise_rft
0.04933333333333333,0.2449044289044289,1.25,2.0,7,voxelwise_rft
0.04666666666666667,0.2616627816627817,1.25,2.25,7,voxelwise_rft
0.06,0.27677078477078476,1.25,2.5,7,voxelwise_rft
0.04133333333333333,0.2876394716394716,1.25,2.75,7,voxelwise_rft
0.03866666666666667,0.29839937839937836,1.25,3.0,7,voxelwise_rft
0.050666666666666665,1.864801864801865e-05,1.25,0.0,10,voxelwise_rft
0.04,4.351204351204351e-05,1.25,0.1,10,voxelwise_rft
0.042666666666666665,0.001439005439005439,1.25,0.25,10,voxelwise_rft
0.044,0.044997668997668994,1.25,0.5,10,voxelwise_rft
0.05733333333333333,0.15535042735042737,1.25,0.75,10,voxelwise_rft
0.04,0.22662937062937064,1.25,1.0,10,voxelwise_rft
0.050666666666666665,0.2606868686868687,1.25,1.25,10,voxelwise_rft
0.04666666666666667,0.2833815073815074,1.25,1.5,10,voxelwise_rft
0.030666666666666665,0.3022874902874903,1.25,1.75,10,voxelwise_rft
