fwer,sensitivity,sm_sigma,snr,n,method
0.06666666666666667,0.0002953020134228188,0.25,0.0,2,voxelwise_rft
0.068,0.0006442953020134229,0.25,0.1,2,voxelwise_rft
0.06,0.0007516778523489932,0.25,0.25,2,voxelwise_rft
0.04533333333333334,0.0001431767337807606,0.25,0.5,2,voxelwise_rft
0.08533333333333333,0.001458612975391499,0.25,0.75,2,voxelwise_rft
0.06,0.0009932885906040268,0.25,1.0,2,voxelwise_rft
0.050666666666666665,0.001923937360178971,0.25,1.25,2,voxelwise_rft
0.064,0.0024787472035794184,0.25,1.5,2,voxelwise_rft
0.05466666666666667,0.0013512304250559283,0.25,1.75,2,voxelwise_rft
0.056,0.004733780760626398,0.25,2.0,2,voxelwise_rft
0.06533333333333333,0.0006263982102908277,0.25,2.25,2,voxelwise_rft
0.06266666666666666,0.00042058165548098433,0.25,2.5,2,voxelwise_rft
0.04933333333333333,0.0005369127516778524,0.25,2.75,2,voxelwise_rft
0.052,0.0016017897091722595,0.25,3.0,2,voxelwise_rft
0.016,5.369127516778523e-05,0.25,0.0,5,voxelwise_rft
0.010666666666666666,0.00039373601789709174,0.25,0.1,5,voxelwise_rft
0.014666666666666666,1.7897091722595077e-05,0.25,0.25,5,voxelwise_rft
0.012,0.0003579418344519016,0.25,0.5,5,voxelwise_rft
0.013333333333333334,2.6845637583892615e-05,0.25,0.75,5,voxelwise_rft
0.016,0.0004384787472035794,0.25,1.0,5,voxelwise_rft
0.012,0.001261744966442953,0.25,1.25,5,voxelwise_rft
0.008,0.00011633109619686801,0.25,1.5,5,voxelwise_rft
0.009333333333333334,0.0012438478747203577,0.25,1.75,5,voxelwise_rft
0.008,0.0011185682326621922,0.25,2.0,5,voxelwise_rft
0.018666666666666668,0.002577181208053691,0.25,2.25,5,voxelwise_rft
0.010666666666666666,0.0022013422818791947,0.25,2.5,5,voxelwise_rft
0.016,0.0010738255033557048,0.25,2.75,5,voxelwise_rft
0.016,0.003480984340044742,0.25,3.0,5,voxelwise_rft
0.008,4.47427293064877e-05,0.25,0.0,7,voxelwise_rft
0.004,0.0,0.25,0.1,7,voxelwise_rft
0.008,0.0,0.25,0.25,7,voxelwise_rft
0.010666666666666666,8.948545861297538e-06,0.25,0.5,7,voxelwise_rft
0.012,3.579418344519015e-05,0.25,0.75,7,voxelwise_rft
0.009333333333333334,0.00017002237136465325,0.25,1.0,7,voxelwise_rft
0.005333333333333333,0.0002953020134228188,0.25,1.25,7,voxelwise_rft
0.013333333333333334,0.0007606263982102907,0.25,1.5,7,voxelwise_rft
0.013333333333333334,0.0023624161073825503,0.25,1.75,7,voxelwise_rft
0.005333333333333333,0.002425055928411633,0.25,2.0,7,voxelwise_rft
0.009333333333333334,0.00530648769574944,0.25,2.25,7,voxelwise_rft
0.005333333333333333,0.00817897091722595,0.25,2.5,7,voxelwise_rft
0.005333333333333333,0.012859060402684563,0.25,2.75,7,voxelwise_rft
0.005333333333333333,0.019427293064876956,0.25,3.0,7,voxelwise_rft
0.009333333333333334,0.0,0.25,0.0,10,voxelwise_rft
0.005333333333333333,0.0,0.25,0.1,10,voxelwise_rft
0.004,8.948545861297538e-06,0.25,0.25,10,voxelwise_rft
0.005333333333333333,3.579418344519015e-05,0.25,0.5,10,voxelwise_rft
0.006666666666666667,0.0001789709172259508,0.25,0.75,10,voxelwise_rft
0.013333333333333334,0.0008411633109619687,0.25,1.0,10,voxelwise_rft
0.0013333333333333333,0.003096196868008948,0.25,1.25,10,voxelwise_rft
0.012,0.008590604026845637,0.25,1.5,10,voxelwise_rft
0.012,0.02051901565995526,0.25,1.75,10,voxelwise_rft
0.008,0.04199552572706935,0.25,2.0,10,voxelwise_rft
0.006666666666666667,0.07872035794183445,0.25,2.25,10,voxelwise_rft
0.006666666666666667,0.1312214765100671,0.25,2.5,10,voxelwise_rft
0.006666666666666667,0.20087695749440718,0.25,2.75,10,voxelwise_rft
0.005333333333333333,0.28212080536912754,0.25,3.0,10,voxelwise_rft
0.006666666666666667,0.0,0.25,0.0,15,voxelwise_rft
0.006666666666666667,0.0,0.25,0.1,15,voxelwise_rft
0.005333333333333333,1.7897091722595077e-05,0.25,0.25,15,voxelwise_rft
0.009333333333333334,0.0002953020134228188,0.25,0.5,15,voxelwise_rft
0.005333333333333333,0.001807606263982103,0.25,0.75,15,voxelwise_rft
0.009333333333333334,0.010702460850111858,0.25,1.0,15,voxelwise_rft
0.0,0.0411006711409396,0.25,1.25,15,voxelwise_rft
0.008,0.11486353467561522,0.25,1.5,15,voxelwise_rft
0.009333333333333334,0.24881431767337808,0.25,1.75,15,voxelwise_rft
0.006666666666666667,0.4096107382550335,0.25,2.0,15,voxelwise_rft
0.006666666666666667,0.5598478747203579,0.25,2.25,15,voxelwise_rft
0.009333333333333334,0.666612975391499,0.25,2.5,15,voxelwise_rft
0.005333333333333333,0.7240984340044743,0.25,2.75,15,voxelwise_rft
0.004,0.7476778523489932,0.25,3.0,15,voxelwise_rft
0.006666666666666667,0.0,0.25,0.0,20,voxelwise_rft
0.008,0.0,0.25,0.1,20,voxelwise_rft
0.009333333333333334,2.6845637583892615e-05,0.25,0.25,20,voxelwise_rft
0.004,0.0007785234899328859,0.25,0.5,20,voxelwise_rft
0.012,0.008501118568232663,0.25,0.75,20,voxelwise_rft
0.005333333333333333,0.05262639821029083,0.25,1.0,20,voxelwise_rft
0.004,0.18226398210290828,0.25,1.25,20,voxelwise_rft
0.013333333333333334,0.3993288590604027,0.25,1.5,20,voxelwise_rft
0.006666666666666667,0.6020313199105146,0.25,1.75,20,voxelwise_rft
0.010666666666666666,0.7116778523489934,0.25,2.0,20,voxelwise_rft
0.005333333333333333,0.7498791946308725,0.25,2.25,20,voxelwise_rft
0.009333333333333334,0.7574675615212527,0.25,2.5,20,voxelwise_rft
0.0013333333333333333,0.7582997762863535,0.25,2.75,20,voxelwise_rft
0.006666666666666667,0.7583892617449665,0.25,3.0,20,voxelwise_rft
0.009333333333333334,0.0,0.25,0.0,30,voxelwise_rft
