fwer,sensitivity,sm_sigma,snr,n,method
0.056,0.0005383411580594679,0.5,0.0,2,voxelwise_rft
0.06133333333333333,0.00027543035993740216,0.5,0.1,2,voxelwise_rft
0.052,0.00081377151799687,0.5,0.25,2,voxelwise_rft
0.042666666666666665,0.00024413145539906102,0.5,0.5,2,voxelwise_rft
0.056,0.0004381846635367762,0.5,0.75,2,voxelwise_rft
0.048,0.002416275430359937,0.5,1.0,2,voxelwise_rft
0.07333333333333333,0.0010641627543035994,0.5,1.25,2,voxelwise_rft
0.068,0.002165884194053208,0.5,1.5,2,voxelwise_rft
0.048,0.0011705790297339594,0.5,1.75,2,voxelwise_rft
0.06,0.0012832550860719875,0.5,2.0,2,voxelwise_rft
0.06533333333333333,0.005183098591549296,0.5,2.25,2,voxelwise_rft
0.05733333333333333,0.0012832550860719877,0.5,2.5,2,voxelwise_rft
0.06933333333333333,0.001458528951486698,0.5,2.75,2,voxelwise_rft
0.072,0.002491392801251956,0.5,3.0,2,voxelwise_rft
0.014666666666666666,8.137715179968701e-05,0.5,0.0,5,voxelwise_rft
0.02266666666666667,0.0005258215962441314,0.5,0.1,5,voxelwise_rft
0.008,1.2519561815336464e-05,0.5,0.25,5,voxelwise_rft
0.009333333333333334,1.2519561815336464e-05,0.5,0.5,5,voxelwise_rft
0.016,0.001752738654147105,0.5,0.75,5,voxelwise_rft
0.009333333333333334,0.00013145539906103286,0.5,1.0,5,voxelwise_rft
0.016,0.0012331768388106415,0.5,1.25,5,voxelwise_rft
0.012,0.00040062597809076685,0.5,1.5,5,voxelwise_rft
0.010666666666666666,0.0016964006259780906,0.5,1.75,5,voxelwise_rft
0.012,0.0037996870109546165,0.5,2.0,5,voxelwise_rft
0.013333333333333334,0.0023411580594679183,0.5,2.25,5,voxelwise_rft
0.008,0.0031924882629107984,0.5,2.5,5,voxelwise_rft
0.024,0.007530516431924882,0.5,2.75,5,voxelwise_rft
0.008,0.005258215962441313,0.5,3.0,5,voxelwise_rft
0.012,0.0,0.5,0.0,7,voxelwise_rft
0.009333333333333334,0.00016275430359937403,0.5,0.1,7,voxelwise_rft
0.009333333333333334,3.129890453834116e-05,0.5,0.25,7,voxelwise_rft
0.012,3.129890453834116e-05,0.5,0.5,7,voxelwise_rft
0.006666666666666667,0.0002316118935837246,0.5,0.75,7,voxelwise_rft
0.014666666666666666,0.0006572769953051643,0.5,1.0,7,voxelwise_rft
0.009333333333333334,0.0015837245696400627,0.5,1.25,7,voxelwise_rft
0.009333333333333334,0.004413145539906104,0.5,1.5,7,voxelwise_rft
0.009333333333333334,0.008575899843505477,0.5,1.75,7,voxelwise_rft
0.008,0.01680125195618153,0.5,2.0,7,voxelwise_rft
0.013333333333333334,0.02940845070422535,0.5,2.25,7,voxelwise_rft
0.009333333333333334,0.0458528951486698,0.5,2.5,7,voxelwise_rft
0.006666666666666667,0.06937089201877934,0.5,2.75,7,voxelwise_rft
0.017333333333333333,0.09423474178403755,0.5,3.0,7,voxelwise_rft
0.008,0.0,0.5,0.0,10,voxelwise_rft
0.008,0.0,0.5,0.1,10,voxelwise_rft
0.009333333333333334,6.259780907668232e-06,0.5,0.25,10,voxelwise_rft
0.013333333333333334,0.00021283255086071987,0.5,0.5,10,voxelwise_rft
0.009333333333333334,0.0014647887323943664,0.5,0.75,10,voxelwise_rft
0.009333333333333334,0.007154929577464788,0.5,1.0,10,voxelwise_rft
0.008,0.02502034428794992,0.5,1.25,10,voxelwise_rft
0.018666666666666668,0.06345539906103287,0.5,1.5,10,voxelwise_rft
0.009333333333333334,0.12950860719874804,0.5,1.75,10,voxelwise_rft
0.009333333333333334,0.21378403755868544,0.5,2.0,10,voxelwise_rft
0.008,0.3054773082942097,0.5,2.25,10,voxelwise_rft
0.009333333333333334,0.3826917057902973,0.5,2.5,10,voxelwise_rft
0.013333333333333334,0.44263536776212836,0.5,2.75,10,voxelwise_rft
0.008,0.4832300469483568,0.5,3.0,10,voxelwise_rft
0.004,0.0,0.5,0.0,15,voxelwise_rft
0.012,0.0,0.5,0.1,15,voxelwise_rft
0.009333333333333334,3.755868544600939e-05,0.5,0.25,15,voxelwise_rft
0.009333333333333334,0.0015524256651017216,0.5,0.5,15,voxelwise_rft
0.008,0.018109546165884192,0.5,0.75,15,voxelwise_rft
0.010666666666666666,0.09189984350547731,0.5,1.0,15,voxelwise_rft
0.004,0.23912989045383415,0.5,1.25,15,voxelwise_rft
0.008,0.39226917057902977,0.5,1.5,15,voxelwise_rft
0.013333333333333334,0.4823599374021909,0.5,1.75,15,voxelwise_rft
0.014666666666666666,0.5169014084507042,0.5,2.0,15,voxelwise_rft
0.014666666666666666,0.5274053208137716,0.5,2.25,15,voxelwise_rft
0.008,0.5285383411580595,0.5,2.5,15,voxelwise_rft
0.010666666666666666,0.5307605633802818,0.5,2.75,15,voxelwise_rft
0.016,0.5303912363067294,0.5,3.0,15,voxelwise_rft
0.008,1.2519561815336464e-05,0.5,0.0,20,voxelwise_rft
0.006666666666666667,6.259780907668232e-06,0.5,0.1,20,voxelwise_rft
0.010666666666666666,0.00020657276995305167,0.5,0.25,20,voxelwise_rft
