fwer,sensitivity,sm_sigma,snr,n,method
0.144,0.0002812051649928264,2.0,0.0,2,voxelwise_rft
0.14266666666666666,0.0017235772357723578,2.0,0.1,2,voxelwise_rft
0.13066666666666665,0.0007230989956958392,2.0,0.25,2,voxelwise_rft
0.15333333333333332,0.0020640841702534675,2.0,0.5,2,voxelwise_rft
0.14933333333333335,0.0011267336202773791,2.0,0.75,2,voxelwise_rft
0.14666666666666667,0.0008799617407938785,2.0,1.0,2,voxelwise_rft
0.144,0.0012989000478240077,2.0,1.25,2,voxelwise_rft
0.13866666666666666,0.0021004304160688668,2.0,1.5,2,voxelwise_rft
0.18133333333333335,0.0036001912960306076,2.0,1.75,2,voxelwise_rft
0.124,0.0009220468675274988,2.0,2.0,2,voxelwise_rft
0.13866666666666666,0.0030970827355332377,2.0,2.25,2,voxelwise_rft
0.15733333333333333,0.004124342419894788,2.0,2.5,2,voxelwise_rft
0.13466666666666666,0.002127211860353898,2.0,2.75,2,voxelwise_rft
0.16133333333333333,0.0017140124342419894,2.0,3.0,2,voxelwise_rft
0.108,4.208512673362028e-05,2.0,0.0,5,voxelwise_rft
0.12,5.547584887613583e-05,2.0,0.1,5,voxelwise_rft
0.10666666666666667,0.000436154949784792,2.0,0.25,5,voxelwise_rft
0.10266666666666667,0.0031429937828790053,2.0,0.5,5,voxelwise_rft
0.12666666666666668,0.011954088952654231,2.0,0.75,5,voxelwise_rft
0.10666666666666667,0.028007651841224297,2.0,1.0,5,voxelwise_rft
0.11866666666666667,0.05054423720707795,2.0,1.25,5,voxelwise_rft
0.12,0.07814060258249642,2.0,1.5,5,voxelwise_rft
0.08933333333333333,0.10065614538498327,2.0,1.75,5,voxelwise_rft
0.11733333333333333,0.12273744619799139,2.0,2.0,5,voxelwise_rft
0.11333333333333333,0.14050502152080344,2.0,2.25,5,voxelwise_rft
0.108,0.15495743663318987,2.0,2.5,5,voxelwise_rft
0.12666666666666668,0.1666341463414634,2.0,2.75,5,voxelwise_rft
0.11733333333333333,0.17666571018651364,2.0,3.0,5,voxelwise_rft
0.092,2.104256336681014e-05,2.0,0.0,7,voxelwise_rft
0.10933333333333334,9.947393591582975e-05,2.0,0.1,7,voxelwise_rft
0.07733333333333334,0.00177714012434242,2.0,0.25,7,voxelwise_rft
0.09733333333333333,0.026829268292682926,2.0,0.5,7,voxelwise_rft
0.108,0.08461023433763751,2.0,0.75,7,voxelwise_rft
0.08,0.1300468675274988,2.0,1.0,7,voxelwise_rft
0.07466666666666667,0.16224772835963655,2.0,1.25,7,voxelwise_rft
0.096,0.18438833094213297,2.0,1.5,7,voxelwise_rft
0.08933333333333333,0.2010406504065041,2.0,1.75,7,voxelwise_rft
0.096,0.2157876614060258,2.0,2.0,7,voxelwise_rft
0.104,0.22815686274509805,2.0,2.25,7,voxelwise_rft
0.092,0.2389976087996174,2.0,2.5,7,voxelwise_rft
0.104,0.2487192730750837,2.0,2.75,7,voxelwise_rft
0.09466666666666666,0.25694117647058823,2.0,3.0,7,voxelwise_rft
0.08133333333333333,4.3998087039693935e-05,2.0,0.0,10,voxelwise_rft
0.06666666666666667,0.00020851267336202776,2.0,0.1,10,voxelwise_rft
0.06133333333333333,0.01125585844093735,2.0,0.25,10,voxelwise_rft
0.088,0.10558584409373506,2.0,0.5,10,voxelwise_rft
0.068,0.16435198469631754,2.0,0.75,10,voxelwise_rft
0.08933333333333333,0.19744428503108563,2.0,1.0,10,voxelwise_rft
0.07866666666666666,0.22092395982783355,2.0,1.25,10,voxelwise_rft
0.096,0.2403213773314204,2.0,1.5,10,voxelwise_rft
0.07733333333333334,0.2551831659493065,2.0,1.75,10,voxelwise_rft
0.08,0.2681798182687709,2.0,2.0,10,voxelwise_rft
0.076,0.27878335724533715,2.0,2.25,10,voxelwise_rft
0.06266666666666666,0.288,2.0,2.5,10,voxelwise_rft
0.064,0.2960057388809182,2.0,2.75,10,voxelwise_rft
0.064,0.30452415112386416,2.0,3.0,10,voxelwise_rft
0.06,3.0607364897178385e-05,2.0,0.0,15,voxelwise_rft
0.058666666666666666,0.0009832615973218556,2.0,0.1,15,voxelwise_rft
0.052,0.05632520325203253,2.0,0.25,15,voxelwise_rft
0.07066666666666667,0.1666207556193209,2.0,0.5,15,voxelwise_rft
0.042666666666666665,0.21272883787661404,2.0,0.75,15,voxelwise_rft
0.06533333333333333,0.24231468197034908,2.0,1.0,15,voxelwise_rft
0.06266666666666666,0.26413390722142516,2.0,1.25,15,voxelwise_rft
0.06266666666666666,0.28037685318029654,2.0,1.5,15,voxelwise_rft
0.048,0.29288761358201815,2.0,1.75,15,voxelwise_rft
0.056,0.30599904351984697,2.0,2.0,15,voxelwise_rft
0.06533333333333333,0.3177274031563845,2.0,2.25,15,voxelwise_rft
0.06933333333333333,0.32655571496891445,2.0,2.5,15,voxelwise_rft
0.064,0.33455380200860835,2.0,2.75,15,voxelwise_rft
0.06,0.3413888091822095,2.0,3.0,15,voxelwise_rft
0.042666666666666665,1.5303682448589192e-05,2.0,0.0,20,voxelwise_rft
0.05333333333333334,0.003179340028694405,2.0,0.1,20,voxelwise_rft
0.03866666666666667,0.10196843615494977,2.0,0.25,20,voxelwise_rft
0.07066666666666667,0.19416164514586323,2.0,0.5,20,voxelwise_rft
0.04533333333333334,0.23759158297465327,2.0,0.75,20,voxelwise_rft
0.04666666666666667,0.26535437589670013,2.0,1.0,20,voxelwise_rft
0.04933333333333333,0.2847058823529412,2.0,1.25,20,voxelwise_rft
0.050666666666666665,0.30208130081300816,2.0,1.5,20,voxelwise_rft
0.05333333333333334,0.3163940698230511,2.0,1.75,20,voxelwise_rft
0.048,0.3278240076518412,2.0,2.0,20,voxelwise_rft
0.06266666666666666,0.3373658536585366,2.0,2.25,20,voxelwise_rft
0.032,0.34604686752749875,2.0,2.5,20,voxelwise_rft
0.048,0.35253754184600666,2.0,2.75,20,voxelwise_rft
0.050666666666666665,0.35877187948350076,2.0,3.0,20,voxelwise_rft
0.05333333333333334,2.6781444285031087e-05,2.0,0.0,30,voxelwise_rft
0.048,0.01183165949306552,2.0,0.1,30,voxelwise_rft
0.03866666666666667,0.14646580583452892,2.0,0.25,30,voxelwise_rft
0.050666666666666665,0.22514012434241992,2.0,0.5,30,voxelwise_rft
0.048,0.26581731229077,2.0,0.75,30,voxelwise_rft
0.03333333333333333,0.29151028216164515,2.0,1.0,30,voxelwise_rft
0.037333333333333336,0.3121358201817312,2.0,1.25,30,voxelwise_rft
0.050666666666666665,0.3280573888091822,2.0,1.5,30,voxelwise_rft
0.052,0.3409679579148733,2.0,1.75,30,voxelwise_rft
0.050666666666666665,0.3504945002391201,2.0,2.0,30,voxelwise_rft
0.044,0.35939741750358684,2.0,2.25,30,voxelwise_rft
0.037333333333333336,0.36742802486848397,2.0,2.5,30,voxelwise_rft
