fwer,sensitivity,sm_sigma,snr,n,method
0.072,0.000997134670487106,1.0,0.0,2,voxelwise_rft
0.07733333333333334,0.0006723973256924545,1.0,0.1,2,voxelwise_rft
0.072,0.0012760267430754536,1.0,0.25,2,voxelwise_rft
0.07066666666666667,0.0014785100286532952,1.0,0.5,2,voxelwise_rft
0.058666666666666666,0.0007755491881566381,1.0,0.75,2,voxelwise_rft
0.04933333333333333,0.0021470869149952244,1.0,1.0,2,voxelwise_rft
0.06,0.0013027698185291306,1.0,1.25,2,voxelwise_rft
0.08,0.001822349570200573,1.0,1.5,2,voxelwise_rft
0.06933333333333333,0.0021356255969436485,1.0,1.75,2,voxelwise_rft
0.07733333333333334,0.0017000955109837629,1.0,2.0,2,voxelwise_rft
0.06533333333333333,0.004974212034383954,1.0,2.25,2,voxelwise_rft
0.076,0.0030525310410697225,1.0,2.5,2,voxelwise_rft
0.06,0.0017612225405921685,1.0,2.75,2,voxelwise_rft
0.05733333333333333,0.002021012416427889,1.0,3.0,2,voxelwise_rft
0.03333333333333333,0.000382043935052531,1.0,0.0,5,voxelwise_rft
0.04,0.0005998089780324738,1.0,0.1,5,voxelwise_rft
0.042666666666666665,2.6743075453677175e-05,1.0,0.25,5,voxelwise_rft
0.044,0.0002406876790830945,1.0,0.5,5,voxelwise_rft
0.03866666666666667,0.0009169054441260744,1.0,0.75,5,voxelwise_rft
0.044,0.00406494746895893,1.0,1.0,5,voxelwise_rft
0.032,0.0058949379178605535,1.0,1.25,5,voxelwise_rft
0.037333333333333336,0.011713467048710603,1.0,1.5,5,voxelwise_rft
0.037333333333333336,0.017944603629417383,1.0,1.75,5,voxelwise_rft
0.03866666666666667,0.029726838586437442,1.0,2.0,5,voxelwise_rft
0.037333333333333336,0.04184527220630373,1.0,2.25,5,voxelwise_rft
0.04133333333333333,0.057012416427889206,1.0,2.5,5,voxelwise_rft
0.02666666666666667,0.07546513849092645,1.0,2.75,5,voxelwise_rft
0.034666666666666665,0.09413944603629416,1.0,3.0,5,voxelwise_rft
0.034666666666666665,0.00024450811843361984,1.0,0.0,7,voxelwise_rft
0.029333333333333333,2.2922636103151864e-05,1.0,0.1,7,voxelwise_rft
0.036,9.551098376313275e-05,1.0,0.25,7,voxelwise_rft
0.034666666666666665,0.0017459407831900667,1.0,0.5,7,voxelwise_rft
0.028,0.010246418338108881,1.0,0.75,7,voxelwise_rft
0.029333333333333333,0.0353505253104107,1.0,1.0,7,voxelwise_rft
0.02666666666666667,0.08084813753581661,1.0,1.25,7,voxelwise_rft
0.021333333333333333,0.138414517669532,1.0,1.5,7,voxelwise_rft
0.030666666666666665,0.19217574021012418,1.0,1.75,7,voxelwise_rft
0.03333333333333333,0.23730276981852913,1.0,2.0,7,voxelwise_rft
0.03333333333333333,0.2712588347659981,1.0,2.25,7,voxelwise_rft
0.029333333333333333,0.2929551098376313,1.0,2.5,7,voxelwise_rft
0.037333333333333336,0.3091575931232092,1.0,2.75,7,voxelwise_rft
0.02666666666666667,0.3217459407831901,1.0,3.0,7,voxelwise_rft
0.034666666666666665,1.1461318051575932e-05,1.0,0.0,10,voxelwise_rft
0.029333333333333333,2.6743075453677175e-05,1.0,0.1,10,voxelwise_rft
0.025333333333333333,0.0005730659025787965,1.0,0.25,10,voxelwise_rft
0.032,0.016710601719197707,1.0,0.5,10,voxelwise_rft
0.048,0.09845272206303726,1.0,0.75,10,voxelwise_rft
0.036,0.21189684813753581,1.0,1.0,10,voxelwise_rft
0.021333333333333333,0.2768099331423114,1.0,1.25,10,voxelwise_rft
0.030666666666666665,0.30819484240687683,1.0,1.5,10,voxelwise_rft
0.03866666666666667,0.3290659025787966,1.0,1.75,10,voxelwise_rft
0.03333333333333333,0.34539446036294175,1.0,2.0,10,voxelwise_rft
0.04666666666666667,0.35983954154727793,1.0,2.25,10,voxelwise_rft
0.029333333333333333,0.37232473734479465,1.0,2.5,10,voxelwise_rft
0.032,0.383831900668577,1.0,2.75,10,voxelwise_rft
0.04,0.3930009551098377,1.0,3.0,10,voxelwise_rft
0.032,1.528175740210124e-05,1.0,0.0,15,voxelwise_rft
0.032,8.022922636103152e-05,1.0,0.1,15,voxelwise_rft
0.028,0.0038089780324737344,1.0,0.25,15,voxelwise_rft
0.017333333333333333,0.11887297039159504,1.0,0.5,15,voxelwise_rft
