fwer,sensitivity,sm_sigma,snr,n,method
0.136,0.0004385674931129476,1.75,0.0,2,voxelwise_rft
0.136,0.0002931129476584022,1.75,0.1,2,voxelwise_rft
0.11733333333333333,0.0007316804407713498,1.75,0.25,2,voxelwise_rft
0.116,0.0011195592286501377,1.75,0.5,2,voxelwise_rft
0.13333333333333333,0.0010446280991735536,1.75,0.75,2,voxelwise_rft
0.12933333333333333,0.001897520661157025,1.75,1.0,2,voxelwise_rft
0.12533333333333332,0.0020209366391184575,1.75,1.25,2,voxelwise_rft
0.1,0.001644077134986226,1.75,1.5,2,voxelwise_rft
0.116,0.001300275482093664,1.75,1.75,2,voxelwise_rft
0.128,0.0026865013774104683,1.75,2.0,2,voxelwise_rft
0.124,0.0031360881542699726,1.75,2.25,2,voxelwise_rft
0.12,0.0017608815426997247,1.75,2.5,2,voxelwise_rft
0.12,0.004044077134986225,1.75,2.75,2,voxelwise_rft
0.11866666666666667,0.0024462809917355373,1.75,3.0,2,voxelwise_rft
0.096,1.7630853994490357e-05,1.75,0.0,5,voxelwise_rft
0.08133333333333333,0.0001278236914600551,1.75,0.1,5,voxelwise_rft
0.092,0.00024022038567493112,1.75,0.25,5,voxelwise_rft
0.09333333333333334,0.001871074380165289,1.75,0.5,5,voxelwise_rft
0.08266666666666667,0.007858953168044077,1.75,0.75,5,voxelwise_rft
0.08666666666666667,0.019424793388429753,1.75,1.0,5,voxelwise_rft
0.08933333333333333,0.03864242424242424,1.75,1.25,5,voxelwise_rft
0.096,0.06008595041322314,1.75,1.5,5,voxelwise_rft
0.08933333333333333,0.08654986225895317,1.75,1.75,5,voxelwise_rft
0.09733333333333333,0.10906005509641875,1.75,2.0,5,voxelwise_rft
0.10933333333333334,0.13159228650137741,1.75,2.25,5,voxelwise_rft
0.09333333333333334,0.1485068870523416,1.75,2.5,5,voxelwise_rft
0.09866666666666667,0.16373112947658403,1.75,2.75,5,voxelwise_rft
0.10266666666666667,0.1773641873278237,1.75,3.0,5,voxelwise_rft
0.08533333333333333,2.203856749311295e-05,1.75,0.0,7,voxelwise_rft
0.07733333333333334,7.272727272727273e-05,1.75,0.1,7,voxelwise_rft
0.08666666666666667,0.0012760330578512398,1.75,0.25,7,voxelwise_rft
0.06933333333333333,0.018609366391184573,1.75,0.5,7,voxelwise_rft
0.08,0.06865234159779614,1.75,0.75,7,voxelwise_rft
0.08133333333333333,0.12521432506887054,1.75,1.0,7,voxelwise_rft
0.09733333333333333,0.163334435261708,1.75,1.25,7,voxelwise_rft
0.07066666666666667,0.1886236914600551,1.75,1.5,7,voxelwise_rft
0.07466666666666667,0.20774876033057854,1.75,1.75,7,voxelwise_rft
0.09066666666666667,0.22377520661157022,1.75,2.0,7,voxelwise_rft
0.092,0.2356694214876033,1.75,2.25,7,voxelwise_rft
0.07733333333333334,0.24692231404958678,1.75,2.5,7,voxelwise_rft
0.06666666666666667,0.2572275482093664,1.75,2.75,7,voxelwise_rft
0.084,0.2654082644628099,1.75,3.0,7,voxelwise_rft
0.06,3.085399449035813e-05,1.75,0.0,10,voxelwise_rft
0.07866666666666666,0.00010137741046831957,1.75,0.1,10,voxelwise_rft
0.07733333333333334,0.007341046831955924,1.75,0.25,10,voxelwise_rft
0.05333333333333334,0.09357355371900826,1.75,0.5,10,voxelwise_rft
0.06266666666666666,0.1679250688705234,1.75,0.75,10,voxelwise_rft
0.07466666666666667,0.2054633608815427,1.75,1.0,10,voxelwise_rft
0.05733333333333333,0.23061377410468323,1.75,1.25,10,voxelwise_rft
0.044,0.24961101928374652,1.75,1.5,10,voxelwise_rft
