fwer,sensitivity,sm_sigma,snr,n,method
0.24666666666666667,0.0011286498988146863,3.0,0.0,2,voxelwise_rft
0.24266666666666667,0.00062330153223475,3.0,0.1,2,voxelwise_rft
0.248,0.0007932928592078635,3.0,0.25,2,voxelwise_rft
0.21066666666666667,0.0006221451286498988,3.0,0.5,2,voxelwise_rft
0.23466666666666666,0.0010326684012720438,3.0,0.75,2,voxelwise_rft
0.25066666666666665,0.0016895056374674764,3.0,1.0,2,voxelwise_rft
0.23466666666666666,0.0023162763804567793,3.0,1.25,2,voxelwise_rft
0.24933333333333332,0.0010072275224053194,3.0,1.5,2,voxelwise_rft
0.236,0.001342584562012142,3.0,1.75,2,voxelwise_rft
0.22133333333333333,0.0013171436831454178,3.0,2.0,2,voxelwise_rft
0.25333333333333335,0.0021000289100896216,3.0,2.25,2,voxelwise_rft
0.24533333333333332,0.003403295750216826,3.0,2.5,2,voxelwise_rft
0.24266666666666667,0.0017646718704827987,3.0,2.75,2,voxelwise_rft
0.26,0.002263081815553628,3.0,3.0,2,voxelwise_rft
0.17466666666666666,7.747904018502457e-05,3.0,0.0,5,voxelwise_rft
0.20133333333333334,0.00018386816999132696,3.0,0.1,5,voxelwise_rft
0.16933333333333334,0.0009690662041052328,3.0,0.25,5,voxelwise_rft
0.18933333333333333,0.008583983810349813,3.0,0.5,5,voxelwise_rft
0.18133333333333335,0.027966464296039318,3.0,0.75,5,voxelwise_rft
0.16933333333333334,0.053284764382769585,3.0,1.0,5,voxelwise_rft
0.18666666666666668,0.07769066204105234,3.0,1.25,5,voxelwise_rft
0.184,0.09746631974559121,3.0,1.5,5,voxelwise_rft
0.172,0.11360277536860364,3.0,1.75,5,voxelwise_rft
0.16666666666666666,0.12803237930037584,3.0,2.0,5,voxelwise_rft
0.168,0.14075860075166233,3.0,2.25,5,voxelwise_rft
0.2,0.15052674183289966,3.0,2.5,5,voxelwise_rft
0.15466666666666667,0.16088002312807168,3.0,2.75,5,voxelwise_rft
0.13466666666666666,0.16961896501879153,3.0,3.0,5,voxelwise_rft
0.1,8.441746169413124e-05,3.0,0.0,7,voxelwise_rft
0.124,0.00030297773923099164,3.0,0.1,7,voxelwise_rft
0.12933333333333333,0.005398091934084995,3.0,0.25,7,voxelwise_rft
0.13466666666666666,0.048336513443191675,3.0,0.5,7,voxelwise_rft
0.084,0.09475224053194563,3.0,0.75,7,voxelwise_rft
0.088,0.12789708008094824,3.0,1.0,7,voxelwise_rft
0.11466666666666667,0.14918647007805724,3.0,1.25,7,voxelwise_rft
0.10933333333333334,0.1664573576178086,3.0,1.5,7,voxelwise_rft
0.096,0.18165712633709166,3.0,1.75,7,voxelwise_rft
0.128,0.19419832321480196,3.0,2.0,7,voxelwise_rft
0.12266666666666666,0.2057982075744435,3.0,2.25,7,voxelwise_rft
0.12666666666666668,0.2146701358774212,3.0,2.5,7,voxelwise_rft
