fwer,sensitivity,sm_sigma,snr,n,method
0.06,0.0009321533923303835,0.0,0.0,2,voxelwise_rft
0.042666666666666665,0.0005073746312684366,0.0,0.1,2,voxelwise_rft
0.05733333333333333,0.0005427728613569321,0.0,0.25,2,voxelwise_rft
0.06,0.0015929203539823008,0.0,0.5,2,voxelwise_rft
0.06,0.0012153392330383481,0.0,0.75,2,voxelwise_rft
0.07066666666666667,0.0006017699115044247,0.0,1.0,2,voxelwise_rft
0.07733333333333334,0.0018761061946902656,0.0,1.25,2,voxelwise_rft
0.058666666666666666,0.003551622418879056,0.0,1.5,2,voxelwise_rft
0.07866666666666666,0.002890855457227139,0.0,1.75,2,voxelwise_rft
0.05466666666666667,0.0024188790560471978,0.0,2.0,2,voxelwise_rft
0.04533333333333334,0.0016519174041297934,0.0,2.25,2,voxelwise_rft
0.08666666666666667,0.001911504424778761,0.0,2.5,2,voxelwise_rft
0.06933333333333333,0.00448377581120944,0.0,2.75,2,voxelwise_rft
0.06933333333333333,0.001191740412979351,0.0,3.0,2,voxelwise_rft
0.012,8.259587020648968e-05,0.0,0.0,5,voxelwise_rft
0.005333333333333333,0.0,0.0,0.1,5,voxelwise_rft
0.013333333333333334,5.899705014749262e-05,0.0,0.25,5,voxelwise_rft
0.013333333333333334,0.0,0.0,0.5,5,voxelwise_rft
0.008,0.0002359882005899705,0.0,0.75,5,voxelwise_rft
0.010666666666666666,0.00010619469026548673,0.0,1.0,5,voxelwise_rft
0.008,0.00021238938053097346,0.0,1.25,5,voxelwise_rft
0.012,0.0015457227138643069,0.0,1.5,5,voxelwise_rft
0.014666666666666666,0.0018053097345132744,0.0,1.75,5,voxelwise_rft
0.016,0.001168141592920354,0.0,2.0,5,voxelwise_rft
0.006666666666666667,0.00046017699115044245,0.0,2.25,5,voxelwise_rft
0.009333333333333334,0.003929203539823008,0.0,2.5,5,voxelwise_rft
0.009333333333333334,0.0011327433628318584,0.0,2.75,5,voxelwise_rft
0.010666666666666666,0.0035988200589970503,0.0,3.0,5,voxelwise_rft
0.006666666666666667,0.0,0.0,0.0,7,voxelwise_rft
0.013333333333333334,1.1799410029498525e-05,0.0,0.1,7,voxelwise_rft
0.010666666666666666,0.0,0.0,0.25,7,voxelwise_rft
0.008,0.0002595870206489676,0.0,0.5,7,voxelwise_rft
0.005333333333333333,3.5398230088495574e-05,0.0,0.75,7,voxelwise_rft
0.006666666666666667,0.00017699115044247785,0.0,1.0,7,voxelwise_rft
0.009333333333333334,0.00071976401179941,0.0,1.25,7,voxelwise_rft
0.004,0.000943952802359882,0.0,1.5,7,voxelwise_rft
0.012,0.0022064896755162244,0.0,1.75,7,voxelwise_rft
0.006666666666666667,0.004943952802359882,0.0,2.0,7,voxelwise_rft
0.013333333333333334,0.007362831858407079,0.0,2.25,7,voxelwise_rft
0.006666666666666667,0.010761061946902656,0.0,2.5,7,voxelwise_rft
0.008,0.01929203539823009,0.0,2.75,7,voxelwise_rft
0.0026666666666666666,0.02584070796460177,0.0,3.0,7,voxelwise_rft
0.0026666666666666666,1.1799410029498525e-05,0.0,0.0,10,voxelwise_rft
0.004,0.0,0.0,0.1,10,voxelwise_rft
0.0,0.0,0.0,0.25,10,voxelwise_rft
0.006666666666666667,5.899705014749262e-05,0.0,0.5,10,voxelwise_rft
0.010666666666666666,0.0002949852507374631,0.0,0.75,10,voxelwise_rft
0.012,0.001262536873156342,0.0,1.0,10,voxelwise_rft
0.008,0.004165191740412979,0.0,1.25,10,voxelwise_rft
0.012,0.010879056047197641,0.0,1.5,10,voxelwise_rft
0.005333333333333333,0.027610619469026546,0.0,1.75,10,voxelwise_rft
0.009333333333333334,0.05633038348082596,0.0,2.0,10,voxelwise_rft
0.009333333333333334,0.10309144542772862,0.0,2.25,10,voxelwise_rft
0.006666666666666667,0.17339233038348084,0.0,2.5,10,voxelwise_rft
0.006666666666666667,0.26547492625368735,0.0,2.75,10,voxelwise_rft
0.009333333333333334,0.3703008849557522,0.0,3.0,10,voxelwise_rft
0.013333333333333334,0.0,0.0,0.0,15,voxelwise_rft
0.013333333333333334,1.1799410029498525e-05,0.0,0.1,15,voxelwise_rft
0.010666666666666666,2.359882005899705e-05,0.0,0.25,15,voxelwise_rft
0.005333333333333333,0.0002831858407079646,0.0,0.5,15,voxelwise_rft
0.006666666666666667,0.0026784660766961655,0.0,0.75,15,voxelwise_rft
0.012,0.01408849557522124,0.0,1.0,15,voxelwise_rft
0.005333333333333333,0.054772861356932157,0.0,1.25,15,voxelwise_rft
0.012,0.15064306784660766,0.0,1.5,15,voxelwise_rft
0.012,0.3222890855457227,0.0,1.75,15,voxelwise_rft
0.005333333333333333,0.5404483775811209,0.0,2.0,15,voxelwise_rft
0.006666666666666667,0.7385840707964602,0.0,2.25,15,voxelwise_rft
0.006666666666666667,0.8776165191740414,0.0,2.5,15,voxelwise_rft
0.009333333333333334,0.9541474926253688,0.0,2.75,15,voxelwise_rft
0.005333333333333333,0.9862300884955751,0.0,3.0,15,voxelwise_rft
0.008,2.359882005899705e-05,0.0,0.0,20,voxelwise_rft
0.004,0.0,0.0,0.1,20,voxelwise_rft
0.006666666666666667,0.0,0.0,0.25,20,voxelwise_rft
0.010666666666666666,0.00103834808259587,0.0,0.5,20,voxelwise_rft
0.009333333333333334,0.011870206489675515,0.0,0.75,20,voxelwise_rft
0.010666666666666666,0.06916814159292035,0.0,1.0,20,voxelwise_rft
0.012,0.23859587020648965,0.0,1.25,20,voxelwise_rft
0.004,0.5222890855457227,0.0,1.5,20,voxelwise_rft
0.010666666666666666,0.7923303834808261,0.0,1.75,20,voxelwise_rft
0.008,0.9377345132743362,0.0,2.0,20,voxelwise_rft
0.008,0.9886843657817108,0.0,2.25,20,voxelwise_rft
0.0026666666666666666,0.9987610619469027,0.0,2.5,20,voxelwise_rft
0.014666666666666666,0.999858407079646,0.0,2.75,20,voxelwise_rft
0.0026666666666666666,1.0,0.0,3.0,20,voxelwise_rft
0.006666666666666667,0.0,0.0,0.0,30,voxelwise_rft
0.006666666666666667,0.0,0.0,0.1,30,voxelwise_rft
0.0026666666666666666,0.00015339233038348082,0.0,0.25,30,voxelwise_rft
0.006666666666666667,0.006407079646017699,0.0,0.5,30,voxelwise_rft
0.006666666666666667,0.08180530973451326,0.0,0.75,30,voxelwise_rft
0.004,0.38304424778761065,0.0,1.0,30,voxelwise_rft
0.005333333333333333,0.7806253687315634,0.0,1.25,30,voxelwise_rft
0.004,0.9678702064896755,0.0,1.5,30,voxelwise_rft
0.009333333333333334,0.9983126843657816,0.0,1.75,30,voxelwise_rft
0.012,0.9999410029498524,0.0,2.0,30,voxelwise_rft
0.005333333333333333,1.0,0.0,2.25,30,voxelwise_rft
0.005333333333333333,1.0,0.0,2.5,30,voxelwise_rft
0.010666666666666666,1.0,0.0,2.75,30,voxelwise_rft
0.008,1.0,0.0,3.0,30,voxelwise_rft
0.0026666666666666666,0.0,0.0,0.0,45,voxelwise_rft
0.013333333333333334,1.1799410029498525e-05,0.0,0.1,45,voxelwise_rft
0.010666666666666666,0.0004955752212389381,0.0,0.25,45,voxelwise_rft
0.008,0.034973451327433625,0.0,0.5,45,voxelwise_rft
0.0026666666666666666,0.3643185840707965,0.0,0.75,45,voxelwise_rft
0.005333333333333333,0.8651799410029498,0.0,1.0,45,voxelwise_rft
0.008,0.9942300884955751,0.0,1.25,45,voxelwise_rft
0.010666666666666666,0.9999410029498524,0.0,1.5,45,voxelwise_rft
0.008,1.0,0.0,1.75,45,voxelwise_rft
0.005333333333333333,1.0,0.0,2.0,45,voxelwise_rft
0.013333333333333334,1.0,0.0,2.25,45,voxelwise_rft
0.009333333333333334,1.0,0.0,2.5,45,voxelwise_rft
0.016,1.0,0.0,2.75,45,voxelwise_rft
0.006666666666666667,1.0,0.0,3.0,45,voxelwise_rft
0.0026666666666666666,1.1799410029498525e-05,0.0,0.0,60,voxelwise_rft
0.0026666666666666666,0.0,0.0,0.1,60,voxelwise_rft
0.008,0.0013569321533923305,0.0,0.25,60,voxelwise_rft
0.010666666666666666,0.10958112094395278,0.0,0.5,60,voxelwise_rft
0.005333333333333333,0.6930973451327433,0.0,0.75,60,voxelwise_rft
0.010666666666666666,0.9870914454277285,0.0,1.0,60,voxelwise_rft
0.010666666666666666,0.9999410029498524,0.0,1.25,60,voxelwise_rft
0.006666666666666667,1.0,0.0,1.5,60,voxelwise_rft
0.004,1.0,0.0,1.75,60,voxelwise_rft
0.012,1.0,0.0,2.0,60,voxelwise_rft
0.008,1.0,0.0,2.25,60,voxelwise_rft
0.009333333333333334,1.0,0.0,2.5,60,voxelwise_rft
0.006666666666666667,1.0,0.0,2.75,60,voxelwise_rft
0.010666666666666666,1.0,0.0,3.0,60,voxelwise_rft
