FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,Clusterwise RFT,3.6,2.367668875320453
0.0,0.0,0.0,0.0,5,Clusterwise RFT,3.6,2.364643980292784
0.0,0.0,0.0,0.0,7,Clusterwise RFT,3.6,2.4029339445935394
0.0,0.0,0.0,0.0,10,Clusterwise RFT,3.6,2.3469340139138755
0.0,0.0,0.0,0.0,15,Clusterwise RFT,3.6,2.3557330252300597
0.0,0.0,0.0,0.0,20,Clusterwise RFT,3.6,2.354136741502407
0.0,0.0,0.0,0.0,30,Clusterwise RFT,3.6,2.3605111560273144
0.0,0.0,0.0,0.0,45,Clusterwise RFT,3.6,2.7087554223259653
0.0,0.0,0.0,0.0,60,Clusterwise RFT,3.6,2.359812011477377
0.0,0.0,0.0,0.1,2,Clusterwise RFT,3.6,2.3362287077234702
0.0,0.0,0.0,0.1,5,Clusterwise RFT,3.6,2.3571001991841043
0.0,0.0,0.0,0.1,7,Clusterwise RFT,3.6,2.3318970162067125
0.0,0.0,0.0,0.1,10,Clusterwise RFT,3.6,2.3458265797451667
0.0,0.0,0.0,0.1,15,Clusterwise RFT,3.6,2.3675516080284877
0.0,0.0,0.0,0.1,20,Clusterwise RFT,3.6,2.3474790464936284
0.0,0.0,0.0,0.1,30,Clusterwise RFT,3.6,2.354079518560556
0.0,0.0,0.0,0.1,45,Clusterwise RFT,3.6,2.3518994496461403
0.0,0.0,0.0,0.1,60,Clusterwise RFT,3.6,2.3386163673289166
0.0,0.0,0.0,0.25,2,Clusterwise RFT,3.6,2.3869307002778157
0.0,0.0,0.0,0.25,5,Clusterwise RFT,3.6,2.3583806929862297
0.0,0.0,0.0,0.25,7,Clusterwise RFT,3.6,2.369458128427622
0.0,0.0,0.0,0.25,10,Clusterwise RFT,3.6,2.3590214196046517
0.0,0.0,0.0,0.25,15,Clusterwise RFT,3.6,2.3559309733907843
0.0,0.0,0.0,0.25,20,Clusterwise RFT,3.6,2.3508170977420333
0.0,0.0,0.0,0.25,30,Clusterwise RFT,3.6,2.3546474270638353
0.0,1.7699115044247787e-05,0.0,0.25,45,Clusterwise RFT,3.6,2.349911752928843
0.0,1.7699115044247787e-05,0.0,0.25,60,Clusterwise RFT,3.6,2.353028006874201
0.0,0.0,0.0,0.5,2,Clusterwise RFT,3.6,2.367312940398001
0.0,0.0,0.0,0.5,5,Clusterwise RFT,3.6,2.349332615461368
0.0,0.0,0.0,0.5,7,Clusterwise RFT,3.6,2.3318332036261094
0.0,0.0,0.0,0.5,10,Clusterwise RFT,3.6,2.3616516189931187
0.0,1.7699115044247787e-05,0.0,0.5,15,Clusterwise RFT,3.6,2.3337089340979658
0.0,4.129793510324484e-05,0.0,0.5,20,Clusterwise RFT,3.6,2.35462652778716
0.0,0.000743362831858407,0.0,0.5,30,Clusterwise RFT,3.6,2.3543987138051627
0.0006666666666667043,0.01023008849557522,0.0,0.5,45,Clusterwise RFT,3.6,2.356004268675932
0.0006666666666667043,0.04320353982300885,0.0,0.5,60,Clusterwise RFT,3.6,2.354247078063216
0.0,0.0,0.0,0.75,2,Clusterwise RFT,3.6,2.321078405676395
0.0,0.0,0.0,0.75,5,Clusterwise RFT,3.6,2.3477274245900324
0.0,0.0,0.0,0.75,7,Clusterwise RFT,3.6,2.354505365650038
0.0,4.129793510324484e-05,0.0,0.75,10,Clusterwise RFT,3.6,2.383401257941697
0.0,0.0013097345132743363,0.0,0.75,15,Clusterwise RFT,3.6,2.360142864957373
0.0,0.008412979351032447,0.0,0.75,20,Clusterwise RFT,3.6,2.3465270536412963
0.0,0.06749852507374632,0.0,0.75,30,Clusterwise RFT,3.6,2.3510225596603185
0.0013333333333332975,0.2620589970501475,0.0,0.75,45,Clusterwise RFT,3.6,2.3564241387483738
0.0020000000000000018,0.4601120943952803,0.0,0.75,60,Clusterwise RFT,3.6,2.349950159322905
0.0,0.0,0.0,1.0,2,Clusterwise RFT,3.6,2.3318065304951237
0.0,0.0,0.0,1.0,5,Clusterwise RFT,3.6,2.3448039971596657
0.0,7.079646017699115e-05,0.0,1.0,7,Clusterwise RFT,3.6,2.414345663868383
0.0,0.00103834808259587,0.0,1.0,10,Clusterwise RFT,3.6,2.358781063258642
0.0006666666666667043,0.022348082595870206,0.0,1.0,15,Clusterwise RFT,3.6,2.3490316796164126
0.0006666666666667043,0.10254277286135692,0.0,1.0,20,Clusterwise RFT,3.6,2.3441833781998236
0.0020000000000000018,0.3568436578171091,0.0,1.0,30,Clusterwise RFT,3.6,2.3538831379121827
0.002666666666666706,0.6369203539823008,0.0,1.0,45,Clusterwise RFT,3.6,2.3729106857175672
0.0013333333333332975,0.793598820058997,0.0,1.0,60,Clusterwise RFT,3.6,2.358432995582192
0.0,0.0,0.0,1.25,2,Clusterwise RFT,3.6,2.3575022118230016
0.0,0.0,0.0,1.25,5,Clusterwise RFT,3.6,2.3456664489487573
0.0,0.00027138643067846607,0.0,1.25,7,Clusterwise RFT,3.6,2.3490754226648414
0.0,0.011445427728613568,0.0,1.25,10,Clusterwise RFT,3.6,2.344966046558754
0.0,0.13730973451327433,0.0,1.25,15,Clusterwise RFT,3.6,2.3616278292639072
0.0006666666666667043,0.3376165191740413,0.0,1.25,20,Clusterwise RFT,3.6,2.3522820525571273
0.0020000000000000018,0.6310206489675515,0.0,1.25,30,Clusterwise RFT,3.6,2.355518398738788
0.002666666666666706,0.8441061946902655,0.0,1.25,45,Clusterwise RFT,3.6,2.350518635389442
0.0033333333333332993,0.9297345132743364,0.0,1.25,60,Clusterwise RFT,3.6,2.352313748436398
0.0,0.0,0.0,1.5,2,Clusterwise RFT,3.6,2.345219341082286
0.0,8.849557522123893e-05,0.0,1.5,5,Clusterwise RFT,3.6,2.3864384098937372
0.0,0.0026017699115044243,0.0,1.5,7,Clusterwise RFT,3.6,2.3514003904894176
0.0,0.05569321533923304,0.0,1.5,10,Clusterwise RFT,3.6,2.3534311198894318
0.002666666666666706,0.32883775811209437,0.0,1.5,15,Clusterwise RFT,3.6,2.3516911854847717
0.0006666666666667043,0.5600884955752212,0.0,1.5,20,Clusterwise RFT,3.6,2.3567266084037923
0.0040000000000000036,0.8042949852507375,0.0,1.5,30,Clusterwise RFT,3.6,2.363880384313776
0.0040000000000000036,0.9336460176991151,0.0,1.5,45,Clusterwise RFT,3.6,2.363424580893085
0.006000000000000005,0.9715870206489674,0.0,1.5,60,Clusterwise RFT,3.6,2.370732548314737
0.0,0.0,0.0,1.75,2,Clusterwise RFT,3.6,2.360077888903085
0.0,0.00017699115044247785,0.0,1.75,5,Clusterwise RFT,3.6,2.3530036627841358
0.0006666666666667043,0.011734513274336281,0.0,1.75,7,Clusterwise RFT,3.6,2.357815926850621
0.0013333333333332975,0.1572566371681416,0.0,1.75,10,Clusterwise RFT,3.6,2.3625633335493954
0.0020000000000000018,0.5082418879056047,0.0,1.75,15,Clusterwise RFT,3.6,2.3582923007664207
0.002666666666666706,0.7190206489675516,0.0,1.75,20,Clusterwise RFT,3.6,2.3516130701214255
0.0020000000000000018,0.8970973451327433,0.0,1.75,30,Clusterwise RFT,3.6,2.348420026992611
0.00666666666666671,0.9683008849557522,0.0,1.75,45,Clusterwise RFT,3.6,2.3717365057789124
0.0040000000000000036,0.9861415929203537,0.0,1.75,60,Clusterwise RFT,3.6,2.3505297854507847
0.0,0.0,0.0,2.0,2,Clusterwise RFT,3.6,2.369188993961452
0.0006666666666667043,0.0007256637168141592,0.0,2.0,5,Clusterwise RFT,3.6,2.3428015112240597
0.0,0.03226548672566371,0.0,2.0,7,Clusterwise RFT,3.6,2.3443117877250383
0.0013333333333332975,0.2906371681415929,0.0,2.0,10,Clusterwise RFT,3.6,2.353164103982534
0.0033333333333332993,0.6528495575221239,0.0,2.0,15,Clusterwise RFT,3.6,2.353187475799397
0.0040000000000000036,0.8226666666666667,0.0,2.0,20,Clusterwise RFT,3.6,2.3664963283016744
0.0040000000000000036,0.9431622418879055,0.0,2.0,30,Clusterwise RFT,3.6,2.3481632135154573
0.002666666666666706,0.9820589970501473,0.0,2.0,45,Clusterwise RFT,3.6,2.3541665781818217
0.006000000000000005,0.992023598820059,0.0,2.0,60,Clusterwise RFT,3.6,2.3506146404569948
0.0,0.0,0.0,2.25,2,Clusterwise RFT,3.6,2.326478183542182
0.0,0.0019292035398230088,0.0,2.25,5,Clusterwise RFT,3.6,2.3618319546490296
0.0006666666666667043,0.07599410029498525,0.0,2.25,7,Clusterwise RFT,3.6,2.356819584081453
0.0006666666666667043,0.41775221238938054,0.0,2.25,10,Clusterwise RFT,3.6,2.346166669027975
0.004666666666666708,0.754117994100295,0.0,2.25,15,Clusterwise RFT,3.6,2.354724836224449
0.0006666666666667043,0.8877994100294985,0.0,2.25,20,Clusterwise RFT,3.6,2.356924216497829
0.0020000000000000018,0.9663539823008849,0.0,2.25,30,Clusterwise RFT,3.6,2.3492647735742684
0.0020000000000000018,0.9888495575221238,0.0,2.25,45,Clusterwise RFT,3.6,2.3519450519802954
0.0033333333333332993,0.9946017699115044,0.0,2.25,60,Clusterwise RFT,3.6,2.35314912632097
0.0,0.0,0.0,2.5,2,Clusterwise RFT,3.6,2.346847264669672
0.0,0.004902654867256637,0.0,2.5,5,Clusterwise RFT,3.6,2.3531376380004936
0.0033333333333332993,0.14444247787610617,0.0,2.5,7,Clusterwise RFT,3.6,2.3511940934894158
0.0013333333333332975,0.5323244837758111,0.0,2.5,10,Clusterwise RFT,3.6,2.354385968618918
0.0020000000000000018,0.8291091445427728,0.0,2.5,15,Clusterwise RFT,3.6,2.3549252056499124
0.002666666666666706,0.9263008849557521,0.0,2.5,20,Clusterwise RFT,3.6,2.369253825200182
0.0020000000000000018,0.9780884955752212,0.0,2.5,30,Clusterwise RFT,3.6,2.3483909757036434
0.004666666666666708,0.9929734513274336,0.0,2.5,45,Clusterwise RFT,3.6,2.3563860307453415
0.0033333333333332993,0.9964542772861357,0.0,2.5,60,Clusterwise RFT,3.6,2.3663376771282776
0.0,0.0,0.0,2.75,2,Clusterwise RFT,3.6,2.397572778450424
0.0,0.009610619469026548,0.0,2.75,5,Clusterwise RFT,3.6,2.3580644111319464
0.0006666666666667043,0.22627138643067846,0.0,2.75,7,Clusterwise RFT,3.6,2.3493482004274013
0.002666666666666706,0.628165191740413,0.0,2.75,10,Clusterwise RFT,3.6,2.373703730666527
0.0020000000000000018,0.8792861356932153,0.0,2.75,15,Clusterwise RFT,3.6,2.36159838631679
0.0040000000000000036,0.9493451327433629,0.0,2.75,20,Clusterwise RFT,3.6,2.365874238190301
0.005333333333333301,0.9847905604719763,0.0,2.75,30,Clusterwise RFT,3.6,2.3477783222277737
0.004666666666666708,0.9951563421828908,0.0,2.75,45,Clusterwise RFT,3.6,2.351128281902167
0.0033333333333332993,0.9975339233038348,0.0,2.75,60,Clusterwise RFT,3.6,2.3567948768700613
0.0,0.0,0.0,3.0,2,Clusterwise RFT,3.6,2.33378027477553
0.0,0.01966961651917404,0.0,3.0,5,Clusterwise RFT,3.6,2.3465206941799797
0.0020000000000000018,0.3119115044247787,0.0,3.0,7,Clusterwise RFT,3.6,2.3465519714013965
0.0033333333333332993,0.7061592920353981,0.0,3.0,10,Clusterwise RFT,3.6,2.348453590918214
0.00666666666666671,0.9132625368731563,0.0,3.0,15,Clusterwise RFT,3.6,2.3481092372374395
0.002666666666666706,0.9651858407079645,0.0,3.0,20,Clusterwise RFT,3.6,2.3490758136353365
0.0020000000000000018,0.9895870206489674,0.0,3.0,30,Clusterwise RFT,3.6,2.3574261569666897
0.0033333333333332993,0.9961651917404131,0.0,3.0,45,Clusterwise RFT,3.6,2.350488944092042
0.0033333333333332993,0.9980707964601768,0.0,3.0,60,Clusterwise RFT,3.6,2.349935185532968
0.0,0.0,0.1,0.0,2,Clusterwise RFT,3.6,2.3559077563082877
0.0,0.0,0.1,0.0,5,Clusterwise RFT,3.6,2.360693547234493
0.0,0.0,0.1,0.0,7,Clusterwise RFT,3.6,2.357310029498184
0.0,0.0,0.1,0.0,10,Clusterwise RFT,3.6,2.360251266012001
0.0,0.0,0.1,0.0,15,Clusterwise RFT,3.6,2.372893863409613
0.0,0.0,0.1,0.0,20,Clusterwise RFT,3.6,2.357913798919887
0.0,0.0,0.1,0.0,30,Clusterwise RFT,3.6,2.3482468227087923
0.0,0.0,0.1,0.0,45,Clusterwise RFT,3.6,2.357174436712044
0.0,0.0,0.1,0.0,60,Clusterwise RFT,3.6,2.382576451723676
0.0,0.0,0.1,0.1,2,Clusterwise RFT,3.6,2.3682501533316036
0.0,0.0,0.1,0.1,5,Clusterwise RFT,3.6,2.349351150573855
0.0,0.0,0.1,0.1,7,Clusterwise RFT,3.6,2.3558852185450183
0.0,0.0,0.1,0.1,10,Clusterwise RFT,3.6,2.348108997037355
0.0,0.0,0.1,0.1,15,Clusterwise RFT,3.6,2.3617505925270357
