FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,Clusterwise RFT,2.4,2.369417582117997
0.0,0.0,0.0,0.0,5,Clusterwise RFT,2.4,2.357427389412997
0.0,0.0,0.0,0.0,7,Clusterwise RFT,2.4,2.3546593673936163
0.0,0.0,0.0,0.0,10,Clusterwise RFT,2.4,2.3619304203354896
0.0,0.0,0.0,0.0,15,Clusterwise RFT,2.4,2.358327700187912
0.0,0.0,0.0,0.0,20,Clusterwise RFT,2.4,2.3620445312620686
0.0,0.0,0.0,0.0,30,Clusterwise RFT,2.4,2.355202809628636
0.0,0.0,0.0,0.0,45,Clusterwise RFT,2.4,2.354798735170765
0.0,0.0,0.0,0.0,60,Clusterwise RFT,2.4,2.3546709156243564
0.0,0.0,0.0,0.1,2,Clusterwise RFT,2.4,2.3607680428552493
0.0,0.0,0.0,0.1,5,Clusterwise RFT,2.4,2.3521314072295807
0.0,0.0,0.0,0.1,7,Clusterwise RFT,2.4,2.3583505106601805
0.0,0.0,0.0,0.1,10,Clusterwise RFT,2.4,2.3567262625123893
0.0,0.0,0.0,0.1,15,Clusterwise RFT,2.4,2.3504718011773584
0.0,0.0,0.0,0.1,20,Clusterwise RFT,2.4,2.3506393252225766
0.0,0.0,0.0,0.1,30,Clusterwise RFT,2.4,2.3501519646507587
0.0,0.0,0.0,0.1,45,Clusterwise RFT,2.4,2.3512723844163386
0.0,0.0,0.0,0.1,60,Clusterwise RFT,2.4,2.3529320698901377
0.0,0.0,0.0,0.25,2,Clusterwise RFT,2.4,2.34229238965998
0.0,0.0,0.0,0.25,5,Clusterwise RFT,2.4,2.3592980220739985
0.0,0.0,0.0,0.25,7,Clusterwise RFT,2.4,2.347679153703315
0.0,0.0,0.0,0.25,10,Clusterwise RFT,2.4,2.3535866889642576
0.0,0.0,0.0,0.25,15,Clusterwise RFT,2.4,2.3539056914363123
0.0,0.0,0.0,0.25,20,Clusterwise RFT,2.4,2.355913824315347
0.0,0.0008908554572271385,0.0,0.25,30,Clusterwise RFT,2.4,2.354196800211166
0.010666666666666713,0.020171091445427728,0.0,0.25,45,Clusterwise RFT,2.4,2.352702986313005
0.05666666666666664,0.11882005899705014,0.0,0.25,60,Clusterwise RFT,2.4,2.3529237050978256
0.0,0.0,0.0,0.5,2,Clusterwise RFT,2.4,2.368048924425122
0.0,0.0,0.0,0.5,5,Clusterwise RFT,2.4,2.350426917807625
0.0,8.259587020648968e-05,0.0,0.5,7,Clusterwise RFT,2.4,2.349626418197039
0.0,0.0008200589970501476,0.0,0.5,10,Clusterwise RFT,2.4,2.358137567718862
0.03066666666666662,0.05182300884955752,0.0,0.5,15,Clusterwise RFT,2.4,2.3584285524762225
0.1286666666666667,0.2388790560471976,0.0,0.5,20,Clusterwise RFT,2.4,2.3571130042557935
0.2753333333333333,0.5626194690265487,0.0,0.5,30,Clusterwise RFT,2.4,2.350594952223789
0.3406666666666667,0.8015575221238939,0.0,0.5,45,Clusterwise RFT,2.4,2.358830908599428
0.352,0.9153510324483776,0.0,0.5,60,Clusterwise RFT,2.4,2.3531993852413295
0.0,0.0,0.0,0.75,2,Clusterwise RFT,2.4,2.3551214506486575
0.0,0.0,0.0,0.75,5,Clusterwise RFT,2.4,2.359901939811264
0.004666666666666708,0.009858407079646017,0.0,0.75,7,Clusterwise RFT,2.4,2.356238096556357
0.09666666666666668,0.19002949852507375,0.0,0.75,10,Clusterwise RFT,2.4,2.3519996878853466
0.28,0.5687020648967551,0.0,0.75,15,Clusterwise RFT,2.4,2.3501330146179664
0.31866666666666665,0.7549321533923304,0.0,0.75,20,Clusterwise RFT,2.4,2.3559881166983323
0.3613333333333333,0.932023598820059,0.0,0.75,30,Clusterwise RFT,2.4,2.3570159704432196
0.3653333333333333,0.9927315634218288,0.0,0.75,45,Clusterwise RFT,2.4,2.352901254582416
0.3833333333333333,0.9994513274336282,0.0,0.75,60,Clusterwise RFT,2.4,2.3549074107355636
0.0,0.0,0.0,1.0,2,Clusterwise RFT,2.4,2.359542009320545
0.005333333333333301,0.00720353982300885,0.0,1.0,5,Clusterwise RFT,2.4,2.3480927548289774
0.1166666666666667,0.21181710914454277,0.0,1.0,7,Clusterwise RFT,2.4,2.368638985170582
0.276,0.587716814159292,0.0,1.0,10,Clusterwise RFT,2.4,2.3501297772961265
0.3726666666666667,0.855787610619469,0.0,1.0,15,Clusterwise RFT,2.4,2.3583701772214587
0.3846666666666667,0.9568495575221238,0.0,1.0,20,Clusterwise RFT,2.4,2.35437876599754
0.3706666666666667,0.9973982300884955,0.0,1.0,30,Clusterwise RFT,2.4,2.3566114177135336
0.3546666666666667,0.9999941002949853,0.0,1.0,45,Clusterwise RFT,2.4,2.352188246413532
0.3593333333333333,1.0,0.0,1.0,60,Clusterwise RFT,2.4,2.358187903213402
0.0,0.0,0.0,1.25,2,Clusterwise RFT,2.4,2.3401690482002944
0.052000000000000046,0.1056283185840708,0.0,1.25,5,Clusterwise RFT,2.4,2.3501570175694617
0.2493333333333333,0.523622418879056,0.0,1.25,7,Clusterwise RFT,2.4,2.349802984432025
0.32399999999999995,0.8172625368731563,0.0,1.25,10,Clusterwise RFT,2.4,2.3564670913199626
0.3433333333333334,0.9726961651917403,0.0,1.25,15,Clusterwise RFT,2.4,2.3511154738992697
0.3633333333333333,0.9971209439528023,0.0,1.25,20,Clusterwise RFT,2.4,2.357504366133032
0.3626666666666667,0.9999882005899705,0.0,1.25,30,Clusterwise RFT,2.4,2.355272872823638
0.3693333333333333,1.0,0.0,1.25,45,Clusterwise RFT,2.4,2.3566870063122995
0.3526666666666667,1.0,0.0,1.25,60,Clusterwise RFT,2.4,2.354148668640085
0.0,0.0,0.0,1.5,2,Clusterwise RFT,2.4,2.349033906700216
0.16000000000000003,0.3340530973451328,0.0,1.5,5,Clusterwise RFT,2.4,2.352451512669325
0.3413333333333334,0.7227433628318585,0.0,1.5,7,Clusterwise RFT,2.4,2.3573881475127485
0.3666666666666667,0.9378702064896755,0.0,1.5,10,Clusterwise RFT,2.4,2.3497397126285278
0.3573333333333333,0.9973097345132743,0.0,1.5,15,Clusterwise RFT,2.4,2.3486941125117653
0.388,0.9999351032448377,0.0,1.5,20,Clusterwise RFT,2.4,2.352885087935031
0.3606666666666667,1.0,0.0,1.5,30,Clusterwise RFT,2.4,2.356416409393482
0.378,1.0,0.0,1.5,45,Clusterwise RFT,2.4,2.353378519470476
0.386,1.0,0.0,1.5,60,Clusterwise RFT,2.4,2.3544041990981244
0.0,0.0,0.0,1.75,2,Clusterwise RFT,2.4,2.3578507792739454
0.2566666666666667,0.5333392330383481,0.0,1.75,5,Clusterwise RFT,2.4,2.3617986860403417
0.3553333333333333,0.8584778761061947,0.0,1.75,7,Clusterwise RFT,2.4,2.3529430084206178
0.388,0.9852802359882005,0.0,1.75,10,Clusterwise RFT,2.4,2.3640538415296426
0.382,0.9998761061946903,0.0,1.75,15,Clusterwise RFT,2.4,2.357027677248372
0.368,1.0,0.0,1.75,20,Clusterwise RFT,2.4,2.3526013746736596
0.376,1.0,0.0,1.75,30,Clusterwise RFT,2.4,2.357228925473166
0.3706666666666667,1.0,0.0,1.75,45,Clusterwise RFT,2.4,2.3580762373689623
0.3713333333333333,1.0,0.0,1.75,60,Clusterwise RFT,2.4,2.355468552788456
0.0,0.0,0.0,2.0,2,Clusterwise RFT,2.4,2.3310342535851074
0.32266666666666666,0.6734454277286136,0.0,2.0,5,Clusterwise RFT,2.4,2.3542446097005967
0.3486666666666667,0.936825958702065,0.0,2.0,7,Clusterwise RFT,2.4,2.3635175027387905
0.384,0.9975398230088496,0.0,2.0,10,Clusterwise RFT,2.4,2.352052391424356
0.3673333333333333,0.9999941002949853,0.0,2.0,15,Clusterwise RFT,2.4,2.359985832907555
0.3613333333333333,1.0,0.0,2.0,20,Clusterwise RFT,2.4,2.3558909026562036
0.35,1.0,0.0,2.0,30,Clusterwise RFT,2.4,2.3555130784707394
0.372,1.0,0.0,2.0,45,Clusterwise RFT,2.4,2.3513476797349004
0.3646666666666667,1.0,0.0,2.0,60,Clusterwise RFT,2.4,2.357664912000909
0.0,0.0,0.0,2.25,2,Clusterwise RFT,2.4,2.380787658863772
0.33666666666666667,0.782094395280236,0.0,2.25,5,Clusterwise RFT,2.4,2.344267104857774
0.344,0.9771799410029498,0.0,2.25,7,Clusterwise RFT,2.4,2.352476969748017
0.3553333333333333,0.999740412979351,0.0,2.25,10,Clusterwise RFT,2.4,2.3496159324383186
0.366,1.0,0.0,2.25,15,Clusterwise RFT,2.4,2.3551011475490164
0.3733333333333333,1.0,0.0,2.25,20,Clusterwise RFT,2.4,2.3544741005137957
0.384,1.0,0.0,2.25,30,Clusterwise RFT,2.4,2.362813863218278
0.3673333333333333,1.0,0.0,2.25,45,Clusterwise RFT,2.4,2.3544447224757596
0.3546666666666667,1.0,0.0,2.25,60,Clusterwise RFT,2.4,2.3521436488302006
0.0,0.0,0.0,2.5,2,Clusterwise RFT,2.4,2.3663595598472393
0.3533333333333334,0.8610796460176993,0.0,2.5,5,Clusterwise RFT,2.4,2.352723145907275
0.3506666666666667,0.9927787610619467,0.0,2.5,7,Clusterwise RFT,2.4,2.3491041499673755
0.3746666666666667,0.999976401179941,0.0,2.5,10,Clusterwise RFT,2.4,2.3550784202895843
0.354,1.0,0.0,2.5,15,Clusterwise RFT,2.4,2.3528924750533995
0.3606666666666667,1.0,0.0,2.5,20,Clusterwise RFT,2.4,2.35237949686898
0.372,1.0,0.0,2.5,30,Clusterwise RFT,2.4,2.351812816467876
0.384,1.0,0.0,2.5,45,Clusterwise RFT,2.4,2.359447062101834
0.3733333333333333,1.0,0.0,2.5,60,Clusterwise RFT,2.4,2.354379001136227
0.0,8.259587020648968e-05,0.0,2.75,2,Clusterwise RFT,2.4,2.3463723368437424
0.348,0.9180943952802361,0.0,2.75,5,Clusterwise RFT,2.4,2.3463382532086645
0.3706666666666667,0.9981651917404128,0.0,2.75,7,Clusterwise RFT,2.4,2.352472022829747
0.3806666666666667,0.9999941002949853,0.0,2.75,10,Clusterwise RFT,2.4,2.355885765834984
0.372,1.0,0.0,2.75,15,Clusterwise RFT,2.4,2.3532451102075056
0.368,1.0,0.0,2.75,20,Clusterwise RFT,2.4,2.3504720156611834
0.3546666666666667,1.0,0.0,2.75,30,Clusterwise RFT,2.4,2.355897262850425
0.3826666666666667,1.0,0.0,2.75,45,Clusterwise RFT,2.4,2.3549519172627265
0.3653333333333333,1.0,0.0,2.75,60,Clusterwise RFT,2.4,2.3547057703717256
0.0,0.0,0.0,3.0,2,Clusterwise RFT,2.4,2.360967734462894
0.3653333333333333,0.9546548672566372,0.0,3.0,5,Clusterwise RFT,2.4,2.3497975381182052
0.3706666666666667,0.9995929203539822,0.0,3.0,7,Clusterwise RFT,2.4,2.35798901049117
0.3753333333333333,1.0,0.0,3.0,10,Clusterwise RFT,2.4,2.352936737297441
0.3526666666666667,1.0,0.0,3.0,15,Clusterwise RFT,2.4,2.3498404514000026
0.3573333333333333,1.0,0.0,3.0,20,Clusterwise RFT,2.4,2.351255098107589
0.3493333333333334,1.0,0.0,3.0,30,Clusterwise RFT,2.4,2.3547080987932416
0.3686666666666667,1.0,0.0,3.0,45,Clusterwise RFT,2.4,2.354755892527452
0.3493333333333334,1.0,0.0,3.0,60,Clusterwise RFT,2.4,2.3559779632636433
0.0,0.0,0.1,0.0,2,Clusterwise RFT,2.4,2.336393028875548
0.0,0.0,0.1,0.0,5,Clusterwise RFT,2.4,2.3481975253425125
0.0,0.0,0.1,0.0,7,Clusterwise RFT,2.4,2.3583817508337996
0.0,0.0,0.1,0.0,10,Clusterwise RFT,2.4,2.355104911879781
0.0,0.0,0.1,0.0,15,Clusterwise RFT,2.4,2.35517622349698
0.0,0.0,0.1,0.0,20,Clusterwise RFT,2.4,2.357233653290816
0.0,0.0,0.1,0.0,30,Clusterwise RFT,2.4,2.3570450334424766
0.0,0.0,0.1,0.0,45,Clusterwise RFT,2.4,2.3529374857015397
0.0,0.0,0.1,0.0,60,Clusterwise RFT,2.4,2.352576883645548
0.0,0.0,0.1,0.1,2,Clusterwise RFT,2.4,2.349458558053595
0.0,0.0,0.1,0.1,5,Clusterwise RFT,2.4,2.3558352376745635
0.0,0.0,0.1,0.1,7,Clusterwise RFT,2.4,2.3592638003536104
0.0,0.0,0.1,0.1,10,Clusterwise RFT,2.4,2.3542344192056293
0.0,0.0,0.1,0.1,15,Clusterwise RFT,2.4,2.355186511196971
0.0,0.0,0.1,0.1,20,Clusterwise RFT,2.4,2.354112261986871
