FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,Clusterwise RFT,2.6,2.367668875320453
0.0,0.0,0.0,0.0,5,Clusterwise RFT,2.6,2.364643980292784
0.0,0.0,0.0,0.0,7,Clusterwise RFT,2.6,2.4029339445935394
0.0,0.0,0.0,0.0,10,Clusterwise RFT,2.6,2.3469340139138755
0.0,0.0,0.0,0.0,15,Clusterwise RFT,2.6,2.3557330252300597
0.0,0.0,0.0,0.0,20,Clusterwise RFT,2.6,2.354136741502407
0.0,0.0,0.0,0.0,30,Clusterwise RFT,2.6,2.3605111560273144
0.0,0.0,0.0,0.0,45,Clusterwise RFT,2.6,2.7087554223259653
0.0,0.0,0.0,0.0,60,Clusterwise RFT,2.6,2.359812011477377
0.0,0.0,0.0,0.1,2,Clusterwise RFT,2.6,2.3362287077234702
0.0,0.0,0.0,0.1,5,Clusterwise RFT,2.6,2.3571001991841043
0.0,0.0,0.0,0.1,7,Clusterwise RFT,2.6,2.3318970162067125
0.0,0.0,0.0,0.1,10,Clusterwise RFT,2.6,2.3458265797451667
0.0,0.0,0.0,0.1,15,Clusterwise RFT,2.6,2.3675516080284877
0.0,0.0,0.0,0.1,20,Clusterwise RFT,2.6,2.3474790464936284
0.0,0.0,0.0,0.1,30,Clusterwise RFT,2.6,2.354079518560556
0.0,0.0,0.0,0.1,45,Clusterwise RFT,2.6,2.3518994496461403
0.0,0.0,0.0,0.1,60,Clusterwise RFT,2.6,2.3386163673289166
0.0,0.0,0.0,0.25,2,Clusterwise RFT,2.6,2.3869307002778157
0.0,0.0,0.0,0.25,5,Clusterwise RFT,2.6,2.3583806929862297
0.0,0.0,0.0,0.25,7,Clusterwise RFT,2.6,2.369458128427622
0.0,0.0,0.0,0.25,10,Clusterwise RFT,2.6,2.3590214196046517
0.0,0.0,0.0,0.25,15,Clusterwise RFT,2.6,2.3559309733907843
0.0,0.0,0.0,0.25,20,Clusterwise RFT,2.6,2.3508170977420333
0.0,0.0,0.0,0.25,30,Clusterwise RFT,2.6,2.3546474270638353
0.0,0.0,0.0,0.25,45,Clusterwise RFT,2.6,2.349911752928843
0.0,0.00012389380530973453,0.0,0.25,60,Clusterwise RFT,2.6,2.353028006874201
0.0,0.0,0.0,0.5,2,Clusterwise RFT,2.6,2.367312940398001
0.0,0.0,0.0,0.5,5,Clusterwise RFT,2.6,2.349332615461368
0.0,0.0,0.0,0.5,7,Clusterwise RFT,2.6,2.3318332036261094
0.0,0.0,0.0,0.5,10,Clusterwise RFT,2.6,2.3616516189931187
0.0,0.0001592920353982301,0.0,0.5,15,Clusterwise RFT,2.6,2.3337089340979658
0.0,0.0014218289085545723,0.0,0.5,20,Clusterwise RFT,2.6,2.35462652778716
0.006000000000000005,0.027339233038348083,0.0,0.5,30,Clusterwise RFT,2.6,2.3543987138051627
0.040000000000000036,0.17753982300884952,0.0,0.5,45,Clusterwise RFT,2.6,2.356004268675932
0.09599999999999997,0.36756932153392335,0.0,0.5,60,Clusterwise RFT,2.6,2.354247078063216
0.0,0.0,0.0,0.75,2,Clusterwise RFT,2.6,2.321078405676395
0.0,0.0,0.0,0.75,5,Clusterwise RFT,2.6,2.3477274245900324
0.0,0.0,0.0,0.75,7,Clusterwise RFT,2.6,2.354505365650038
0.0,0.002342182890855457,0.0,0.75,10,Clusterwise RFT,2.6,2.383401257941697
0.008666666666666711,0.0503716814159292,0.0,0.75,15,Clusterwise RFT,2.6,2.360142864957373
0.04933333333333334,0.18673746312684367,0.0,0.75,20,Clusterwise RFT,2.6,2.3465270536412963
0.11399999999999999,0.4544424778761062,0.0,0.75,30,Clusterwise RFT,2.6,2.3510225596603185
0.15533333333333332,0.6750619469026548,0.0,0.75,45,Clusterwise RFT,2.6,2.3564241387483738
0.15800000000000003,0.7969144542772862,0.0,0.75,60,Clusterwise RFT,2.6,2.349950159322905
0.0,0.0,0.0,1.0,2,Clusterwise RFT,2.6,2.3318065304951237
0.0,0.0,0.0,1.0,5,Clusterwise RFT,2.6,2.3448039971596657
0.0006666666666667043,0.0055280235988200595,0.0,1.0,7,Clusterwise RFT,2.6,2.414345663868383
0.01733333333333331,0.08202949852507374,0.0,1.0,10,Clusterwise RFT,2.6,2.358781063258642
0.08466666666666667,0.3589085545722714,0.0,1.0,15,Clusterwise RFT,2.6,2.3490316796164126
0.10599999999999998,0.5439705014749262,0.0,1.0,20,Clusterwise RFT,2.6,2.3441833781998236
0.14466666666666672,0.7443008849557523,0.0,1.0,30,Clusterwise RFT,2.6,2.3538831379121827
0.16800000000000004,0.8845486725663718,0.0,1.0,45,Clusterwise RFT,2.6,2.3729106857175672
0.18999999999999995,0.9436814159292036,0.0,1.0,60,Clusterwise RFT,2.6,2.358432995582192
0.0,0.0,0.0,1.25,2,Clusterwise RFT,2.6,2.3575022118230016
0.0006666666666667043,0.0012507374631268438,0.0,1.25,5,Clusterwise RFT,2.6,2.3456664489487573
0.010666666666666713,0.062218289085545726,0.0,1.25,7,Clusterwise RFT,2.6,2.3490754226648414
0.06066666666666665,0.33256047197640115,0.0,1.25,10,Clusterwise RFT,2.6,2.344966046558754
0.124,0.609858407079646,0.0,1.25,15,Clusterwise RFT,2.6,2.3616278292639072
0.1293333333333333,0.7491563421828908,0.0,1.25,20,Clusterwise RFT,2.6,2.3522820525571273
0.15133333333333332,0.8854218289085545,0.0,1.25,30,Clusterwise RFT,2.6,2.355518398738788
0.16933333333333334,0.9580884955752211,0.0,1.25,45,Clusterwise RFT,2.6,2.350518635389442
0.18466666666666665,0.9817935103244836,0.0,1.25,60,Clusterwise RFT,2.6,2.352313748436398
0.0,0.0,0.0,1.5,2,Clusterwise RFT,2.6,2.345219341082286
0.005333333333333301,0.017469026548672568,0.0,1.5,5,Clusterwise RFT,2.6,2.3864384098937372
0.04400000000000004,0.23083185840707965,0.0,1.5,7,Clusterwise RFT,2.6,2.3514003904894176
0.09533333333333338,0.540802359882006,0.0,1.5,10,Clusterwise RFT,2.6,2.3534311198894318
0.1393333333333333,0.7592271386430678,0.0,1.5,15,Clusterwise RFT,2.6,2.3516911854847717
0.1293333333333333,0.8640589970501475,0.0,1.5,20,Clusterwise RFT,2.6,2.3567266084037923
0.16733333333333333,0.9477286135693215,0.0,1.5,30,Clusterwise RFT,2.6,2.363880384313776
0.19399999999999995,0.9817227138643065,0.0,1.5,45,Clusterwise RFT,2.6,2.363424580893085
0.18666666666666665,0.9912507374631269,0.0,1.5,60,Clusterwise RFT,2.6,2.370732548314737
0.0,0.0,0.0,1.75,2,Clusterwise RFT,2.6,2.360077888903085
0.01200000000000001,0.08217699115044248,0.0,1.75,5,Clusterwise RFT,2.6,2.3530036627841358
0.07533333333333336,0.41975221238938054,0.0,1.75,7,Clusterwise RFT,2.6,2.357815926850621
0.1206666666666667,0.6807433628318583,0.0,1.75,10,Clusterwise RFT,2.6,2.3625633335493954
0.14266666666666672,0.8519469026548674,0.0,1.75,15,Clusterwise RFT,2.6,2.3582923007664207
0.15533333333333332,0.9238879056047198,0.0,1.75,20,Clusterwise RFT,2.6,2.3516130701214255
0.16466666666666663,0.9729203539823008,0.0,1.75,30,Clusterwise RFT,2.6,2.348420026992611
0.18666666666666665,0.9909852507374629,0.0,1.75,45,Clusterwise RFT,2.6,2.3717365057789124
0.17133333333333334,0.9954926253687314,0.0,1.75,60,Clusterwise RFT,2.6,2.3505297854507847
0.0,0.0,0.0,2.0,2,Clusterwise RFT,2.6,2.369188993961452
0.038000000000000034,0.20201769911504425,0.0,2.0,5,Clusterwise RFT,2.6,2.3428015112240597
0.09599999999999997,0.5595103244837758,0.0,2.0,7,Clusterwise RFT,2.6,2.3443117877250383
0.1373333333333333,0.7757522123893805,0.0,2.0,10,Clusterwise RFT,2.6,2.353164103982534
0.14200000000000002,0.9085250737463126,0.0,2.0,15,Clusterwise RFT,2.6,2.353187475799397
0.16000000000000003,0.9547492625368732,0.0,2.0,20,Clusterwise RFT,2.6,2.3664963283016744
0.16600000000000004,0.9846253687315633,0.0,2.0,30,Clusterwise RFT,2.6,2.3481632135154573
0.16800000000000004,0.9945132743362831,0.0,2.0,45,Clusterwise RFT,2.6,2.3541665781818217
0.17266666666666663,0.9974454277286136,0.0,2.0,60,Clusterwise RFT,2.6,2.3506146404569948
0.0,0.0,0.0,2.25,2,Clusterwise RFT,2.6,2.326478183542182
0.06466666666666665,0.33394690265486726,0.0,2.25,5,Clusterwise RFT,2.6,2.3618319546490296
0.1273333333333333,0.6594926253687315,0.0,2.25,7,Clusterwise RFT,2.6,2.356819584081453
0.15666666666666662,0.8426135693215338,0.0,2.25,10,Clusterwise RFT,2.6,2.346166669027975
0.15200000000000002,0.94,0.0,2.25,15,Clusterwise RFT,2.6,2.354724836224449
0.15133333333333332,0.9721297935103245,0.0,2.25,20,Clusterwise RFT,2.6,2.356924216497829
0.16666666666666663,0.9902300884955751,0.0,2.25,30,Clusterwise RFT,2.6,2.3492647735742684
0.17400000000000004,0.9963834808259586,0.0,2.25,45,Clusterwise RFT,2.6,2.3519450519802954
0.19733333333333336,0.9980353982300884,0.0,2.25,60,Clusterwise RFT,2.6,2.35314912632097
0.0,0.0,0.0,2.5,2,Clusterwise RFT,2.6,2.346847264669672
0.08933333333333338,0.4462241887905605,0.0,2.5,5,Clusterwise RFT,2.6,2.3531376380004936
0.136,0.736023598820059,0.0,2.5,7,Clusterwise RFT,2.6,2.3511940934894158
0.1266666666666667,0.8872920353982301,0.0,2.5,10,Clusterwise RFT,2.6,2.354385968618918
0.15133333333333332,0.9607315634218287,0.0,2.5,15,Clusterwise RFT,2.6,2.3549252056499124
0.15466666666666662,0.98129203539823,0.0,2.5,20,Clusterwise RFT,2.6,2.369253825200182
0.15733333333333333,0.9937050147492624,0.0,2.5,30,Clusterwise RFT,2.6,2.3483909757036434
0.16533333333333333,0.9975575221238938,0.0,2.5,45,Clusterwise RFT,2.6,2.3563860307453415
0.18333333333333335,0.998778761061947,0.0,2.5,60,Clusterwise RFT,2.6,2.3663376771282776
0.0,0.0,0.0,2.75,2,Clusterwise RFT,2.6,2.397572778450424
0.10466666666666669,0.5394513274336283,0.0,2.75,5,Clusterwise RFT,2.6,2.3580644111319464
0.122,0.79376401179941,0.0,2.75,7,Clusterwise RFT,2.6,2.3493482004274013
0.14533333333333331,0.9180766961651917,0.0,2.75,10,Clusterwise RFT,2.6,2.373703730666527
0.14066666666666672,0.9721002949852507,0.0,2.75,15,Clusterwise RFT,2.6,2.36159838631679
0.17266666666666663,0.9868495575221238,0.0,2.75,20,Clusterwise RFT,2.6,2.365874238190301
0.16533333333333333,0.9950914454277284,0.0,2.75,30,Clusterwise RFT,2.6,2.3477783222277737
0.17666666666666664,0.9984011799410029,0.0,2.75,45,Clusterwise RFT,2.6,2.351128281902167
0.16800000000000004,0.9991504424778761,0.0,2.75,60,Clusterwise RFT,2.6,2.3567948768700613
0.0,0.0,0.0,3.0,2,Clusterwise RFT,2.6,2.33378027477553
0.11599999999999999,0.6127256637168141,0.0,3.0,5,Clusterwise RFT,2.6,2.3465206941799797
0.132,0.8391681415929203,0.0,3.0,7,Clusterwise RFT,2.6,2.3465519714013965
0.134,0.9405722713864306,0.0,3.0,10,Clusterwise RFT,2.6,2.348453590918214
0.1486666666666666,0.9802005899705012,0.0,3.0,15,Clusterwise RFT,2.6,2.3481092372374395
0.17133333333333334,0.9906430678466077,0.0,3.0,20,Clusterwise RFT,2.6,2.3490758136353365
0.17000000000000004,0.9967610619469027,0.0,3.0,30,Clusterwise RFT,2.6,2.3574261569666897
0.17600000000000005,0.9986371681415929,0.0,3.0,45,Clusterwise RFT,2.6,2.350488944092042
0.17133333333333334,0.9993038348082595,0.0,3.0,60,Clusterwise RFT,2.6,2.349935185532968
0.0,0.0,0.1,0.0,2,Clusterwise RFT,2.6,2.3559077563082877
0.0,0.0,0.1,0.0,5,Clusterwise RFT,2.6,2.360693547234493
0.0,0.0,0.1,0.0,7,Clusterwise RFT,2.6,2.357310029498184
0.0,0.0,0.1,0.0,10,Clusterwise RFT,2.6,2.360251266012001
0.0,0.0,0.1,0.0,15,Clusterwise RFT,2.6,2.372893863409613
0.0,0.0,0.1,0.0,20,Clusterwise RFT,2.6,2.357913798919887
