FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0,0.0,0.0,0.0,2,Clusterwise RFT,3.4,2.367668875320453
0.0,0.0,0.0,0.0,5,Clusterwise RFT,3.4,2.364643980292784
0.0,0.0,0.0,0.0,7,Clusterwise RFT,3.4,2.4029339445935394
0.0,0.0,0.0,0.0,10,Clusterwise RFT,3.4,2.3469340139138755
0.0,0.0,0.0,0.0,15,Clusterwise RFT,3.4,2.3557330252300597
0.0,0.0,0.0,0.0,20,Clusterwise RFT,3.4,2.354136741502407
0.0,0.0,0.0,0.0,30,Clusterwise RFT,3.4,2.3605111560273144
0.0,0.0,0.0,0.0,45,Clusterwise RFT,3.4,2.7087554223259653
0.0,0.0,0.0,0.0,60,Clusterwise RFT,3.4,2.359812011477377
0.0,0.0,0.0,0.1,2,Clusterwise RFT,3.4,2.3362287077234702
0.0,0.0,0.0,0.1,5,Clusterwise RFT,3.4,2.3571001991841043
0.0,0.0,0.0,0.1,7,Clusterwise RFT,3.4,2.3318970162067125
0.0,0.0,0.0,0.1,10,Clusterwise RFT,3.4,2.3458265797451667
0.0,0.0,0.0,0.1,15,Clusterwise RFT,3.4,2.3675516080284877
0.0,0.0,0.0,0.1,20,Clusterwise RFT,3.4,2.3474790464936284
0.0,0.0,0.0,0.1,30,Clusterwise RFT,3.4,2.354079518560556
0.0,0.0,0.0,0.1,45,Clusterwise RFT,3.4,2.3518994496461403
0.0,0.0,0.0,0.1,60,Clusterwise RFT,3.4,2.3386163673289166
0.0,0.0,0.0,0.25,2,Clusterwise RFT,3.4,2.3869307002778157
0.0,0.0,0.0,0.25,5,Clusterwise RFT,3.4,2.3583806929862297
0.0,0.0,0.0,0.25,7,Clusterwise RFT,3.4,2.369458128427622
0.0,0.0,0.0,0.25,10,Clusterwise RFT,3.4,2.3590214196046517
0.0,0.0,0.0,0.25,15,Clusterwise RFT,3.4,2.3559309733907843
0.0,0.0,0.0,0.25,20,Clusterwise RFT,3.4,2.3508170977420333
0.0,0.0,0.0,0.25,30,Clusterwise RFT,3.4,2.3546474270638353
0.0,0.0,0.0,0.25,45,Clusterwise RFT,3.4,2.349911752928843
0.0,0.0,0.0,0.25,60,Clusterwise RFT,3.4,2.353028006874201
0.0,0.0,0.0,0.5,2,Clusterwise RFT,3.4,2.367312940398001
0.0,0.0,0.0,0.5,5,Clusterwise RFT,3.4,2.349332615461368
0.0,0.0,0.0,0.5,7,Clusterwise RFT,3.4,2.3318332036261094
0.0,0.0,0.0,0.5,10,Clusterwise RFT,3.4,2.3616516189931187
0.0,0.0,0.0,0.5,15,Clusterwise RFT,3.4,2.3337089340979658
0.0,0.00010029498525073747,0.0,0.5,20,Clusterwise RFT,3.4,2.35462652778716
0.0,0.0006843657817109145,0.0,0.5,30,Clusterwise RFT,3.4,2.3543987138051627
0.0,0.013840707964601772,0.0,0.5,45,Clusterwise RFT,3.4,2.356004268675932
0.0013333333333332975,0.06258407079646018,0.0,0.5,60,Clusterwise RFT,3.4,2.354247078063216
0.0,0.0,0.0,0.75,2,Clusterwise RFT,3.4,2.321078405676395
0.0,0.0,0.0,0.75,5,Clusterwise RFT,3.4,2.3477274245900324
0.0,0.0,0.0,0.75,7,Clusterwise RFT,3.4,2.354505365650038
0.0,4.71976401179941e-05,0.0,0.75,10,Clusterwise RFT,3.4,2.383401257941697
0.0,0.0013923303834808257,0.0,0.75,15,Clusterwise RFT,3.4,2.360142864957373
0.0,0.011315634218289086,0.0,0.75,20,Clusterwise RFT,3.4,2.3465270536412963
0.0013333333333332975,0.10093805309734513,0.0,0.75,30,Clusterwise RFT,3.4,2.3510225596603185
0.004666666666666708,0.3389852507374631,0.0,0.75,45,Clusterwise RFT,3.4,2.3564241387483738
0.008000000000000007,0.5376460176991151,0.0,0.75,60,Clusterwise RFT,3.4,2.349950159322905
0.0,0.0,0.0,1.0,2,Clusterwise RFT,3.4,2.3318065304951237
0.0,0.0,0.0,1.0,5,Clusterwise RFT,3.4,2.3448039971596657
0.0,2.359882005899705e-05,0.0,1.0,7,Clusterwise RFT,3.4,2.414345663868383
0.0,0.0011504424778761063,0.0,1.0,10,Clusterwise RFT,3.4,2.358781063258642
0.0,0.036637168141592916,0.0,1.0,15,Clusterwise RFT,3.4,2.3490316796164126
0.0,0.15558702064896754,0.0,1.0,20,Clusterwise RFT,3.4,2.3441833781998236
0.005333333333333301,0.4420589970501475,0.0,1.0,30,Clusterwise RFT,3.4,2.3538831379121827
0.007333333333333303,0.7023480825958701,0.0,1.0,45,Clusterwise RFT,3.4,2.3729106857175672
0.008000000000000007,0.8370855457227138,0.0,1.0,60,Clusterwise RFT,3.4,2.358432995582192
0.0,0.0,0.0,1.25,2,Clusterwise RFT,3.4,2.3575022118230016
0.0,0.0,0.0,1.25,5,Clusterwise RFT,3.4,2.3456664489487573
0.0,0.0005486725663716814,0.0,1.25,7,Clusterwise RFT,3.4,2.3490754226648414
0.0,0.02064896755162242,0.0,1.25,10,Clusterwise RFT,3.4,2.344966046558754
0.002666666666666706,0.20695575221238938,0.0,1.25,15,Clusterwise RFT,3.4,2.3616278292639072
0.002666666666666706,0.42889675516224185,0.0,1.25,20,Clusterwise RFT,3.4,2.3522820525571273
0.008000000000000007,0.6982654867256638,0.0,1.25,30,Clusterwise RFT,3.4,2.355518398738788
0.006000000000000005,0.8772153392330383,0.0,1.25,45,Clusterwise RFT,3.4,2.350518635389442
0.007333333333333303,0.9456696165191741,0.0,1.25,60,Clusterwise RFT,3.4,2.352313748436398
0.0,0.0,0.0,1.5,2,Clusterwise RFT,3.4,2.345219341082286
0.0,7.669616519174041e-05,0.0,1.5,5,Clusterwise RFT,3.4,2.3864384098937372
0.0,0.004696165191740412,0.0,1.5,7,Clusterwise RFT,3.4,2.3514003904894176
0.0,0.09630678466076696,0.0,1.5,10,Clusterwise RFT,3.4,2.3534311198894318
0.0040000000000000036,0.42540412979351033,0.0,1.5,15,Clusterwise RFT,3.4,2.3516911854847717
0.002666666666666706,0.6401297935103244,0.0,1.5,20,Clusterwise RFT,3.4,2.3567266084037923
0.010000000000000009,0.8467964601769912,0.0,1.5,30,Clusterwise RFT,3.4,2.363880384313776
0.013333333333333308,0.9482359882005901,0.0,1.5,45,Clusterwise RFT,3.4,2.363424580893085
0.011333333333333306,0.9773805309734512,0.0,1.5,60,Clusterwise RFT,3.4,2.370732548314737
0.0,0.0,0.0,1.75,2,Clusterwise RFT,3.4,2.360077888903085
0.0,0.0001887905604719764,0.0,1.75,5,Clusterwise RFT,3.4,2.3530036627841358
0.0,0.023020648967551623,0.0,1.75,7,Clusterwise RFT,3.4,2.357815926850621
0.0040000000000000036,0.24703834808259587,0.0,1.75,10,Clusterwise RFT,3.4,2.3625633335493954
0.005333333333333301,0.5985604719764012,0.0,1.75,15,Clusterwise RFT,3.4,2.3582923007664207
0.006000000000000005,0.7783657817109144,0.0,1.75,20,Clusterwise RFT,3.4,2.3516130701214255
0.008666666666666711,0.9207138643067847,0.0,1.75,30,Clusterwise RFT,3.4,2.348420026992611
0.01200000000000001,0.9753746312684365,0.0,1.75,45,Clusterwise RFT,3.4,2.3717365057789124
0.008000000000000007,0.9888495575221238,0.0,1.75,60,Clusterwise RFT,3.4,2.3505297854507847
0.0,0.0,0.0,2.0,2,Clusterwise RFT,3.4,2.369188993961452
0.0,0.0016047197640117995,0.0,2.0,5,Clusterwise RFT,3.4,2.3428015112240597
0.0006666666666667043,0.06682005899705014,0.0,2.0,7,Clusterwise RFT,3.4,2.3443117877250383
0.0040000000000000036,0.4015162241887905,0.0,2.0,10,Clusterwise RFT,3.4,2.353164103982534
0.006000000000000005,0.726023598820059,0.0,2.0,15,Clusterwise RFT,3.4,2.353187475799397
0.007333333333333303,0.8636991150442479,0.0,2.0,20,Clusterwise RFT,3.4,2.3664963283016744
